step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/fixture_tool_speed,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
15094,1790246685.762,-0.4098519,-0.5940636,1.20901,-0.04234479,-0.4533727,-0.0004985048,-0.0175,-0.1663681,-0.007484784,-0.01502432,-0.11036,-0.001519894,-0.02027,-0.00153445,1.257112,-0.02562945,-0.01710298,-0.001190688,-0.03354204,0.3918359,-0.025,-0.003867418,-0.08587268,-0.04016501,-0.0178852,0.6383182,0.1888923,-0.006045548,-0.004992303,0.5260944,1.209945,0.5681158,1.468283,60,0,0.5,0.5,0,1.711174,0.5137157,0.15,0.076487,0.3185869,0.0005304751,7.59375e-05,27.02892,0.001748999,2.315675e-12,0.001139416,7.910804e-05,0.01381634,0.1,0.1,0,7.59375e-05,-0.0120785,0.2198033,1.376234,1.556072,33524,1.126242,841.66,101.5237
15095,1790246688.702,-0.5071929,-0.7499617,1.498514,-0.04919893,-1.094285,-0.002271737,0,-0.1789384,-0.009685535,-0.04563114,-0.1176267,-0.001881877,-0.01494667,-0.001391265,1.520698,-0.03324207,-0.01078553,-0.001167959,-0.0495837,0.6430054,0,-0.004721468,-0.2467877,-0.06425296,-0.01923443,0.7800733,0.3284617,-0.007785847,-0.006207784,0.6474274,1.491525,0.6780714,1.844476,60,0,0,0,0,2.170334,0.5137157,0.15,0.2044642,0.4049119,0.0005419378,0.0001139063,27.02877,0.001904588,3.789566e-12,0.001287595,7.505522e-05,0.01185147,0,0.1,0,0.0001139063,-0.01283696,0.3042538,1.376184,1.551387,33578,1.126416,780.42,93.41438
15096,1790246691.647,-0.3718667,-0.5455846,1.093759,-0.03100158,-0.8835894,-0.0006961838,-0.005,-0.1343935,-0.007249314,-0.02692647,-0.0885612,-0.001342213,-0.007416666,-0.0009340458,1.060325,-0.02401757,-0.005586274,-0.0003717371,-0.03784466,0.3457613,-0.03333334,-0.008349465,-0.17971,-0.0419794,-0.01421873,0.5455539,0.2584081,-0.005128448,-0.003925494,0.4568526,1.032353,0.5612953,1.335759,60,0,0.4,0.4,0,9.026175,0.5137157,0.15,0.3554965,0.415097,0.0005520654,5.0625e-05,27.03272,0.002012598,5.819671e-11,0.001382031,7.850179e-05,0.01599986,0.15,0.1,0,5.0625e-05,-0.01111355,0.278089,1.38202,1.550259,33524,1.126643,816.03,94.84581
15097,1790246694.573,-0.2539174,-0.3774415,0.7548057,-0.02109552,-0.3484693,-0.0007369618,-0.011,-0.09981368,-0.004562762,-0.02717582,-0.06604801,-0.0009717673,-0.006020002,-0.0009883818,0.7141652,-0.01675622,-0.004269245,-0.0008647979,-0.02598664,0.08801278,-0.06,-0.01270694,-0.08606025,-0.03108223,-0.01206274,0.3735741,0.1715472,-0.003780064,-0.002669353,0.314817,0.6799754,0.389325,0.9125041,60,0,0.75,0.75,0,7.227684,0.5137157,0.15,0.328585,0.4157263,0.0005305078,0.0001139063,27.03552,0.001692484,1.118115e-11,0.001080969,8.10068e-05,0.01333151,0,0.15,0,0.0001139063,-0.0118929,0.2870061,1.368608,1.545794,33730,1.126865,816.5,96.75967
15098,1790246697.503,-0.430932,-0.62333,1.255677,-0.03963385,-0.9449953,-0.0009169566,-0.007222223,-0.1551996,-0.008384248,-0.03369727,-0.1013088,-0.001560449,-0.00990889,-0.001288256,1.230427,-0.02774159,-0.007378228,-0.0004627983,-0.03771131,0.5621902,-0.02222222,-0.1507233,-0.2968077,-0.04686449,-0.01717978,0.6433992,0.2917774,-0.005919363,-0.00464905,0.5393633,1.240091,0.6268903,1.544123,60,0.2857143,0.2857143,0.2857143,0,7.464074,0.5137157,0.15,0.4041768,0.3803068,0.0005350474,0.0001139063,27.04225,0.001811282,3.166705e-12,0.001198227,7.800755e-05,0.01442973,0.05,0.1,0,0.0001139063,-0.01243955,0.2673181,1.378351,1.539918,33685,1.127367,824.39,98.28648
15099,1790246700.423,-0.3506976,-0.5201592,1.041946,-0.03251818,-0.8677933,-0.001852749,-0.007500001,-0.1206879,-0.006834062,-0.005788906,-0.07818149,-0.001271302,-0.0059425,-0.000781682,1.024527,-0.02352064,-0.004428046,-4.721166e-05,-0.03403781,0.5292511,-0.0375,-0.02096684,-0.1649549,-0.04263682,-0.01304998,0.5260627,0.2598296,-0.005041544,-0.003846522,0.441449,1.044986,0.551368,1.277667,60,0,0.4285715,0.4285715,0,4.329732,0.5137157,0.15,0.2457952,0.3897712,0.0005404937,0.0001139063,27.04892,0.001693358,2.095782e-12,0.00107674,7.612384e-05,0.01297703,0,0.05,0,0.0001139063,-0.01186252,0.2390541,1.360151,1.548361,33798,1.127518,791.54,95.76352
15100,1790246703.329,-0.518269,-0.7504534,1.498514,-0.04876817,-1.649981,-0.00159402,-0.008333335,-0.1733082,-0.01020995,-0.008451319,-0.1101953,-0.001791626,0,-0.001235899,1.419729,-0.0340222,0,0,-0.04128823,0.8889419,0,-0.04384132,-0.3746971,-0.04119056,-0.02052318,0.8026317,0.4473693,-0.007074432,-0.005536636,0.6476251,1.488329,0.7768917,1.868389,60,0.3333333,0,0,0,11.02584,0.485,0.15,0.4706014,0.3784423,0.0005522783,0.0001139063,27.04812,0.001709528,2.010466e-12,0.001073101,8.414822e-05,0.01422901,0.05,0.1,0,0.0001139063,-0.01324359,0.2173,1.363855,1.529588,33974,1.127296,824.91,98.83389
15101,1790246706.258,-0.4577771,-0.6915781,1.347261,-0.04390997,-0.8840017,-0.00177462,0,-0.1575617,-0.008806448,-0.01689474,-0.1032649,-0.001663195,-0.006926667,-0.001287239,1.332137,-0.03049487,-0.005651988,-0.0003818262,-0.04112162,0.3236063,-0.01666667,-0.03667436,-0.2363035,-0.06174464,-0.01762401,0.704374,0.3411193,-0.006677448,-0.005411042,0.5826096,1.305204,0.6700031,1.658304,60,0.5,0.25,0.25,0,16.43946,0.485,0.15,0.5248355,0.374598,0.0005562348,0.0001139063,27.04509,0.002114249,3.179726e-12,0.001471806,8.620859e-05,0.01356011,0.05,0.1,0,0.0001139063,-0.01194838,0.292787,1.37222,1.545119,33696,1.127237,828.26,98.79608
15102,1790246709.224,-0.4397233,-0.6576258,1.299011,-0.03874397,-1.154734,-0.002730891,-0.02166667,-0.1492144,-0.008814337,-0.02937813,-0.09614643,-0.001589687,-0.004686668,-0.001269715,1.254586,-0.02906013,-0.004423131,0,-0.04349753,0.4861269,-0.01666667,-0.1051004,-0.2734617,-0.07296099,-0.01685079,0.6440662,0.3357033,-0.006280284,-0.004606952,0.5508704,1.23696,0.6757805,1.598524,60,0,0.2,0.2,0,12.2558,0.485,0.15,0.5111233,0.4191744,0.0005464613,7.59375e-05,27.0451,0.001895692,7.261105e-11,0.001262839,8.639172e-05,0.01526509,0.1,0.1,0,7.59375e-05,-0.01201738,0.2746935,1.357096,1.596536,33282,1.127468,815.49,95.85322
15103,1790246712.221,-0.4242547,-0.6356439,1.262111,-0.03685146,-0.6562254,-0.001307704,0,-0.1624519,-0.008305481,-0.02572667,-0.1103018,-0.001614774,-0.018388,-0.001537086,1.273182,-0.02788016,-0.01373017,-0.0007588693,-0.03894014,0.2727025,-0.02,-0.006670224,-0.1806062,-0.05763602,-0.01765404,0.6630601,0.2381203,-0.006356257,-0.005363682,0.5515558,1.229836,0.6308076,1.545699,60,0,0.3333333,0,0.3333333,13.71612,0.485,0.15,0.578144,0.4397925,0.0005554648,0.0001139063,27.04938,0.001856884,1.64529e-11,0.001224247,7.71727e-05,0.01192056,0,0.1,0,0.0001139063,-0.01191567,0.2853143,1.362603,1.623058,32925,1.127848,805.52,96.5362
15104,1790246715.120,-0.2491455,-0.3815968,0.7518057,-0.02058723,-0.3211141,-0.0004996351,-0.003,-0.08742362,-0.004801092,-0.002144343,-0.05652444,-0.0009764812,-0.006343999,-0.0007708573,0.7235552,-0.01572862,-0.004613949,-0.0002522165,-0.01639371,0.2579272,-0.06,-0.004214027,-0.1058106,-0.02377038,-0.01037571,0.4063969,0.1805671,-0.003466006,-0.002723275,0.3390093,0.7538327,0.3702871,0.9301862,60,0,0.75,0.5,0.25,9.822566,0.485,0.15,0.6432999,0.3751838,0.0005491971,7.59375e-05,27.05427,0.001717923,3.581988e-12,0.001090795,7.793032e-05,0.01480971,0.1,0.1,0,7.59375e-05,-0.01222349,0.2607749,1.335688,1.550268,34062,1.127979,806.18,96.91448
15105,1790246718.026,-0.517925,-0.7364863,1.498514,-0.05429023,-0.8945319,-0.001277859,-0.04500001,-0.2070774,-0.009315891,-0.02377299,-0.1353734,-0.00182735,-0.02038,-0.001676054,1.563817,-0.03254068,-0.01614538,-0.0006908236,-0.04743356,0.4645514,0,-0.03496739,-0.1080632,-0.0718088,-0.01996511,0.7398002,0.2603402,-0.007274525,-0.005991273,0.6148804,1.513899,0.7157204,1.814311,60,0,0,0,0,1.896417,0.485,0.15,0.1406997,0.3930368,0.0005500833,0.0001139063,27.05228,0.0017389,1.906966e-12,0.001111518,7.729922e-05,0.01200449,0,0.1,0,0.0001139063,-0.01280847,0.1944875,1.340476,1.55503,33950,1.127556,830.45,99.08109
15106,1790246720.900,-0.4060289,-0.6188898,1.195509,-0.03563957,-1.214799,-0.0009223649,0,-0.1316566,-0.008126475,-0.0005662424,-0.08453988,-0.001468132,0,-0.001012536,1.103691,-0.02665204,0,0,-0.03038477,0.5565783,-0.03333334,-0.0268081,-0.3475491,-0.04440802,-0.01452052,0.6593122,0.3623491,-0.005783809,-0.004523835,0.5414215,1.219212,0.5792072,1.489612,60,0,0.3333333,0.3333333,0,13.58074,0.485,0.15,0.6327726,0.4093425,0.0005543864,0.0001139063,27.04537,0.002080409,1.567197e-12,0.001448345,7.767721e-05,0.01512514,0.05,0.1,0,0.0001139063,-0.01200581,0.2590963,1.332909,1.529035,34348,1.127342,838.13,99.57587
15107,1790246723.790,-0.5069906,-0.7551672,1.498514,-0.04959367,-0.9438145,-0.001516309,-0.005714287,-0.1997313,-0.009509317,-0.05027993,-0.1341064,-0.001860485,-0.01937715,-0.001806843,1.52593,-0.03210646,-0.01590628,-0.0003480817,-0.04051714,0.5770758,0,-0.001546094,-0.2142376,-0.06296462,-0.02206446,0.7793974,0.2798783,-0.007256025,-0.005930847,0.6528796,1.500738,0.6716678,1.820754,60,0,0,0,0,7.462034,0.485,0.15,0.4444744,0.3723132,0.0005481511,0.0001139063,27.04429,0.001686795,1.422953e-12,0.001060602,7.804124e-05,0.01532997,0.05,0.1,0,0.0001139063,-0.01097872,0.2020221,1.337287,1.541174,34151,1.127113,869.43,103.3661
15108,1790246726.708,-0.5010684,-0.7544462,1.498514,-0.03973378,-1.409328,-0.0007103122,0,-0.1788851,-0.01011941,-0.04742407,-0.1169454,-0.001849163,-0.006853333,-0.001460344,1.412795,-0.03211678,-0.005538704,-0.0004047088,-0.04443324,0.6260542,0,-0.05734959,-0.3822638,-0.05695386,-0.02041541,0.7677407,0.3809783,-0.007114212,-0.005259542,0.6406743,1.453803,0.7624196,1.849913,60,0.2,0,0,0,6.88006,0.485,0.15,0.5187224,0.3526211,0.0005406248,0.0001139063,27.03465,0.001635535,1.407309e-12,0.001019674,7.523653e-05,0.01478688,0.05,0.1,0,0.0001139063,-0.01327751,0.161922,1.356529,1.542908,33904,1.126174,895.23,108.5233
15109,1790246729.615,-0.2706912,-0.4140877,0.8177205,-0.02773065,-0.5144668,-0.001854406,-0.003571429,-0.09584885,-0.005238676,-0.002696675,-0.06212843,-0.001033662,-0.003754286,-0.0007978628,0.8049419,-0.01811281,-0.003101632,0,-0.02215562,0.2098576,-0.05714286,-0.03182954,-0.136614,-0.04018811,-0.01086432,0.4374982,0.2117072,-0.004046551,-0.003183901,0.359092,0.7995734,0.4238711,1.008062,60,0.1666667,0.6666667,0.6666667,0,14.42565,0.485,0.15,0.7291202,0.4046151,0.0005455037,0.0001139063,27.0237,0.001845558,1.269388e-12,0.001224027,7.602707e-05,0.0155835,0.05,0.1,0,0.0001139063,-0.01216524,0.319981,1.339905,1.555758,33948,1.125946,801.38,96.83352
15110,1790246732.563,-0.2852589,-0.426012,0.8565068,-0.02642191,-0.8313166,-0.0004260152,-0.00375,-0.09550445,-0.005644318,-0.01706458,-0.05956943,-0.001020371,0,-0.0005223916,0.8166813,-0.01847047,0,0,-0.03461155,0.3747886,-0.05,-0.01755728,-0.1351324,-0.03448247,-0.01060536,0.4012549,0.2386412,-0.003809016,-0.002596389,0.3461816,0.7616171,0.4501261,1.063916,60,0,0.5,0.25,0.25,3.205916,0.485,0.15,0.1167988,0.3719633,0.000547881,0.0001139063,27.02545,0.001732382,1.276389e-12,0.001105248,7.925227e-05,0.01438863,0.05,0.1,0,0.0001139063,-0.01248596,0.2164162,1.362653,1.57206,33496,1.12615,861.56,103.8251
15111,1790246735.459,-0.5134505,-0.7408527,1.498514,-0.05205093,-1.462896,-0.002049364,-0.01357143,-0.1688142,-0.009872507,-0.03349955,-0.1095278,-0.001777566,-0.006211429,-0.001005002,1.506708,-0.03369664,-0.004665853,-0.0004511774,-0.04959308,1.082216,0,-0.08285324,-0.2892341,-0.07186203,-0.01880105,0.7359583,0.3795572,-0.007125483,-0.005652511,0.6330843,1.586754,0.762132,1.839332,60,0.1666667,0,0,0,2.65404,0.485,0.15,0.1489163,0.4331133,0.0005366814,0.0001139063,27.02798,0.001641279,1.235518e-12,0.001025232,7.936584e-05,0.01559711,0.05,0.1,0,0.0001139063,-0.01239782,0.1920204,1.343467,1.540554,34085,1.126085,825.44,95.42617
15112,1790246738.363,-0.5126726,-0.763152,1.498514,-0.05175842,-1.472609,-0.002170077,-0.01,-0.1871012,-0.009862395,-0.05452679,-0.1196121,-0.001792381,-0.008548571,-0.001338511,1.463807,-0.03329554,-0.006499722,-0.0004966184,-0.04759135,0.8238475,0,-0.08930448,-0.3311496,-0.07154229,-0.01937366,0.7499517,0.3681885,-0.00702345,-0.005693716,0.6395801,1.503894,0.7448539,1.843856,60,0.1666667,0,0,0,8.604425,0.3915212,0.15,0.3992878,0.4151204,0.0005433459,0.0001139063,27.02413,0.001739458,3.109831e-11,0.00111727,7.884188e-05,0.01479621,0.05,0.1,0,0.0001139063,-0.01077434,0.2261622,1.345986,1.546247,33988,1.12566,869.64,103.0214
15113,1790246741.273,-0.413945,-0.6340315,1.253411,-0.03857104,-0.6488456,-0.0009779012,-0.008,-0.1639883,-0.008100621,-0.06044304,-0.1110485,-0.001579234,-0.019384,-0.001529718,1.288622,-0.02441704,-0.01512424,-0.000875506,-0.03439888,0.3528832,-0.02,-0.1090453,-0.2014917,-0.04451358,-0.01791339,0.6570522,0.2117231,-0.006069792,-0.004965224,0.5585093,1.256467,0.6337217,1.527987,60,0.3333333,0.3333333,0.3333333,0,5.356017,0.3915212,0.15,0.3807663,0.4267909,0.0005410479,0.0001139063,27.0215,0.001747821,3.771904e-11,0.001130233,7.654026e-05,0.01414214,0.05,0.1,0,0.0001139063,-0.009975335,0.2430916,1.365451,1.531812,33929,1.125866,884.27,103.766
15114,1790246744.357,-0.4824637,-0.6919463,1.389511,-0.046779,-1.521779,-0.001696893,0,-0.1460022,-0.009324228,-0.02962207,-0.09327411,-0.00165611,0,-0.000873971,1.363879,-0.03270525,0,0,-0.05024527,0.7811868,-0.03333334,-0.01495196,-0.3249201,-0.07313754,-0.01549364,0.6751541,0.3946371,-0.006873149,-0.005495052,0.5811934,1.456339,0.7265704,1.723241,60,0,0.3333333,0.3333333,0,6.991092,0.3915212,0.15,0.3416926,0.3744327,0.0005297047,7.59375e-05,27.02475,0.00166938,9.28767e-12,0.001064311,7.536413e-05,0.01438981,0.1,0.1,0,7.59375e-05,-0.01008323,0.2073439,1.393393,1.678233,32003,1.125863,933.62,110.0698
15115,1790246747.376,-0.5085483,-0.752952,1.498514,-0.04589395,-0.7155229,-0.002078016,0,-0.1990757,-0.009252155,-0.04562904,-0.1333305,-0.001957988,-0.01422,-0.001859453,1.466313,-0.033135,-0.01096324,-0.001659625,-0.0375692,0.3787935,0,-0.1860345,-0.3594182,-0.06482334,-0.02506652,0.7868411,0.3303155,-0.007067262,-0.005642463,0.6398069,1.509625,0.6499887,1.807623,60,1,0,0,0,8.653027,0.3915212,0.15,0.6998347,0.4601309,0.000528549,0.0001139063,27.02087,0.001635974,2.027302e-12,0.001033412,7.401283e-05,0.01245013,0,0.1,0,0.0001139063,-0.01193134,0.1654456,1.36464,1.64242,32691,1.125376,843.17,98.51916
15116,1790246750.272,-0.4355805,-0.6656084,1.285009,-0.04486605,-0.8178059,-0.0009010052,0,-0.1596272,-0.008481035,-0.005535077,-0.1025534,-0.001623359,-0.01028,-0.001132263,1.24946,-0.02718235,-0.007685328,-6.30907e-05,-0.03164024,0.2969998,-0.03333334,-0.004523878,-0.2354757,-0.03961264,-0.01626669,0.6901573,0.3092002,-0.00614115,-0.004973871,0.5761,1.259885,0.6459903,1.578089,60,0,0.5,0.5,0,11.77731,0.3915212,0.15,0.5794781,0.3942636,0.0005268655,7.59375e-05,27.01409,0.001702485,1.174367e-12,0.001099331,7.628818e-05,0.01590523,0.1,0.1,0,7.59375e-05,-0.01142814,0.2180938,1.339884,1.545021,34075,1.125186,834.13,99.1305
15117,1790246753.167,-0.5105659,-0.7632524,1.498514,-0.059285,-1.26974,-0.006298242,-0.1724999,-0.1799129,-0.009777917,-0.08795565,-0.1120709,-0.001800067,0,-0.001325318,1.471189,-0.03804721,0,0,-0.04704192,0.9693632,0,-0.4673346,-0.5031581,-0.1552534,-0.0181161,0.6836392,0.4125457,-0.006580254,-0.004983579,0.6153616,1.366844,0.6359761,1.83268,60,0.5,0,0,0,4.624755,0.3915212,0.15,0.1909932,0.4122638,0.0005217317,0.0001139063,27.01133,0.00167769,1.141307e-12,0.001076045,7.991305e-05,0.01117673,0,0.1,0,0.0001139063,-0.01268872,0.1811195,1.325467,1.557925,34093,1.124911,913.78,107.4599
15118,1790246756.059,-0.4529568,-0.6776697,1.345512,-0.04408677,-0.7472123,-0.002464134,-0.01714286,-0.181696,-0.008233919,-0.09216647,-0.1214866,-0.001679148,-0.01953429,-0.001859404,1.344213,-0.02931774,-0.01454507,-0.0003817586,-0.03772941,0.3178179,-0.01428572,-0.05507351,-0.1845315,-0.07221472,-0.02023142,0.6846978,0.2469103,-0.006472307,-0.005197983,0.5860286,1.297481,0.5754747,1.620084,60,0.25,0.25,0.25,0,16.32261,0.3915212,0.15,0.5356058,0.3934558,0.0005183621,0.0001708594,26.99978,0.001636975,9.252128e-13,0.001038092,8.052108e-05,0.01533796,0,0.1,0,0.0001708594,-0.01236966,0.1619283,1.324218,1.557152,34117,1.123893,911.8,109.8231
15119,1790246758.967,-0.5025594,-0.749813,1.498514,-0.05427558,-0.5664228,-0.001949437,-0.015,-0.1982366,-0.009092878,-0.03758457,-0.1320832,-0.001890146,-0.02274667,-0.001647664,1.573349,-0.03252356,-0.01941121,-0.00123381,-0.04385846,0.3732199,0,-9.325318e-17,-0.06992017,-0.05978517,-0.02201871,0.7686701,0.2504079,-0.007417572,-0.006132247,0.6569044,1.556671,0.7090299,1.821376,60,0,0,0,0,3.978945,0.3915212,0.15,0.135091,0.43348,0.0005196257,0.0001139063,26.98513,0.001854992,5.84878e-12,0.001258765,7.660113e-05,0.01431423,0.1,0.1,0,0.0001139063,-0.01195559,0.2356415,1.320887,1.568618,34021,1.123528,871.83,101.4191
15120,1790246761.858,-0.4977736,-0.7448698,1.498514,-0.0580077,-0.8431332,-0.005257826,-0.02,-0.1837482,-0.008737909,-0.2468622,-0.1211256,-0.001862878,-0.01412,-0.00146574,1.557966,-0.03509083,-0.01025715,-0.001455946,-0.04597577,0.5210571,0,-3.996727e-17,-0.175589,-0.154452,-0.0209785,0.7231874,0.3103143,-0.007105218,-0.005876627,0.6378059,1.459823,0.6767573,1.813217,60,0,0,0,0,2.307689,0.3915212,0.15,0.1468739,0.4520408,0.0005117367,0.0001139063,26.98205,0.00162896,1.488931e-10,0.001044823,7.240027e-05,0.01369736,0.05,0.1,0,0.0001139063,-0.01030847,0.1904392,1.312556,1.567248,34135,1.123363,851.02,97.93306
15121,1790246764.728,-0.4992001,-0.7536846,1.498514,-0.04957884,0,-0.001193147,-0.0175,-0.2587784,-0.009360824,-0.01654455,-0.1842493,-0.001957673,-0.058025,-0.002799874,1.674481,-0.03000753,-0.04413448,-0.002748813,-0.03993719,0,0,0,0,-0.05134469,-0.02893015,0.8091342,0,-0.008616365,-0.007583697,0.6823885,1.439094,0.6792161,1.770693,60,0,0.5,0.5,0,3.410097,0.3915212,0.15,0.1103162,0.4580781,0.0005074489,0.0001139063,26.96933,0.001615235,2.409547e-11,0.001029665,7.812071e-05,0.01447755,0.05,0.1,0,0.0001139063,-0.01425878,0.1410921,1.308463,1.542081,34486,1.12224,902.34,103.4897
15122,1790246767.645,-0.518487,-0.7487146,1.498514,-0.05051684,-1.755515,-0.00517639,-0.02166667,-0.172229,-0.009850266,-0.008960038,-0.1083736,-0.001765434,0,-0.00107791,1.461764,-0.03516504,0,0,-0.0442096,0.8869466,0,-0.04401791,-0.363966,-0.07771055,-0.01863581,0.7449926,0.4308924,-0.007335868,-0.005810654,0.6363335,1.520111,0.7829062,1.864742,60,0,0,0,0,9.219288,0.3915212,0.15,0.6254579,0.4696542,0.0005060984,0.0001139063,26.95572,0.001656868,2.785448e-12,0.001071109,7.966159e-05,0.01220236,0,0.05,0,0.0001139063,-0.01180805,0.1823241,1.338192,1.566311,33845,1.12174,879.12,102.5104
15123,1790246770.526,-0.4012478,-0.6117506,1.18726,-0.03551655,-1.142073,-0.003284832,-0.00125,-0.1411647,-0.008135615,-0.00673725,-0.08945726,-0.001460984,0,-0.001273059,1.107534,-0.02850803,0,0,-0.03039351,0.394085,-0.025,-0.4287013,-0.4163774,-0.06362073,-0.01429195,0.6051675,0.3456863,-0.005675802,-0.004442656,0.5087091,1.127823,0.5585697,1.470398,60,0.25,0.25,0.25,0.25,16.09178,0.3915212,0.15,0.7123229,0.4168161,0.0005032184,0.0001139063,26.9469,0.001844216,1.079418e-12,0.001249233,9.17649e-05,0.01144565,0,0.05,0,0.0001139063,-0.01173044,0.1832796,1.311177,1.558267,34258,1.121158,882.93,102.1875
15124,1790246773.429,-0.3675528,-0.5662527,1.100009,-0.03485934,-0.5544068,-0.001175381,0,-0.1408888,-0.007475538,-0.02227089,-0.09356888,-0.001417007,-0.01364,-0.001208992,1.110476,-0.02367377,-0.01053773,-0.002445832,-0.02725985,0.1707369,-0.03333334,-0.002442958,-0.1747812,-0.0414644,-0.0153409,0.5981075,0.2184316,-0.005646261,-0.004866695,0.4802223,1.03984,0.5763595,1.348184,60,0,0.5,0.5,0,11.87021,0.3915212,0.15,0.6202864,0.4329749,0.0005074344,0.0001139063,26.93972,0.001635532,8.196433e-13,0.001039549,8.854843e-05,0.01469703,0.05,0.1,0,0.0001139063,-0.0120841,0.2486849,1.327961,1.562528,34009,1.121123,883.11,103.508
15125,1790246776.324,-0.5059012,-0.7532002,1.498514,-0.05231412,-1.13233,-0.003612092,-0.1583335,-0.1896691,-0.00918521,-0.3410872,-0.125036,-0.001728436,-0.01168333,-0.001416735,1.470863,-0.03352766,-0.008636485,-0.005801771,-0.04678924,0.5812775,0,-0.01984207,-0.2357574,-0.07220428,-0.02059887,0.7471331,0.3379873,-0.00731121,-0.00575922,0.6353705,1.424984,0.6825294,1.79525,60,0.25,0,0,0,11.22212,0.5486284,0.15,0.4959598,0.3740526,0.0005100884,0.0001139063,26.93723,0.001613606,7.410429e-13,0.001017922,8.559553e-05,0.0140616,0.05,0.1,0,0.0001139063,-0.01218929,0.2656517,1.325565,1.55749,34097,1.120846,852.7,101.4678
15126,1790246779.249,-0.5010117,-0.7497152,1.498514,-0.05430792,-0.8371374,-0.006558489,-0.0525,-0.2086976,-0.009515963,-0.02734002,-0.14092,-0.001881321,-0.02596667,-0.001511408,1.595667,-0.03387798,-0.01961719,-0.00108927,-0.04678394,0.3218852,0,-0.03936758,-0.198292,-0.09438173,-0.02062097,0.7560773,0.2276333,-0.008247593,-0.006863214,0.6422267,1.464491,0.745872,1.802682,60,0.3333333,0,0,0,18.54262,0.5486284,0.15,0.7240872,0.4281637,0.0005091228,0.0001139063,26.93051,0.001601118,6.862403e-13,0.00101148,8.051439e-05,0.01479138,0.05,0.1,0,0.0001139063,-0.01337292,0.1484025,1.351788,1.561022,33748,1.120213,905.71,105.1411
15127,1790246782.169,-0.3482599,-0.5068707,1.039809,-0.03666019,-0.7302685,-0.001000197,-0.003,-0.1144881,-0.006665138,-0.02028615,-0.07344399,-0.00124601,-0.00308,-0.0006481806,1.033459,-0.02349841,-0.002331718,0,-0.03637137,0.5091456,-0.04,-0.04066859,-0.1007724,-0.03259347,-0.01146576,0.5221907,0.2781004,-0.00471038,-0.003569812,0.442764,1.079765,0.5436426,1.272287,60,0,0.5,0.5,0,3.015738,0.5486284,0.15,0.09367292,0.378704,0.0005406013,0.0001708594,26.92682,0.002335024,6.42367e-13,0.00171677,7.765241e-05,0.01569841,0,0.1,0,0.0001708594,-0.01149083,0.2608776,1.365021,1.541491,33821,1.120578,824.93,100.7369
15128,1790246785.087,-0.2919365,-0.4446598,0.8745069,-0.02348466,-0.8328854,-0.0009110623,0,-0.1016889,-0.0057324,-0.01226482,-0.06393594,-0.001085533,0,-0.0007655052,0.7737299,-0.01822602,0,0,-0.021066,0.2798043,-0.05,-0.1590767,-0.2347653,-0.04431656,-0.01131239,0.4474146,0.2552373,-0.004021665,-0.002758634,0.3667421,0.8135616,0.2872389,1.080751,60,0,0.5,0.5,0,10.31308,0.5486284,0.15,0.668885,0.46314,0.0005205777,0.0001139063,26.93418,0.001666073,6.199196e-13,0.001070954,7.45404e-05,0.01443593,0.05,0.05,0,0.0001139063,-0.01138134,0.250775,1.367681,1.537251,33840,1.120584,867.59,100.6812
