step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
22145,1789938220.903,-0.1794448,-0.2891157,1.498514,-0.02181574,-0.02244486,-0.0125,-0.07605983,-0.01365846,-0.1597075,-0.06668868,-0.001958807,-0.03298,-0.004617122,1.72762,-0.02390159,-0.04036199,-0.0001114049,-0.06993438,-0.1768996,-0.02881617,0.6685219,0.1003962,-0.006022509,-0.003168021,0.6789532,1.391496,1.756599,0.0001600217,17.42462,0.0005311858,2.394289e-07,0.0001386306,0.000232294,1e-05,-0.004736336,0.04251539,1.072652,1.566371,37250,0.6535708,999,134.7891
22146,1789938223.565,-0.1794274,-0.2865308,1.498514,-0.02077137,-0.02245849,-0.01,-0.0761983,-0.0138716,-0.2874591,-0.06220142,-0.001923636,-0.029645,-0.005216314,1.706332,-0.02317992,-0.03885122,-0.001008453,-0.06649242,-0.1578035,-0.02556592,0.6680636,0.1292715,-0.006070079,-0.002994014,0.6698272,1.385636,1.769011,0.0001630564,17.42369,0.0004776448,3.045247e-07,0.0001396775,0.0001746064,1e-05,-0.001962745,0.04493484,1.074833,1.5748,37100,0.653528,999,137.5513
22147,1789938226.231,-0.1674144,-0.2865836,1.498514,-0.01844141,-0.02251403,-0.07500001,-0.0396238,-0.01451941,-0.003665018,-0.03632389,-0.001958307,-0.01018,-0.001999763,1.74907,-0.02373674,-0.01396218,0,-0.06434828,-0.1306382,-0.02011996,0.6922919,0.3125038,-0.005923746,-0.002582023,0.717718,1.487001,1.841735,0.0001583953,17.42259,0.0005587199,3.257842e-07,0.0001380662,0.0002619326,1e-05,-0.003041486,0.04731745,1.082289,1.576039,36979,0.6534882,999,136.6604
22148,1789938228.895,-0.1786996,-0.2884477,1.498514,-0.02205551,-0.02389538,-0.035,-0.07652097,-0.01343367,-0.1631781,-0.06445017,-0.001952106,-0.029524,-0.004398239,1.73295,-0.02384472,-0.03891901,-0.0006940953,-0.06866621,-0.1997984,-0.02938827,0.6648055,0.1185231,-0.006122967,-0.003311816,0.629413,1.348311,1.778541,0.0001594949,17.42144,0.0005208168,2.837905e-07,0.0001382991,0.0002227391,1e-05,-0.002218249,0.04077746,1.079618,1.570356,37096,0.6534476,999,135.8925
22149,1789938231.548,-0.1777355,-0.2879354,1.498514,-0.01885137,-0.02546003,-0.005,-0.06583093,-0.01463592,-0.09124591,-0.05032609,-0.001979921,-0.021092,-0.002905871,1.71137,-0.0217825,-0.02819102,-0.000880408,-0.06676461,-0.1573532,-0.02017329,0.6682357,0.2029726,-0.006017183,-0.002797706,0.6992922,1.363554,1.847071,0.0001596972,17.42051,0.0004159854,2.801414e-07,0.0001374497,0.0001185584,1e-05,-0.003420196,0.04619091,1.076114,1.570692,37140,0.6534114,999,136.8628
22150,1789938234.204,-0.1815929,-0.2869894,1.498514,-0.02132546,-0.01872111,-0.014,-0.08296922,-0.01431303,-0.03044059,-0.0689738,-0.002016501,-0.033824,-0.004501404,1.73776,-0.02235997,-0.04346966,-0.0007525015,-0.06481358,-0.1492453,-0.03024337,0.6887006,0.08233328,-0.006053382,-0.003318091,0.6599865,1.444433,1.772817,0.0001594786,17.41921,0.0004657397,3.1084e-07,0.0001402372,0.0001657131,1e-05,-0.00379019,0.04571002,1.074521,1.574394,37111,0.6533532,999,135.4473
22151,1789938236.871,-0.1778322,-0.2895264,1.498514,-0.01993197,-0.02646407,-0.015,-0.07565551,-0.01386818,-0.08678734,-0.06290727,-0.001948528,-0.027836,-0.004800214,1.710589,-0.0245903,-0.03691777,-0.002843586,-0.06716719,-0.1556668,-0.02449225,0.6592036,0.1425679,-0.006101401,-0.003029096,0.6488902,1.340048,1.735592,0.0001588324,17.41782,0.0004522143,2.773076e-07,0.0001397139,0.0001533907,1e-05,-0.001752214,0.05058494,1.076127,1.583324,36964,0.6533282,999,136.9154
22152,1789938239.482,-0.1830066,-0.2884317,1.498514,-0.02186433,-0.01798768,-0.0275,-0.0841231,-0.01418002,-0.01976931,-0.07430576,-0.001989102,-0.03616,-0.005268417,1.740296,-0.02570892,-0.04896341,0,-0.06630562,-0.1631253,-0.03552075,0.6887407,0.05194284,-0.006122628,-0.003670297,0.6504908,1.539185,1.800548,0.0001596311,17.41722,0.0004841253,2.709046e-07,0.0001384046,0.0001858187,1e-05,-0.004036949,0.05055861,1.030488,1.575415,37723,0.6532935,994.82,135.0623
22153,1789938242.079,-0.1795678,-0.2901675,1.498514,-0.02049748,-0.02137081,-0.02333334,-0.07697353,-0.01444591,-0.02874382,-0.0644539,-0.002005799,-0.02983667,-0.004519652,1.72372,-0.02334374,-0.03938391,-0.0005457487,-0.06585011,-0.1458549,-0.02645548,0.6819624,0.1232616,-0.005943279,-0.003089739,0.6763117,1.436406,1.800817,0.0001575123,17.41607,0.0004015844,2.790246e-07,0.0001370511,0.000106742,1e-05,-0.001198843,0.04254733,1.008767,1.574247,38057,0.6532536,999,136.5689
22154,1789938244.670,-0.1791598,-0.2895754,1.498514,-0.02069825,-0.02393896,-0.01785715,-0.07605862,-0.01427647,-0.08741819,-0.06117774,-0.001995676,-0.03102571,-0.0045752,1.721677,-0.02309855,-0.03995506,0,-0.06799737,-0.1709958,-0.02511336,0.6667717,0.1149219,-0.006034761,-0.003135064,0.6875417,1.36846,1.785119,0.0001551727,17.41508,0.0004671636,2.626747e-07,0.0001396461,0.0001720822,1e-05,-0.004820086,0.04344444,1.005312,1.578896,38040,0.6532215,999,135.8159
22155,1789938247.244,-0.1772484,-0.2847002,1.498514,-0.0189998,-0.02023789,-0.006250001,-0.06159247,-0.01492653,-0.01826222,-0.05160278,-0.001991386,-0.021335,-0.003715634,1.745658,-0.02239636,-0.02813684,-0.001661582,-0.06481054,-0.1275695,-0.02341313,0.6867669,0.2042493,-0.005910441,-0.002873456,0.6907393,1.467396,1.877732,0.000157578,17.41405,0.0005155192,3.824412e-07,0.0001412931,0.0002162657,1e-05,-0.002617967,0.04415487,1.006367,1.555536,38371,0.6531995,999,135.9175
22156,1789938249.841,-0.1806723,-0.2954435,1.498514,-0.02026703,-0.0254964,-0.03000001,-0.08194216,-0.01463619,-0.04100559,-0.06721811,-0.001999445,-0.030856,-0.0044725,1.726189,-0.02459743,-0.03863957,-0.0004255841,-0.06974148,-0.1631064,-0.02789074,0.6656017,0.1194412,-0.006071488,-0.003160622,0.6703771,1.443028,1.768816,0.0001635513,17.41358,0.000446396,3.210511e-07,0.0001391021,0.0001434216,1e-05,-0.003474964,0.04925347,1.011668,1.579808,37933,0.6531791,999,136.2504
22157,1789938252.428,-0.1794705,-0.2819719,1.498514,-0.01998607,-0.02270347,-0.006250001,-0.08440866,-0.01467597,-0.0306638,-0.06788229,-0.002001352,-0.03506,-0.004622373,1.742652,-0.02180571,-0.04509009,-0.0003195154,-0.06711105,-0.1618042,-0.02596038,0.6744768,0.07719387,-0.00589288,-0.003182248,0.6750711,1.43533,1.786026,0.0001669723,17.41246,0.0004427674,3.179386e-07,0.0001410961,0.0001343811,1e-05,-0.003533685,0.04404157,1.017302,1.563857,38085,0.6531245,999,136.4438
22158,1789938255.039,-0.1787686,-0.2840506,1.498514,-0.02081274,-0.02581905,-0.01125,-0.0832334,-0.01432954,-0.1211023,-0.06583011,-0.001925213,-0.034555,-0.004529857,1.71527,-0.0232101,-0.04215324,0,-0.06835879,-0.1744113,-0.02392317,0.6608733,0.1036265,-0.006018396,-0.003062376,0.6679815,1.354398,1.784918,0.0001659103,17.4108,0.0004842636,2.462855e-07,0.0001410034,0.0001771036,1e-05,-0.003142508,0.04475964,1.023294,1.581519,37739,0.653065,999,135.7072
22159,1789938257.650,-0.1827735,-0.2860356,1.498514,-0.0210861,-0.0162694,-0.015,-0.07461293,-0.01454565,-0.03226139,-0.06352383,-0.001987567,-0.02749667,-0.004815578,1.739321,-0.02334735,-0.03632767,-0.001415411,-0.06216578,-0.1347107,-0.02899765,0.6977488,0.139137,-0.005993707,-0.003084889,0.6847228,1.452156,1.823917,0.0001677583,17.40936,0.0004253604,3.306786e-07,0.0001395103,0.0001177611,1e-05,-0.003066507,0.04498567,1.017367,1.587044,37745,0.6530267,999,138.0952
22160,1789938260.267,-0.1771831,-0.2857509,1.498514,-0.02018383,-0.02260537,-0.005833333,-0.06888558,-0.01397895,-0.05391292,-0.05676487,-0.001963439,-0.02677667,-0.003806394,1.728162,-0.02296337,-0.03542393,-0.0003593273,-0.06705117,-0.1619615,-0.02548761,0.6762838,0.1529314,-0.006025964,-0.003110272,0.6780896,1.35184,1.76964,0.0001683877,17.40863,0.0005210887,3.405219e-07,0.0001418637,0.0002104968,1e-05,-0.0004937151,0.05136023,1.0216,1.589423,37649,0.6530234,999,137.8089
22161,1789938262.921,-0.1798319,-0.2841404,1.498514,-0.02105857,-0.02880416,-0.05500001,-0.1000867,-0.01440785,-0.06181931,-0.08184318,-0.001998137,-0.04442,-0.008836391,1.682768,-0.02371643,-0.05837376,-0.004015815,-0.07494006,-0.1990424,-0.02637598,0.6407,0,-0.006177695,-0.00317099,0.5927348,1.431115,1.714849,0.000167808,17.40842,0.0005534718,3.176008e-07,0.0001428476,0.0002424986,1e-05,-0.001325419,0.04974426,1.057885,1.589239,37136,0.6530063,999,136.6954
22162,1789938265.515,-0.1786272,-0.2898387,1.498514,-0.019827,-0.03097729,-0.003333334,-0.08942619,-0.01432332,-0.2163048,-0.06686218,-0.001959852,-0.03694667,-0.005122101,1.723286,-0.02251027,-0.04876521,-0.0006751547,-0.07081491,-0.1834441,-0.02173997,0.6449021,0.064023,-0.005977876,-0.002989597,0.6548251,1.266993,1.782334,0.0001682391,17.40816,0.0004939594,3.283118e-07,0.0001415928,0.0001837992,1e-05,0.0001159127,0.05231224,1.0315,1.556516,37984,0.6530138,999,136.817
22163,1789938268.126,-0.1735414,-0.2799211,1.498514,-0.01686644,-0.03084955,0,-0.06286301,-0.01416864,-0.026298,-0.04452213,-0.00198528,-0.0195,-0.002833122,1.706982,-0.02111588,-0.02541087,-3.483614e-05,-0.06961855,-0.1548443,-0.01633239,0.6495849,0.2263851,-0.006008077,-0.002489058,0.7023833,1.390457,1.849938,0.0001679844,17.40853,0.0004955247,3.943796e-07,0.0001384383,0.0001887076,1e-05,-0.003132709,0.05373367,1.022258,1.581221,37758,0.6530225,999,136.3494
22164,1789938270.734,-0.1806837,-0.2902839,1.498514,-0.01980327,-0.02750318,-0.01375,-0.08245561,-0.01484595,-0.03794269,-0.06681,-0.001981906,-0.03125001,-0.004978495,1.717545,-0.02358042,-0.0413036,-0.0011871,-0.07004911,-0.1650869,-0.02578609,0.6587009,0.0994135,-0.006059258,-0.003093164,0.649282,1.384492,1.78087,0.0001698907,17.40872,0.0004604887,3.224527e-07,0.0001356275,0.000154648,1e-05,-0.0002366391,0.04989939,1.020952,1.582024,37765,0.6530312,999,137.8026
22165,1789938273.365,-0.183147,-0.2864271,1.498514,-0.02144593,-0.01827631,-0.0125,-0.07687562,-0.01451463,-0.01352868,-0.06332211,-0.001985844,-0.03347,-0.005765615,1.721445,-0.02291763,-0.04073159,-0.0009039305,-0.0643986,-0.1436763,-0.02898481,0.6858953,0.1009393,-0.00600353,-0.003212351,0.6682488,1.460703,1.811943,0.0001654381,17.40874,0.0004793145,2.871413e-07,0.0001357383,0.000177851,1e-05,-0.003760356,0.05221507,1.027084,1.597215,37459,0.6530226,999,136.0252
22166,1789938276.057,-0.1732075,-0.2823837,1.498514,-0.01973198,-0.02491457,-0.003,-0.06848265,-0.01450028,-0.02684506,-0.0538215,-0.001985176,-0.02625601,-0.003849561,1.74465,-0.02234659,-0.0337468,-0.0003655321,-0.06615929,-0.1546493,-0.02220085,0.6694235,0.1617065,-0.005909688,-0.002946713,0.6837451,1.436382,1.82034,0.0001693772,17.40873,0.0005213557,3.1956e-07,0.00013849,0.000213169,1e-05,-0.002732809,0.05053982,1.089506,1.595405,36613,0.6530284,999,135.2941
22167,1789938278.728,-0.1727308,-0.2862645,1.498514,-0.01856862,-0.02681458,-0.008750001,-0.06996368,-0.01425887,-0.07565187,-0.05488576,-0.001987048,-0.02385,-0.003533527,1.74582,-0.02238552,-0.03020905,-0.0006537868,-0.06832568,-0.1560075,-0.02084668,0.6627489,0.1774904,-0.005989561,-0.002821802,0.7098176,1.367725,1.822394,0.0001706983,17.40928,0.0005283572,3.69316e-07,0.0001406378,0.0002166518,1e-05,-0.000586008,0.04797007,1.082321,1.581656,36901,0.6530471,999,136.8906
22168,1789938281.401,-0.1770614,-0.2871342,1.498514,-0.02031468,-0.02050406,-0.01,-0.0754199,-0.01369639,-0.1271148,-0.0619258,-0.001964904,-0.028848,-0.004730707,1.74569,-0.02219135,-0.03810376,-0.001204515,-0.06660496,-0.149474,-0.02779192,0.6817058,0.1215475,-0.005960876,-0.00301954,0.686941,1.406158,1.806014,0.0001708614,17.4098,0.0005031555,3.948527e-07,0.0001396553,0.000192244,1e-05,-0.003797962,0.04836456,1.08671,1.579589,36869,0.6530502,999,136.9286
22169,1789938284.095,-0.1783724,-0.2793462,1.498514,-0.01841296,-0.02477106,-0.0025,-0.07446378,-0.01524816,-0.03582024,-0.06034195,-0.002025528,-0.02772001,-0.003622868,1.736396,-0.02342503,-0.0338283,0,-0.06603333,-0.1597059,-0.0256547,0.6710078,0.1518225,-0.006030714,-0.003080907,0.6713957,1.403713,1.778053,0.0001705882,17.40941,0.0005374207,4.174141e-07,0.0001411502,0.0002252649,1e-05,-0.002455856,0.04255208,1.08847,1.598879,36580,0.6530212,999,136.0892
22170,1789938286.779,-0.1800103,-0.2886276,1.498514,-0.01897856,-0.03031402,-0.009000001,-0.08104344,-0.01494605,-0.04036078,-0.06753125,-0.002009295,-0.029316,-0.004476245,1.74582,-0.02520729,-0.03845605,-0.0003979276,-0.07095053,-0.185662,-0.02487165,0.6503149,0.1178892,-0.006020577,-0.003095551,0.6906095,1.452082,1.79315,0.0001721807,17.40871,0.0004622387,3.470126e-07,0.0001423248,0.0001473862,1e-05,-0.002592909,0.04798743,1.088897,1.588383,36717,0.6530089,999,135.755
22171,1789938289.447,-0.1796846,-0.2883708,1.498514,-0.01917447,-0.01817068,-0.01,-0.08100142,-0.01588047,-0.02166062,-0.06464578,-0.002067985,-0.02992,-0.004179226,1.782222,-0.02217717,-0.03900451,0,-0.06076609,-0.1347888,-0.0278826,0.7003252,0.1055216,-0.00590701,-0.003496372,0.6764705,1.547697,1.823573,0.0001690952,17.40839,0.0005500904,3.656235e-07,0.0001401235,0.0002405061,1e-05,-0.00248514,0.04826501,1.085287,1.576359,36933,0.6529846,999,136.6413
22172,1789938292.093,-0.1803593,-0.287663,1.498514,-0.02095951,-0.02161673,-0.01166667,-0.0825793,-0.01471748,-0.03551424,-0.06851896,-0.001985192,-0.03258,-0.005716471,1.742353,-0.0232503,-0.04056846,-0.0003704502,-0.0644805,-0.1427516,-0.02671523,0.6783738,0.1035441,-0.006024124,-0.003106965,0.6534432,1.420435,1.782829,0.0001731048,17.40763,0.0005021976,3.244969e-07,0.0001416044,0.0001871639,1e-05,-0.000209527,0.04618875,1.076032,1.563735,37239,0.6529561,999,136.0444
22173,1789938294.761,-0.1774737,-0.2815556,1.498514,-0.01987913,-0.02248387,-0.03000001,-0.07927185,-0.01498344,-0.0370485,-0.06539227,-0.002001137,-0.02838,-0.004904767,1.732386,-0.02386321,-0.03702655,-0.001899732,-0.06596108,-0.1366223,-0.02606518,0.6691717,0.1344727,-0.005860444,-0.0029047,0.673097,1.443245,1.821894,0.0001714175,17.40683,0.0005060358,3.639751e-07,0.0001423443,0.0001919099,1e-05,-0.003862721,0.04937257,1.085225,1.575296,36949,0.6529215,999,136.0914
22174,1789938297.438,-0.1767803,-0.2863295,1.498514,-0.01959403,-0.02396464,-0.00125,-0.06388916,-0.01435785,-0.06225286,-0.053743,-0.001971744,-0.021005,-0.003297738,1.733795,-0.02296095,-0.02726863,-0.0001265457,-0.06491655,-0.1457301,-0.02245317,0.6735491,0.2042323,-0.005938573,-0.002916508,0.6959544,1.360651,1.823017,0.0001708558,17.40575,0.0005052171,3.811788e-07,0.0001396154,0.0001943648,1e-05,-0.003076767,0.0476676,1.093731,1.576776,36810,0.6528862,999,136.2282
22175,1789938300.105,-0.1758788,-0.2813203,1.498514,-0.01993358,-0.02773571,-0.02,-0.06717168,-0.01386303,-0.07258095,-0.05372903,-0.001960831,-0.02131333,-0.003964771,1.72372,-0.02354136,-0.02787975,-0.00242414,-0.06993496,-0.1559786,-0.0232747,0.6502982,0.1998209,-0.005986506,-0.002702596,0.7022895,1.394911,1.814241,0.0001734051,17.40507,0.0005679706,4.442851e-07,0.0001387601,0.0002553611,1e-05,-0.0003264499,0.04929942,1.097994,1.561836,36958,0.6528739,999,135.5999
22176,1789938302.785,-0.1805684,-0.2835463,1.498514,-0.02077075,-0.02316057,-0.01071429,-0.08228325,-0.01449268,-0.03994996,-0.07045972,-0.001958171,-0.03416572,-0.005240639,1.72957,-0.0245668,-0.04212981,-0.002415537,-0.06595458,-0.1659988,-0.02847861,0.6697556,0.1027253,-0.006058737,-0.003264149,0.6848578,1.371156,1.789648,0.0001729727,17.40477,0.0006250591,3.893284e-07,0.0001375043,0.0003141928,1e-05,-0.003838325,0.0541515,1.092566,1.581462,36762,0.6528535,999,135.4405
22177,1789938305.436,-0.171051,-0.2836539,1.498514,-0.01910666,-0.02397507,-0.006666667,-0.06029119,-0.01488759,-0.07980976,-0.04636184,-0.001986984,-0.01758,-0.003422517,1.709203,-0.02274092,-0.02335049,-0.0003099054,-0.06584075,-0.1375608,-0.01502555,0.6741216,0.2439983,-0.005873141,-0.002494386,0.6427535,1.496941,1.789281,0.000169492,17.4041,0.000504846,4.207967e-07,0.0001411548,0.0001937784,1e-05,-0.002059376,0.05655039,1.074027,1.569679,37184,0.6528348,999,136.3497
22178,1789938308.089,-0.1809357,-0.2894085,1.498514,-0.0211437,-0.02111579,-0.026,-0.08376689,-0.01517967,-0.0529827,-0.06954862,-0.002000035,-0.031136,-0.005596295,1.72749,-0.02388641,-0.04102663,-0.001629629,-0.06555222,-0.1446477,-0.02855418,0.6709866,0.1012193,-0.006039073,-0.003138832,0.6453091,1.417064,1.797112,0.0001732983,17.40393,0.0005189832,4.431324e-07,0.0001481715,0.0001970702,1e-05,-0.0001289528,0.05530138,1.091551,1.55458,37150,0.652842,999,136.6166
22179,1789938310.764,-0.1812358,-0.2841914,1.498514,-0.02310704,-0.01844056,-0.0125,-0.08233018,-0.01394927,-0.03935805,-0.07319631,-0.002007996,-0.03169,-0.004949878,1.709745,-0.02381013,-0.03962008,-0.004923082,-0.06718118,-0.1601543,-0.03073737,0.6852218,0.1019942,-0.006065196,-0.003328112,0.6992638,1.47987,1.768045,0.0001716655,17.40399,0.0005402045,3.869102e-07,0.0001481976,0.0002199546,1e-05,-0.003751581,0.05142777,1.074244,1.592352,36864,0.6528244,999,135.0848
22180,1789938313.472,-0.1802036,-0.2873275,1.498514,-0.0202691,-0.02410538,-0.01916667,-0.08937594,-0.01455727,-0.0349405,-0.07241218,-0.00201688,-0.03809667,-0.006087463,1.736829,-0.02260944,-0.04774761,-0.0006361353,-0.06899983,-0.1673287,-0.02834472,0.6649324,0.05027481,-0.00610999,-0.003310982,0.6789371,1.415582,1.769397,0.000171967,17.40312,0.0005797419,4.096427e-07,0.0001500632,0.000257302,1e-05,-0.002902921,0.0569287,1.149096,1.551366,36402,0.6528046,999,135.1886
22181,1789938316.145,-0.1802769,-0.2844614,1.498514,-0.02107104,-0.02115873,-0.01428572,-0.08141302,-0.01438502,-0.05709342,-0.06800351,-0.001958848,-0.03471143,-0.005487564,1.731984,-0.02353577,-0.04405786,-0.001196438,-0.06589203,-0.1621811,-0.02697278,0.6769016,0.0897476,-0.005960038,-0.003235439,0.6552051,1.437998,1.761454,0.0001758981,17.40255,0.0004685578,3.964673e-07,0.0001424604,0.0001498028,1e-05,-0.002628045,0.05202096,1.088533,1.577622,36871,0.652781,999,134.6447
22182,1789938318.807,-0.1786971,-0.2825,1.498514,-0.02106025,-0.02831049,-0.02916667,-0.09048465,-0.01450153,-0.1023404,-0.07176383,-0.001969603,-0.03887667,-0.005703413,1.713536,-0.0234279,-0.05002099,-0.001900869,-0.07102539,-0.1773028,-0.02485678,0.6536815,0.05315544,-0.006036045,-0.003106189,0.6795456,1.384592,1.694071,0.0001722041,17.40181,0.0005122487,4.5356e-07,0.0001412861,0.0001983049,1e-05,-0.004444196,0.06032421,1.085327,1.57075,37010,0.6527628,999,134.5453
22183,1789938321.457,-0.1747892,-0.2837496,1.498514,-0.0194765,-0.02526481,-0.01875,-0.0650769,-0.0145393,-0.03674776,-0.05149259,-0.001998549,-0.02191,-0.003653686,1.705682,-0.02239002,-0.02729953,-0.0004547135,-0.06616466,-0.1445173,-0.02200345,0.6682784,0.202739,-0.00597107,-0.002752848,0.7029773,1.394365,1.808271,0.0001702881,17.4016,0.0005920905,3.276714e-07,0.0001427401,0.0002787346,1e-05,-0.001521528,0.05595052,1.075262,1.568458,37183,0.6527745,994.53,134.1298
22184,1789938324.079,-0.1767263,-0.2891011,1.498514,-0.02061121,-0.02674316,-0.007000001,-0.08243842,-0.01482985,-0.153033,-0.06772193,-0.001966314,-0.032084,-0.004938477,1.719819,-0.02369701,-0.04031326,-0.0009002732,-0.06871622,-0.1604461,-0.02587745,0.6548762,0.09883454,-0.005956087,-0.002977942,0.6551709,1.335473,1.756048,0.0001706079,17.402,0.0005195067,3.008434e-07,0.0001400658,0.0002085322,1e-05,-0.004669778,0.04874957,1.060075,1.556232,37573,0.652784,999,134.2368
22185,1789938326.740,-0.1778673,-0.2887273,1.498514,-0.02055562,-0.02558552,-0.006428572,-0.07935192,-0.01431233,-0.1209137,-0.06356792,-0.001956067,-0.03281429,-0.004840177,1.734306,-0.02340064,-0.04194376,-0.001193325,-0.06870656,-0.1742446,-0.02402783,0.6619479,0.1022027,-0.005962076,-0.003166543,0.6741225,1.415873,1.758994,0.0001679453,17.40193,0.0004251675,2.096984e-07,0.0001414326,0.0001155799,1e-05,-0.002733915,0.04823046,1.075754,1.578977,37029,0.6527629,999,135.8416
22186,1789938329.398,-0.1760972,-0.2880564,1.498514,-0.02050673,-0.02331647,-0.013,-0.07159401,-0.01413694,-0.1015342,-0.05658961,-0.001970742,-0.02727601,-0.00373074,1.73737,-0.02176056,-0.03493173,-1.856281e-05,-0.06864963,-0.1629548,-0.02194234,0.6780032,0.1411924,-0.005941608,-0.003061393,0.6717467,1.392967,1.832954,0.0001716985,17.40089,0.0004562144,2.393466e-07,0.0001428194,0.0001414571,1e-05,-0.004177741,0.05015814,1.072832,1.578634,37075,0.6527236,999,133.845
22187,1789938332.045,-0.1752812,-0.2774008,1.498514,-0.01966742,-0.03108971,-0.025,-0.08567733,-0.0142345,-0.08162697,-0.06827401,-0.001976293,-0.03543334,-0.005357479,1.714186,-0.0232806,-0.04307464,-0.006092653,-0.07139848,-0.1878731,-0.02531509,0.6383178,0.09971832,-0.006050569,-0.002834033,0.6714228,1.269408,1.774724,0.0001714625,17.39987,0.0004511278,3.027972e-07,0.0001427954,0.0001365671,1e-05,-0.001808763,0.05198147,1.077156,1.56401,37219,0.6526973,999,134.5999
22188,1789938334.694,-0.1786364,-0.2892134,1.498514,-0.02047445,-0.02613887,-0.001666667,-0.08102737,-0.01426637,-0.0545061,-0.06586812,-0.001971941,-0.03412,-0.006261372,1.703569,-0.02472985,-0.04224818,-0.002405891,-0.06694289,-0.1528054,-0.02360999,0.6574069,0.1037642,-0.006038035,-0.002998474,0.6644503,1.364996,1.766588,0.0001698293,17.39936,0.0004570881,3.009492e-07,0.0001417243,0.0001452335,1e-05,-0.003567314,0.04579387,1.075729,1.566972,37198,0.6526873,999,134.9908
22189,1789938337.349,-0.176504,-0.2851486,1.498514,-0.01882588,-0.02950466,-0.015,-0.07200582,-0.01438246,-0.04015559,-0.05957,-0.001981665,-0.028205,-0.004003999,1.709419,-0.02378405,-0.03540399,0,-0.07191812,-0.1689294,-0.02369136,0.6511275,0.1499318,-0.006042521,-0.003028395,0.6652324,1.470613,1.730007,0.0001660937,17.39929,0.0005190214,3.795426e-07,0.0001416714,0.0002108767,1e-05,-0.004425838,0.04929144,1.083501,1.565336,37112,0.6526843,999,134.8936
22190,1789938340.001,-0.180453,-0.2800828,1.498514,-0.02017632,-0.01060712,0,-0.07604759,-0.01377393,-0.00677194,-0.06207336,-0.001995747,-0.03068001,-0.003559544,1.771821,-0.02197777,-0.03916628,0,-0.06116128,-0.1353099,-0.03146572,0.7340767,0.1071011,-0.006026031,-0.003504582,0.723591,1.506009,1.877354,0.0001651625,17.39894,0.0005103988,3.439781e-07,0.0001407661,0.0002041262,1e-05,-0.001765512,0.04721992,1.081547,1.563557,37164,0.6526663,999,135.7964
22191,1789938342.667,-0.1745104,-0.2829218,1.498514,-0.02057955,-0.02965772,-0.02,-0.06867167,-0.01315298,-0.1918146,-0.05489897,-0.001799793,-0.02058,-0.006048172,1.72372,-0.02412247,-0.02783116,-0.0001867383,-0.07027231,-0.172417,-0.02065371,0.6319146,0.2004642,-0.006353298,-0.002573381,0.6168317,1.264066,1.848256,0.0001673167,17.39853,0.0005474464,3.595149e-07,0.0001405047,0.0002392655,1e-05,-0.003127327,0.05033744,1.08716,1.571993,36968,0.6526536,999,134.3129
