step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
985,1789523237.091,-0.02277517,0.500002,-0.004070522,0,0,-0.002241579,1.976826,0.9390368,-0.006242577,0,0,0,0,1,7.941769,5.0625e-05,-0.0006053431,4.717729e-05,0.02206935,0.4765756,0.03974104,95197,0.4645985,500,33.91199
986,1789523237.619,-0.0229954,0.500002,-0.003815252,0,0,-0.002183058,1.975686,0.9419782,-0.006007694,0,0,0,0,1,7.944558,7.59375e-05,-0.0003913351,4.864738e-05,0.01564253,0.482621,0.04202151,93686,0.4648111,500,33.91245
987,1789523238.141,-0.0246922,0.500002,-0.003394247,0,0,-0.002111452,1.974326,0.9494993,-0.006467456,0,0,0,0,1,7.947221,7.59375e-05,-0.0001250253,4.395235e-05,0.007714299,0.4786546,0.04052687,94672,0.4649549,500,33.91045
988,1789523238.674,-0.02334139,0.500002,-0.003656015,0,0,-0.002107194,1.972477,0.9461297,-0.005356364,0,0,0,0,1,7.946886,2.25e-05,0.003142396,4.638467e-05,0.005803633,0.4892447,0.040169,92842,0.4649749,500,33.90652
989,1789523239.225,-0.02427348,0.500002,-0.003379874,0,0,-0.002070987,1.976751,0.949321,-0.005296679,0,0,0,0,1,7.946843,5.0625e-05,-0.001829813,5.204576e-05,0.005895037,0.5076184,0.04001164,89754,0.4650637,500,33.9009
990,1789523239.774,-0.02416436,0.500002,-0.003495662,0,0,-0.002062781,1.977264,0.9517531,-0.005608039,0,0,0,0,1,7.948842,7.59375e-05,-0.0009119798,6.040107e-05,0.006121496,0.5051749,0.03984332,90184,0.4653166,500,33.91082
991,1789523240.331,-0.0240093,0.500002,-0.003442946,0,0,-0.002090691,1.976829,0.9513911,-0.005750596,0,0,0,0,1,7.953162,7.59375e-05,-0.0008799988,5.868849e-05,0.006371805,0.5122759,0.04044509,88927,0.4655582,500,33.91869
992,1789523240.897,-0.02487639,0.500002,-0.003562567,0,0,-0.002077205,1.978777,0.9516965,-0.005651567,0,0,0,0,1,7.955115,0.0001139063,-0.000296347,3.92388e-05,0.006008826,0.5228179,0.04024935,87293,0.4657186,500,33.92889
993,1789523241.454,-0.02435522,0.500002,-0.003446528,0,0,-0.002041109,1.979837,0.9537457,-0.005162021,0,0,0,0,1,7.955419,3.375e-05,0.003891839,5.501787e-05,0.005659154,0.5124829,0.04012322,88945,0.465791,500,33.94501
994,1789523242.026,-0.02427058,0.500002,-0.003555349,0,0,-0.002079848,1.977233,0.94915,-0.00522265,0,0,0,0,1,7.955593,7.59375e-05,-0.002344119,6.194151e-05,0.005952582,0.5272141,0.04113626,86481,0.4658513,500,33.94195
995,1789523242.589,-0.02446262,0.500002,-0.003373734,0,0,-0.00206906,1.977789,0.9508985,-0.005419692,0,0,0,0,1,7.956338,2.25e-05,0.00127858,5.87847e-05,0.00549309,0.5186267,0.04069734,87877,0.4658814,500,33.92116
996,1789523243.152,-0.02433348,0.500002,-0.003362536,0,0,-0.002069593,1.977763,0.9511813,-0.005630118,0,0,0,0,1,7.957405,5.0625e-05,-0.003299391,5.008943e-05,0.005746241,0.5194414,0.03977489,87894,0.4659661,500,33.92356
997,1789523243.714,-0.02403488,0.500002,-0.003442818,0,0,-0.002085431,1.976553,0.9507167,-0.005608942,0,0,0,0,1,7.960082,0.0001139063,-0.002901433,4.296817e-05,0.00640488,0.5174458,0.04014635,88150,0.4660675,500,33.93071
998,1789523244.280,-0.02443089,0.500002,-0.00341491,0,0,-0.002055122,1.978487,0.951106,-0.005325329,0,0,0,0,1,7.961855,7.59375e-05,-0.0003328091,7.674489e-05,0.006255537,0.5224767,0.03994513,87393,0.4661753,500,33.92449
999,1789523244.837,-0.02395864,0.500002,-0.003406563,0,0,-0.002060016,1.978084,0.9490869,-0.005604076,0,0,0,0,1,7.964736,7.59375e-05,0.001557013,6.076427e-05,0.006523763,0.5127788,0.03983998,88943,0.4662532,500,33.93806
1000,1789523245.361,-0.02404096,0.500002,-0.003528724,0,0,-0.002075207,1.97722,0.949232,-0.005578789,0,0,0,0,1,7.967517,3.375e-05,-0.002072343,0.0002430077,0.006387056,0.4815316,0.03968549,94302,0.4663745,500,33.9358
1001,1789523245.893,-0.02438186,0.500002,-0.004118762,0,0,-0.00218892,1.970086,0.9327306,-0.005868582,0,0,0,0,1,7.972073,7.59375e-05,-0.002611662,5.511302e-05,0.008644122,0.4847126,0.04007292,93661,0.466558,500,33.9358
1002,1789523246.414,-0.02438186,0.500002,-0.004118762,0,0,-0.00218892,1.970086,0.9327306,-0.005868582,0,0,0,0,1,7.973411,0.0001139063,-0.00308821,6.530253e-05,0.008644122,0.4757478,0.04238367,94863,0.4666489,500,33.9358
1003,1789523246.934,-0.02438186,0.500002,-0.004118762,0,0,-0.00218892,1.970086,0.9327306,-0.005868582,0,0,0,0,1,7.973282,0.0001139063,0.0003670409,0.0004128919,0.008644122,0.476481,0.0399971,95167,0.4668716,500,33.9358
1004,1789523247.455,-0.02438186,0.500002,-0.004118762,0,0,-0.00218892,1.970086,0.9327306,-0.005868582,0,0,0,0,1,7.976085,7.59375e-05,0.002126212,0.0002712647,0.008644122,0.4774952,0.04000592,94979,0.4669773,500,33.9358
1005,1789523247.974,-0.02438186,0.500002,-0.004118762,0,0,-0.00218892,1.970086,0.9327306,-0.005868582,0,0,0,0,1,7.977245,1.5e-05,0.002035338,9.603531e-05,0.008644122,0.4755499,0.04010558,95319,0.467016,500,33.9358
1006,1789523248.500,-0.02438186,0.500002,-0.004118762,0,0,-0.00218892,1.970086,0.9327306,-0.005868582,0,0,0,0,1,7.978271,3.375e-05,-0.001259807,7.452586e-05,0.008644122,0.4832826,0.0399611,93937,0.4670722,500,33.9358
1007,1789523249.023,-0.0249476,0.500002,-0.00362966,0,0,-0.002090511,1.975044,0.9485123,-0.005578404,0,0,0,0,1,7.978018,5.0625e-05,-0.002055582,4.404585e-05,0.005758507,0.4790573,0.04006076,94683,0.4671167,500,33.93679
1008,1789523249.545,-0.02616291,0.500002,-0.003206775,0,0,-0.001930577,1.976239,0.960204,-0.005248077,0,0,0,0,1,7.978792,7.59375e-05,-0.002835039,5.940263e-05,0.01327877,0.4781113,0.04029751,94813,0.4672402,500,33.93745
1009,1789523250.080,-0.02392944,0.500002,-0.003429707,0,0,-0.00200349,1.977411,0.9505109,-0.005079558,0,0,0,0,1,7.978757,7.59375e-05,-0.0008731838,5.734185e-05,0.007222065,0.4920137,0.03999543,92389,0.4672778,500,33.94065
1010,1789523250.632,-0.02432985,0.500002,-0.003399519,0,0,-0.002050085,1.97898,0.9506628,-0.005601387,0,0,0,0,1,7.977961,7.59375e-05,-0.0009288043,3.272996e-05,0.005676165,0.5071161,0.04112554,89653,0.4673885,500,33.93192
1011,1789523251.173,-0.02421567,0.500002,-0.003685963,0,0,-0.00212731,1.978472,0.9492247,-0.006068449,0,0,0,0,1,7.976377,0.0001139063,-0.002571326,4.581318e-05,0.005610528,0.497653,0.03975654,91460,0.4674836,500,33.91669
1012,1789523251.735,-0.02384623,0.500002,-0.003562965,0,0,-0.002102653,1.976847,0.9473203,-0.005693694,0,0,0,0,1,7.975666,7.59375e-05,-0.00074731,7.766864e-05,0.006276131,0.5181346,0.04033446,88012,0.467598,500,33.91672
1013,1789523252.299,-0.02422742,0.500002,-0.003472098,0,0,-0.002070175,1.977587,0.9516149,-0.005527675,0,0,0,0,1,7.978559,5.0625e-05,-0.00138158,5.582234e-05,0.006113245,0.5199265,0.04027414,87739,0.4677244,500,33.91932
1014,1789523252.858,-0.02400276,0.500002,-0.003551445,0,0,-0.002086354,1.978089,0.9511642,-0.005585686,0,0,0,0,1,7.978581,7.59375e-05,-0.003418498,5.951352e-05,0.006062438,0.5143111,0.0398562,88695,0.4678178,500,33.93937
1015,1789523253.421,-0.0232871,0.500002,-0.003451309,0,0,-0.002071987,1.978379,0.9504771,-0.005537135,0,0,0,0,1,7.978364,5.0625e-05,-0.001083516,5.859034e-05,0.005499327,0.5185165,0.04143929,87778,0.4678869,500,33.92705
1016,1789523253.983,-0.02403549,0.500002,-0.00355224,0,0,-0.002075161,1.978517,0.951216,-0.005809924,0,0,0,0,1,7.97928,0.0001139063,-0.0009283151,4.378903e-05,0.006253923,0.5175135,0.04071331,88050,0.4680002,500,33.93084
1017,1789523254.548,-0.02412831,0.500002,-0.003495824,0,0,-0.002065852,1.978288,0.9511862,-0.00552468,0,0,0,0,1,7.980301,7.59375e-05,-0.002097839,6.598161e-05,0.006637128,0.5202007,0.0399251,87751,0.4681243,500,33.93344
1018,1789523255.105,-0.02377875,0.500002,-0.003524639,0,0,-0.002066717,1.978215,0.9499642,-0.005600351,0,0,0,0,1,7.984103,0.0001139063,-0.002679155,5.530265e-05,0.006099391,0.5134041,0.04057217,88725,0.4683809,500,33.93099
1019,1789523255.670,-0.02359401,0.500002,-0.003680507,0,0,-0.002096257,1.977084,0.9494982,-0.005859066,0,0,0,0,1,7.987019,5.0625e-05,0.0001362184,6.528508e-05,0.005569914,0.5198956,0.04030728,87739,0.4685045,500,33.91141
1020,1789523256.219,-0.02390673,0.500002,-0.003525027,0,0,-0.002079604,1.978861,0.9510185,-0.005494108,0,0,0,0,1,7.990209,5.0625e-05,0.001094505,8.476798e-05,0.004686674,0.5055239,0.04031587,90048,0.468628,500,33.91945
1021,1789523256.746,-0.02375843,0.500002,-0.003725659,0,0,-0.0021028,1.978243,0.9496354,-0.005742326,0,0,0,0,1,7.994906,7.59375e-05,-0.001674107,0.0001857622,0.006039833,0.4829097,0.04014969,93970,0.4687258,500,33.92008
1022,1789523257.269,-0.005101246,0.07270849,-0.001500608,-0.003666667,0,-0.0005853802,0.2756351,0.1266503,-0.002106339,0,0,0.000793457,0,0.9992065,8.001818,1e-05,0.0003596868,0.007749226,0.007172891,0.4802268,0.03961325,94552,0.4689332,490.67,33.27703
1023,1789523257.793,-0.003371197,0.03499999,-0.001229587,-0.004,0,-0.0004385156,0.1247069,0.05426605,-0.001787971,0,0,0.0009765625,0,0.9990234,8.012291,3.375e-05,-0.002975238,5.757049e-05,0.00644804,0.4805512,0.03971171,94475,0.4692679,490.67,33.27703
1024,1789523258.311,-0.003371197,0.03499999,-0.001229587,-0.004,0,-0.0004385156,0.1247069,0.05426605,-0.001787971,0,0,0.0009765625,0,0.9990234,8.019744,7.59375e-05,-0.001741135,9.685609e-05,0.00644804,0.4747882,0.03988647,95501,0.4694867,490.67,33.27703
1025,1789523258.839,-0.003371197,0.03499999,-0.001229587,-0.004,0,-0.0004385156,0.1247069,0.05426605,-0.001787971,0,0,0.0009765625,0,0.9990234,8.023376,0.0001139063,-0.0006991327,4.509344e-05,0.00644804,0.4852719,0.04016709,93544,0.4696334,490.67,33.27703
1026,1789523259.360,-0.003371197,0.03499999,-0.001229587,-0.004,0,-0.0004385156,0.1247069,0.05426605,-0.001787971,0,0,0.0009765625,0,0.9990234,8.027294,5.0625e-05,0.00112605,6.142895e-05,0.00644804,0.4774759,0.03981781,95017,0.4697775,490.67,33.27703
1027,1789523259.883,-0.003371197,0.03499999,-0.001229587,-0.004,0,-0.0004385156,0.1247069,0.05426605,-0.001787971,0,0,0.0009765625,0,0.9990234,8.029863,5.0625e-05,0.002108889,6.605368e-05,0.00644804,0.478909,0.04091358,94555,0.4698869,490.67,33.27703
1028,1789523260.413,-0.01771538,0.3450013,-0.002870486,-0.001333333,0,-0.001592369,1.360237,0.6548851,-0.005201346,0,0,0.0009765625,0,0.9990234,8.031335,0.0001139063,-0.002257487,4.662421e-05,0.00525179,0.4850671,0.04095387,93441,0.4700058,490.67,33.27882
1029,1789523260.940,-0.02521184,0.500002,-0.003224314,0,0,-0.002058922,1.980426,0.9583399,-0.005794022,0,0,0.0009765625,0,0.9990234,8.032583,5.0625e-05,0.002401001,5.296894e-05,0.00541048,0.4841628,0.03962708,93839,0.4700705,490.67,33.27755
1030,1789523261.475,-0.02288704,0.500002,-0.003641126,0,0,-0.00208669,1.976414,0.948842,-0.0053621,0,0,0.0009765625,0,0.9990234,8.032542,7.59375e-05,0.000265435,5.992668e-05,0.005048187,0.4918487,0.03977466,92456,0.4701443,490.67,33.28609
1031,1789523262.032,-0.0232382,0.500002,-0.003581417,0,0,-0.002115891,1.975318,0.9478965,-0.00573378,0,0,0.0009765625,0,0.9990234,8.033044,0.0001139063,-0.002602977,6.766101e-05,0.005872732,0.5132408,0.04022193,88808,0.470277,490.67,33.27091
1032,1789523262.581,-0.02526437,0.500002,-0.00355667,0,0,-0.002112658,1.977666,0.9482743,-0.005360156,0,0,0.0009765625,0,0.9990234,8.032646,1e-05,0.006496907,3.925322e-05,0.004855099,0.5052731,0.03981018,90173,0.4702991,490.67,33.25602
1033,1789523263.148,-0.024019,0.500002,-0.003610008,0,0,-0.002116304,1.978393,0.9513049,-0.005376655,0,0,0.0009765625,0,0.9990234,8.031426,3.375e-05,-0.002646658,5.511479e-05,0.005402711,0.5230629,0.04039741,87232,0.4702979,490.67,33.26899
1034,1789523263.716,-0.02359284,0.500002,-0.003612602,0,0,-0.002083173,1.977631,0.950617,-0.005470164,0,0,0.0009765625,0,0.9990234,8.029656,7.59375e-05,-0.001732321,5.563199e-05,0.006072521,0.5239873,0.03967404,87201,0.4704359,500,33.922
1035,1789523264.273,-0.0237644,0.500002,-0.003601222,0,0,-0.002095864,1.97836,0.9489905,-0.005918806,0,0,0.0009765625,0,0.9990234,8.029359,7.59375e-05,-0.001700129,4.822562e-05,0.005918495,0.5133333,0.03984094,88854,0.4704931,500,33.92941
1036,1789523264.841,-0.02398275,0.500002,-0.003551979,0,0,-0.002069975,1.976871,0.9506766,-0.005817441,0,0,0.0009765625,0,0.9990234,8.029066,0.0001139063,-0.002350348,7.597768e-05,0.008281234,0.5241899,0.0400877,87106,0.4706307,500,33.94569
1037,1789523265.404,-0.02432478,0.500002,-0.003564258,0,0,-0.002092154,1.977924,0.9500746,-0.00566186,0,0,0.0009765625,0,0.9990234,8.035588,7.59375e-05,-0.001075392,5.388869e-05,0.005743071,0.5184708,0.04076004,87892,0.4709245,500,33.92974
1038,1789523265.969,-0.02379376,0.500002,-0.003514586,0,0,-0.002129042,1.977558,0.9471581,-0.006121028,0,0,0.0009765625,0,0.9990234,8.04034,0.0001139063,-0.003018012,5.637985e-05,0.006161073,0.5201862,0.0399816,87745,0.4711557,500,33.91566
1039,1789523266.533,-0.02396705,0.500002,-0.003418908,0,0,-0.002100809,1.976013,0.9469895,-0.005617518,0,0,0.0009765625,0,0.9990234,8.043757,3.375e-05,0.002764992,5.587547e-05,0.006371942,0.5205672,0.03990531,87697,0.4712423,500,33.89435
1040,1789523267.098,-0.02372311,0.500002,-0.003540035,0,0,-0.002114575,1.978369,0.9503536,-0.005303443,0,0,0.0009765625,0,0.9990234,8.044456,7.59375e-05,-0.002798712,4.531263e-05,0.005807321,0.5215287,0.03992176,87544,0.471294,500,33.91027
1041,1789523267.644,-0.02441277,0.500002,-0.003534756,0,0,-0.002090422,1.978578,0.9510195,-0.005611843,0,0,0.0009765625,0,0.9990234,8.045175,5.0625e-05,0.001389294,9.587542e-05,0.005237242,0.5012035,0.04031968,90766,0.4714524,500,33.9126
1042,1789523268.174,-0.02374548,0.500002,-0.003491513,0,0,-0.002069488,1.979507,0.9542545,-0.005528004,0,0,0.0009358724,0,0.9990641,8.048396,5.0625e-05,-0.001186121,0.0001339502,0.004563727,0.4864712,0.04005051,93352,0.4715407,500,33.91565
1043,1789523268.701,-0.02205266,0.4415017,-0.003151812,-0.0005,0,-0.002005616,1.74457,0.8348868,-0.005846494,0,0,0.0005493164,0,0.9994507,8.066078,0.0001139063,-0.0008253241,0.001015703,0.004247632,0.4820597,0.04133964,93909,0.472665,495.33,33.59762
1044,1789523269.223,-0.02471061,0.500002,-0.003424455,0,0,-0.00223037,1.976919,0.9478022,-0.006450375,0,0,0.0004882812,0,0.9995117,8.10014,5.0625e-05,0.001954128,3.735271e-05,0.004419467,0.4791758,0.03953719,94757,0.4730569,495.33,33.59762
1045,1789523269.748,-0.02471061,0.500002,-0.003424455,0,0,-0.00223037,1.976919,0.9478022,-0.006450375,0,0,0.0004882812,0,0.9995117,8.102981,7.59375e-05,-0.002560996,9.599021e-05,0.004419467,0.4821541,0.03988695,94153,0.4731533,495.33,33.59762
1046,1789523270.270,-0.02471061,0.500002,-0.003424455,0,0,-0.00223037,1.976919,0.9478022,-0.006450375,0,0,0.0004882812,0,0.9995117,8.104698,3.375e-05,0.001255056,6.358554e-05,0.004419467,0.4785025,0.04013038,94772,0.4732462,495.33,33.59762
1047,1789523270.793,-0.02471061,0.500002,-0.003424455,0,0,-0.00223037,1.976919,0.9478022,-0.006450375,0,0,0.0004882812,0,0.9995117,8.106422,5.0625e-05,-0.001494123,3.931901e-05,0.004419467,0.4790559,0.0397613,94738,0.4733065,495.33,33.59762
1048,1789523271.314,-0.02471061,0.500002,-0.003424455,0,0,-0.00223037,1.976919,0.9478022,-0.006450375,0,0,0.0004882812,0,0.9995117,8.106938,7.59375e-05,-0.0007546961,6.704102e-05,0.004419467,0.4784765,0.0395093,94890,0.4734115,495.33,33.59762
1049,1789523271.845,-0.02328729,0.500002,-0.003677099,0,0,-0.002242606,1.977809,0.9463782,-0.005233075,0,0,0.0004882812,0,0.9995117,8.108245,3.375e-05,0.001881178,5.276362e-05,0.004124037,0.4879208,0.04029489,93052,0.4734799,495.33,33.59653
1050,1789523272.370,-0.02229228,0.500002,-0.003480607,0,0,-0.00214307,1.972898,0.9473338,-0.005324972,0,0,0.0004882812,0,0.9995117,8.107818,7.59375e-05,-0.001580531,5.485812e-05,0.005694869,0.4814587,0.03998733,94260,0.4735592,495.33,33.59553
1051,1789523272.910,-0.02404626,0.500002,-0.003644044,0,0,-0.002111262,1.978852,0.9502395,-0.005201587,0,0,0.0004882812,0,0.9995117,8.109823,5.0625e-05,0.0003912805,5.663436e-05,0.005811508,0.4939322,0.03969789,92108,0.4737326,495.33,33.60192
1052,1789523273.465,-0.02453727,0.500002,-0.003354371,0,0,-0.002049513,1.978694,0.9551624,-0.005385754,0,0,0.0004882812,0,0.9995117,8.113085,7.59375e-05,-0.003382784,5.583842e-05,0.005064853,0.5113041,0.04018688,89125,0.4739391,495.33,33.62172
1053,1789523274.021,-0.02426351,0.500002,-0.003702852,0,0,-0.002115852,1.976519,0.9486889,-0.00632601,0,0,0.0004882812,0,0.9995117,8.116849,7.59375e-05,-8.962682e-05,4.725368e-05,0.005146713,0.5128834,0.03945208,88989,0.4740909,495.33,33.62209
1054,1789523274.589,-0.02401204,0.500002,-0.003657722,0,0,-0.00210606,1.978003,0.9493347,-0.0055892,0,0,0.0004882812,0,0.9995117,8.118765,3.375e-05,8.375802e-05,5.112979e-05,0.006272044,0.5236127,0.04002261,87205,0.4741395,495.33,33.61608
1055,1789523275.149,-0.02374641,0.500002,-0.003533639,0,0,-0.00207649,1.977563,0.951015,-0.005631689,0,0,0.0004882812,0,0.9995117,8.118235,7.59375e-05,-0.002950568,5.782032e-05,0.004901358,0.5163717,0.0402298,88307,0.474172,500,33.92596
1056,1789523275.717,-0.02452163,0.500002,-0.003531334,0,0,-0.002093074,1.976577,0.9492375,-0.005913951,0,0,0.0004882812,0,0.9995117,8.118596,0.0001139063,-0.001666774,6.840864e-05,0.006395841,0.5234842,0.0398488,87252,0.474384,500,33.90635
1057,1789523276.282,-0.02382136,0.500002,-0.003619457,0,0,-0.002127243,1.976201,0.9485458,-0.005999894,0,0,0.0004882812,0,0.9995117,8.122328,2.25e-05,0.004662939,6.521753e-05,0.005835418,0.5217538,0.039891,87514,0.4744918,500,33.90156
1058,1789523276.848,-0.02395812,0.500002,-0.003603421,0,0,-0.00211637,1.978017,0.9508983,-0.005736194,0,0,0.0004882812,0,0.9995117,8.122908,3.375e-05,-0.0008313863,7.65366e-05,0.005999868,0.5216062,0.0398314,87546,0.4745397,500,33.92244
1059,1789523277.413,-0.02359936,0.500002,-0.003677801,0,0,-0.002119913,1.976448,0.9472247,-0.00609292,0,0,0.0004882812,0,0.9995117,8.12502,7.59375e-05,-0.003505623,5.558495e-05,0.00599923,0.5209589,0.04103279,87460,0.4747005,500,33.91612
1060,1789523277.979,-0.02384945,0.500002,-0.003553407,0,0,-0.002084346,1.978393,0.9529449,-0.005825111,0,0,0.0004882812,0,0.9995117,8.13024,7.59375e-05,-0.0001802784,5.849714e-05,0.006443811,0.5216634,0.04010272,87495,0.4749079,500,33.9302
1061,1789523278.542,-0.02376512,0.500002,-0.003565709,0,0,-0.002111397,1.97677,0.9486546,-0.005576557,0,0,0.0004882812,0,0.9995117,8.133258,3.375e-05,0.001699293,6.325914e-05,0.006289884,0.5195944,0.04000187,87834,0.4749643,500,33.92988
1062,1789523279.082,-0.02391637,0.500002,-0.003549788,0,0,-0.00210338,1.976625,0.9488248,-0.005825425,0,0,0.0004882812,0,0.9995117,8.134328,3.375e-05,-0.003268305,0.0001255104,0.006541339,0.4959142,0.0399859,91718,0.4750167,500,33.91283
1063,1789523279.610,-0.02476062,0.500002,-0.003632415,0,0,-0.00213382,1.976531,0.9452586,-0.005825452,0,0,0.0004069011,0,0.9995931,8.13677,7.59375e-05,-0.001479704,9.82956e-05,0.005970665,0.4841363,0.03981924,93809,0.4751204,500,33.90744
1064,1789523280.128,-0.02167304,0.500002,-0.004135289,0,0,-0.002339416,1.97172,0.938354,-0.006889157,0,0,0,0,1,8.140074,0.0001139063,-0.0007725377,7.544099e-05,0.00345267,0.474215,0.04021573,95546,0.4752674,500,33.90744
1065,1789523280.655,-0.02167304,0.500002,-0.004135289,0,0,-0.002339416,1.97172,0.938354,-0.006889157,0,0,0,0,1,8.145054,7.59375e-05,-0.0008405768,4.332549e-05,0.00345267,0.4836712,0.0403142,93804,0.4753878,500,33.90744
1066,1789523281.175,-0.02167304,0.500002,-0.004135289,0,0,-0.002339416,1.97172,0.938354,-0.006889157,0,0,0,0,1,8.147846,5.0625e-05,3.634793e-05,6.482545e-05,0.00345267,0.4770451,0.03968477,95121,0.4754738,500,33.90744
1067,1789523281.698,-0.02167304,0.500002,-0.004135289,0,0,-0.002339416,1.97172,0.938354,-0.006889157,0,0,0,0,1,8.149404,7.59375e-05,0.0003965459,5.857528e-05,0.00345267,0.4794796,0.04012132,94595,0.4755902,500,33.90744
1068,1789523282.219,-0.02167304,0.500002,-0.004135289,0,0,-0.002339416,1.97172,0.938354,-0.006889157,0,0,0,0,1,8.150884,7.59375e-05,-0.0002034068,4.191519e-05,0.00345267,0.478229,0.04035592,94780,0.4756935,500,33.90744
1069,1789523282.747,-0.02167304,0.500002,-0.004135289,0,0,-0.002339416,1.97172,0.938354,-0.006889157,0,0,0,0,1,8.151656,2.25e-05,0.002816321,5.191905e-05,0.00345267,0.484585,0.04008675,93681,0.4757166,500,33.90744
1070,1789523283.274,-0.02370618,0.500002,-0.003259062,0,0,-0.002034888,1.974789,0.9499489,-0.00511117,0,0,0,0,1,8.151404,5.0625e-05,-0.0007999949,3.932363e-05,0.006105015,0.4833953,0.03964448,93973,0.475766,500,33.90394
1071,1789523283.804,-0.02214466,0.500002,-0.003526354,0,0,-0.002124474,1.977099,0.9497557,-0.004825195,0,0,0,0,1,8.151401,7.59375e-05,-0.002217489,4.654607e-05,0.005588133,0.4865594,0.03977561,93385,0.4758728,500,33.90543
1072,1789523284.342,-0.02329977,0.500002,-0.003366607,0,0,-0.002068599,1.979875,0.9557627,-0.005070561,0,0,0,0,1,8.15378,7.59375e-05,-0.00222139,6.558809e-05,0.007361752,0.4945083,0.03984261,91984,0.4760123,500,33.91998
1073,1789523284.902,-0.02428058,0.500002,-0.003478254,0,0,-0.002068576,1.977784,0.9487056,-0.005669546,0,0,0,0,1,8.158138,0.0001139063,-0.001428625,5.354566e-05,0.004792311,0.517061,0.03980899,88264,0.476292,500,33.91732
1074,1789523285.451,-0.02417163,0.500002,-0.003422599,0,0,-0.002067028,1.975424,0.94917,-0.005830447,0,0,0,0,1,8.160241,0.0001139063,-0.0002685273,4.436555e-05,0.006127518,0.5052207,0.04019046,90119,0.4763785,500,33.91192
1075,1789523286.021,-0.02340063,0.500002,-0.003476892,0,0,-0.002108045,1.97652,0.9498032,-0.005666512,0,0,0,0,1,8.160595,5.0625e-05,0.0001788342,5.20319e-05,0.00548055,0.5262148,0.03971243,86852,0.4764524,500,33.9167
1076,1789523286.578,-0.02413308,0.500002,-0.003602863,0,0,-0.002078817,1.97683,0.9508192,-0.005798153,0,0,0,0,1,8.161988,7.59375e-05,-0.00210584,5.916394e-05,0.005136756,0.5139399,0.0397172,88776,0.476556,500,33.90885
1077,1789523287.144,-0.02396028,0.500002,-0.003507752,0,0,-0.002064315,1.977318,0.9512119,-0.005853008,0,0,0,0,1,8.163757,7.59375e-05,-0.0002021508,5.010433e-05,0.00624001,0.5215809,0.04008055,87511,0.4767144,500,33.92587
1078,1789523287.705,-0.02398078,0.500002,-0.003545182,0,0,-0.00209,1.976838,0.9489347,-0.005708625,0,0,0,0,1,8.166716,7.59375e-05,-0.0008649285,0.0001637412,0.006028878,0.5181653,0.03978443,88093,0.4768718,500,33.93189
