step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_push,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
17174,1790268966.175,-0.2548044,-0.3448068,1.498514,-0.04566608,-1.234712,-0.002049541,0,-0.07471424,-0.01281998,-0.0244673,-0.0524588,-0.001771848,-0.006016003,-0.001306041,1.665868,-0.02292194,-0.006645659,0,-0.03321948,0.5805773,-0.04119953,-0.0123588,-0.04122226,-0.00853056,1.530412,0,0,0.8193998,0.3834357,-0.0060581,-0.003289049,0.750729,1.469846,0.8053643,1.895092,0.0001932176,7.59375e-05,19.44024,0.000928136,7.065756e-12,0.0007165486,1.836982e-05,0.01401076,0,0.1,0,7.59375e-05,-0.008958407,0.1402841,0.8265399,0.3333333,1,0.5,0,1,1,0,0,80,0,1.324474,1.581471,33828,0.7238689,999,189.6252
17175,1790268969.075,-0.255167,-0.3452802,1.498514,-0.04474184,-1.256816,-0.001062017,-0.00125,-0.07273273,-0.01358014,-0.01292452,-0.04920625,-0.001754447,-0.005499999,-0.000731335,1.661426,-0.0221049,-0.005737543,-9.34694e-07,-0.03190794,0.9116065,-0.0371094,-0.01194025,-0.03837629,-0.007781473,1.942093,0,0,0.8356778,0.3993967,-0.005625821,-0.002946177,0.7516291,1.641028,0.8012828,1.900551,0.0001959106,7.59375e-05,19.443,0.0009749242,7.588214e-13,0.0007600163,1.899722e-05,0.01427982,0.05,0.1,0,7.59375e-05,-0.01003492,0.1653894,0.8269016,1,1,1,1,1,1,1,0.6666667,80,0,1.314672,1.571534,34059,0.7241672,999,196.572
17176,1790268971.997,-0.260237,-0.3638454,1.498514,-0.0560852,-1.576649,-0.003794482,0,-0.07402083,-0.01344782,-0.02145737,-0.04979431,-0.001689949,0,-0.0009517429,1.627518,-0.02534669,0,0,-0.03571301,0.9311175,-0.06879179,-0.0112149,-0.06313971,-0.01953578,2.442689,0,0,0.7706589,0.4383984,-0.006146585,-0.003332439,0.7180738,1.543103,0.8081934,1.870089,0.0002018018,5.0625e-05,19.45069,0.001030522,9.64604e-14,0.0008095146,1.920516e-05,0.01189737,0.05,0.05,0,5.0625e-05,-0.006003768,0.1809514,0.8161423,1,1,1,1,1,0,1,0,80,0,1.320169,1.58857,33796,0.7243994,991.35,181.8739
17177,1790268974.897,-0.2557567,-0.3492802,1.498514,-0.04687759,-1.01483,-0.002485022,-0.02,-0.08347037,-0.01254231,-0.009213677,-0.05778828,-0.001798949,-0.01016,-0.0008370819,1.697936,-0.02306019,-0.01067136,0,-0.0327336,0.3948015,-0.0514468,-0.01344955,-0.0311168,-0.008159848,1.292448,0,0,0.8123783,0.335047,-0.005850682,-0.003342919,0.7427723,1.52849,0.7671082,1.868616,0.0002098225,7.59375e-05,19.45821,0.001138734,1.241227e-14,0.0009094783,1.943314e-05,0.01422686,0,0.1,0,7.59375e-05,-0.01028224,0.195812,0.7743475,1,1,1,1,1,1,1,0.3333333,80,0,1.317096,1.564542,34113,0.724812,999,190.5338
17178,1790268977.820,-0.2570946,-0.3506152,1.498514,-0.04981983,-1.514383,-0.003462028,-0.002142857,-0.06750932,-0.01342037,-0.0628915,-0.04407211,-0.001713441,0,-0.0008199259,1.643954,-0.02387464,0,0,-0.03162821,0.8155124,-0.05081647,-0.01049979,-0.05233286,-0.008575067,2.143424,0,0,0.7891914,0.4435338,-0.005796047,-0.002965293,0.7313816,1.493468,0.7581562,1.898459,0.0002155048,7.59375e-05,19.46823,0.001216247,1.571155e-15,0.0009805594,2.01823e-05,0.01114631,0,0.05,0,7.59375e-05,-0.01132637,0.1752447,0.753719,0.6,0.5,0.7142857,1,1,0.5,1,0,80,0,1.335013,1.574883,33782,0.7251635,999,187.2971
17179,1790268980.698,-0.2511232,-0.3381768,1.498514,-0.04010629,-0.771068,-0.0008522209,0,-0.08097075,-0.01295206,-0.0004086146,-0.05818108,-0.001795257,-0.01621,-0.0008000566,1.73542,-0.02002482,-0.01643283,-3.703231e-05,-0.03035904,0.3304525,-0.03244393,-0.01381698,-0.02553129,-0.0007669817,0.9556763,0,0,0.8539714,0.289399,-0.005645481,-0.003091662,0.7641094,1.504961,0.802499,1.890763,0.0002259743,7.59375e-05,19.47946,0.001288038,2.954715e-16,0.001041319,2.074529e-05,0.01480971,0.05,0.1,0,7.59375e-05,-0.009850498,0.2010573,0.6586275,0.5,nan,0.5,0.5,1,0.6666667,0.5,0,80,0,1.264126,1.594662,34386,0.7257394,991.45,185.6123
17180,1790268983.539,-0.2641633,-0.3408224,1.498514,-0.04233103,-0.529736,-0.001683814,0,-0.1135803,-0.0121013,-0.02211377,-0.08175747,-0.00183915,-0.02767999,-0.00155449,1.790888,-0.02191821,-0.0297445,-3.540874e-05,-0.03313623,0.2267416,-0.04081052,-0.01706291,-0.02061635,-0.003448911,0.8594626,0,0,0.831376,0.148742,-0.0057647,-0.003853557,0.7590026,1.572748,0.7821434,1.852378,0.0002302708,7.59375e-05,19.49124,0.001367796,1.203417e-16,0.001115672,2.185303e-05,0.01293598,0,0.05,0,7.59375e-05,-0.009443961,0.1954557,0.7185521,1,nan,1,0.5,1,0.5,1,0,80,0,1.231303,1.59894,34733,0.7261108,999,182.2688
17181,1790268986.354,-0.2618462,-0.3410421,1.498514,-0.04560478,-0.7055137,-0.001737948,0,-0.1012326,-0.01300344,-0.002050207,-0.07166699,-0.00185277,-0.02192,-0.001231693,1.757521,-0.02201948,-0.02287916,0,-0.03391892,0.6495108,-0.04373948,-0.01504706,-0.006712727,-0.006794042,1.275423,0,0,0.8275557,0.2241288,-0.005615837,-0.003496776,0.7649367,1.716975,0.7457438,1.864292,0.0002366874,7.59375e-05,19.50107,0.001441637,8.206677e-17,0.001182769,2.218086e-05,0.01131,0,0.05,0,7.59375e-05,-0.01037616,0.1717126,0.767877,0.5,nan,1,1,1,0.6666667,1,0,80,0,1.217934,1.585738,35062,0.7265458,999,185.4473
17182,1790268989.210,-0.2567346,-0.3627689,1.498514,-0.05322255,-1.528532,-0.004544375,-0.005,-0.06833589,-0.01403217,-0.01190428,-0.04471216,-0.001736291,0,-0.0006635819,1.681794,-0.02477625,0,0,-0.03135572,1.169009,-0.04338961,-0.009433193,-0.0311163,-0.01071562,2.448636,0,0,0.778464,0.4405302,-0.00575568,-0.003023925,0.7275397,1.657988,0.8028802,1.884614,0.0002396177,5.0625e-05,19.50979,0.001435866,6.418608e-17,0.001174354,2.189389e-05,0.01114809,0.05,0.05,0,5.0625e-05,-0.00693821,0.1658728,0.8442734,1,1,1,1,1,1,1,0.5,80,0,1.22999,1.613847,34567,0.7267159,999,187.3818
17183,1790268992.033,-0.2625478,-0.3566335,1.498514,-0.05105777,-1.528283,-0.002153532,0,-0.06981678,-0.01302338,-0.04138648,-0.0478206,-0.001737054,0,-0.0007802152,1.625242,-0.02431016,0,0,-0.03418028,0.6212709,-0.05117996,-0.01296042,-0.0654123,-0.02085767,1.774629,0,0,0.805133,0.4481897,-0.006262748,-0.003304639,0.7120814,1.370496,0.8251762,1.8566,0.0002371612,5.0625e-05,19.5121,0.001436096,5.057045e-17,0.001177234,2.170078e-05,0.009456544,0,0.05,0,5.0625e-05,-0.009772019,0.1608259,0.8278099,0.75,0.6666667,0.75,0.6666667,1,0,1,0,80,0,1.207435,1.604418,34960,0.7267453,991.86,186.3934
17184,1790268994.851,-0.2562196,-0.3475061,1.498514,-0.04777859,-1.276721,-0.002521894,-0.004166667,-0.06952565,-0.0133022,-0.05939926,-0.04627012,-0.001747483,-0.003460001,-0.0009296762,1.675619,-0.02263779,-0.00338872,0,-0.03062624,0.6846525,-0.04099604,-0.01062881,-0.03704599,-0.01447255,1.630649,0,0,0.8145965,0.4126168,-0.005844977,-0.003058937,0.7400534,1.498469,0.7959118,1.891696,0.0002309701,7.59375e-05,19.51314,0.00140412,4.090805e-17,0.001151418,2.173241e-05,0.01152096,0,0.1,0,7.59375e-05,-0.01122697,0.1335335,0.8505851,0.75,0.75,0.8000001,0.6666667,1,1,1,0,80,0,1.193667,1.613081,35024,0.7268078,999,191.5378
17185,1790268997.688,-0.2623933,-0.3543485,1.498514,-0.04764127,-1.453458,-0.003339483,-0.01,-0.06256691,-0.01356225,-0.03916382,-0.04124219,-0.001721682,0,-0.0007594399,1.678869,-0.02392225,0,0,-0.03042254,0.9995693,-0.04333764,-0.01107404,-0.0348567,-0.04120721,2.228329,0,0,0.7915327,0.4442556,-0.005818387,-0.003013515,0.7268423,1.605358,0.7748744,1.888597,0.0002270916,7.59375e-05,19.51463,0.001382881,3.318664e-17,0.001134872,2.091833e-05,0.01181427,0,0.05,0,7.59375e-05,-0.01102959,0.1743519,0.7592338,1,1,1,1,1,0,1,0,80,0,1.211206,1.614626,34787,0.7269358,985.43,187.2211
17186,1790269000.503,-0.2617552,-0.3546482,1.498514,-0.05383873,-1.598308,-0.003403248,-0.003333334,-0.07107171,-0.0128978,-0.02680777,-0.04804666,-0.001739145,0,-0.00140017,1.626651,-0.02457706,0,0,-0.02979569,0.7289292,-0.05021982,-0.01252234,-0.04494147,-0.01649092,1.877408,0,0,0.7972306,0.4457104,-0.006447644,-0.003350961,0.7335171,1.439593,0.7961666,1.889511,0.0002265032,7.59375e-05,19.51999,0.001365115,2.802174e-17,0.001117912,2.069973e-05,0.01464463,0.05,0.1,0,7.59375e-05,-0.009172331,0.1353431,0.750618,1,1,1,1,1,1,1,1,80,0,1.198158,1.604304,35077,0.7272663,992.27,187.3285
17187,1790269003.284,-0.2592964,-0.3538954,1.498514,-0.05113504,-1.505476,-0.003291391,0,-0.0642,-0.01417977,-0.03881977,-0.04228801,-0.001732419,0,-0.0009805865,1.668468,-0.02293115,0,0,-0.03330282,1.076146,-0.04491935,-0.01015401,-0.02435294,-0.00542153,2.353456,0,0,0.7954328,0.4453561,-0.005749469,-0.002930827,0.7501664,1.623585,0.8196906,1.924051,0.0002283719,7.59375e-05,19.52551,0.001355605,2.35467e-17,0.001106332,2.09014e-05,0.01085032,0,0.05,0,7.59375e-05,-0.01195745,0.1281411,0.6762202,0,nan,1,0,1,1,1,1,80,0,1.204147,1.565583,35492,0.7273479,999,185.7384
17188,1790269006.097,-0.2673868,-0.3511156,1.498514,-0.05537466,-1.555747,-0.001015335,0,-0.06872334,-0.01342019,-0.05861844,-0.04540282,-0.00169853,0,-0.001340694,1.607367,-0.02505115,0,0,-0.03013255,0.9899001,-0.03272191,-0.009965635,-0.0606544,-0.03658999,2.407452,0,0,0.8228821,0.4532475,-0.005901737,-0.003014562,0.7468197,1.622109,0.7009193,1.865981,0.0002311964,7.59375e-05,19.52573,0.001361321,1.997571e-17,0.001109285,2.083924e-05,0.01070742,0,0.05,0,7.59375e-05,-0.008600094,0.1277869,0.6946038,0,nan,1,1,1,0.5,1,0,80,0,1.19042,1.612039,35077,0.7273201,999,189.1845
17189,1790269008.899,-0.1817893,-0.2347355,1.058256,-0.02624075,-0.2756194,-0.0009866129,-0.005,-0.08214127,-0.007656878,-0.006777219,-0.06216621,-0.001328127,-0.02215,-0.001323091,1.237137,-0.01529708,-0.02188527,-0.0003287882,-0.02772015,0.04486965,-0.03884909,-0.01312929,-0.006319091,-0.007146843,0.2238498,0,0,0.5886868,0.09267864,-0.004031307,-0.002934428,0.5233033,1.093838,0.5480567,1.286249,0.0002282639,5.0625e-05,19.52345,0.001337043,1.749401e-17,0.001088295,2.048398e-05,0.01167651,0.05,0.05,0,5.0625e-05,-0.01190646,0.1300462,0.7662252,1,1,0,0,1,0,0,0,80,0,1.188263,1.602426,35225,0.7271728,993.13,187.7625
17190,1790269011.699,-0.2493897,-0.3607134,1.498514,-0.05271893,-1.562609,-0.00406406,0,-0.07456272,-0.01376478,0,-0.04987054,-0.001737378,0,-0.0004818381,1.641167,-0.0237556,0,0,-0.03244134,1.121257,-0.05018656,-0.01235987,-0.0401079,-4.00541e-05,1.779336,0,0,0.7766999,0.4403034,-0.005577493,-0.002897818,0.7443727,1.61672,0.827115,1.904106,0.0002258692,5.0625e-05,19.52017,0.001313222,1.510677e-17,0.001066502,2.085112e-05,0.008471028,0,0.05,0,5.0625e-05,-0.01057028,0.1355078,0.7561631,1,nan,1,1,1,1,1,0,80,0,1.194233,1.594139,35254,0.727129,993.13,185.0468
17191,1790269014.501,-0.2507074,-0.3453166,1.498514,-0.05365069,-1.517222,-0.001224379,0,-0.06605002,-0.0131032,-0.01847992,-0.04172369,-0.0017086,0,-0.0002724667,1.660993,-0.02150039,0,0,-0.03198213,0.761472,-0.0287602,-0.009687031,-0.02082605,-0.0006349492,2.099524,0,0,0.8197769,0.4524035,-0.005626827,-0.002446236,0.7426093,1.36764,0.8125271,1.914725,0.0002233466,7.59375e-05,19.51882,0.001328417,1.323157e-17,0.001084431,2.063931e-05,0.01023732,0,0.1,0,7.59375e-05,-0.01229655,0.1176714,0.79937,1,1,0.5,0.5,1,0,1,1,80,0,1.176325,1.614763,35220,0.7270896,991.7,184.7969
17192,1790269017.297,-0.2592368,-0.3432921,1.498514,-0.04764401,-0.7519843,-0.001465633,0,-0.09817629,-0.01276309,-0.0158858,-0.07005174,-0.001796867,-0.01578,-0.001046125,1.713969,-0.02236038,-0.01581536,0,-0.03432507,0.02905422,-0.03146128,-0.01369586,-0.01116605,0,0.5652732,0,0,0.8276448,0.2826734,-0.005654012,-0.003064761,0.7484778,1.397147,0.794736,1.866606,0.0002231051,5.0625e-05,19.51798,0.001336693,1.190564e-17,0.001093094,2.049413e-05,0.01259817,0.05,0.05,0,5.0625e-05,-0.007651738,0.1499885,0.6954281,0,nan,0,1,1,0,1,0,80,0,1.191921,1.592425,35305,0.7271188,986.89,183.9755
17193,1790269020.102,-0.2577872,-0.350344,1.498514,-0.05310027,-1.527337,-0.002370088,0,-0.0656957,-0.01329895,-0.02415212,-0.04243625,-0.001709823,0,-0.0005424203,1.648318,-0.02309264,0,0,-0.03028714,0.7566273,-0.03962607,-0.01052259,-0.07833587,-0.01741934,2.182466,0,0,0.8135743,0.4504885,-0.00577401,-0.0028817,0.7328659,1.482926,0.7827847,1.8945,0.0002229005,7.59375e-05,19.51773,0.001344611,1.064696e-17,0.001101092,2.061843e-05,0.01213471,0,0.1,0,7.59375e-05,-0.01114528,0.1384387,0.802817,0.5,1,0.5,1,1,0,1,0,80,0,1.179144,1.614575,35187,0.7270794,994.19,187.8001
17194,1790269023.004,-0.2597184,-0.3556818,1.498514,-0.04581359,-1.622372,-0.0002715826,0,-0.05770598,-0.01399419,0,-0.03661849,-0.001694828,0,-0.0002785773,1.675619,-0.02097633,0,0,-0.02948089,1.426419,-0.02711297,-0.009223211,-0.02581496,-0.001334543,2.9357,0,0,0.8548106,0.4619918,-0.005567217,-0.002542835,0.7553396,1.71271,0.8224489,1.908119,0.0002286025,7.59375e-05,19.51817,0.001332161,9.410066e-18,0.001082843,2.071576e-05,0.01093909,0,0.05,0,7.59375e-05,-0.01147103,0.1330166,0.8865501,1,nan,1,1,1,1,1,0,80,0,1.295378,1.595043,34010,0.727147,999,194.2245
17195,1790269025.895,-0.2504904,-0.3464886,1.498514,-0.04691864,-1.550301,-0.0009690818,0,-0.05988495,-0.01334244,-0.007029961,-0.03981429,-0.00172481,0,-0.0003672178,1.675359,-0.02163149,0,0,-0.03084606,0.8505195,-0.03571487,-0.01123327,-0.02328576,-0.008036043,1.816135,0,0,0.8548931,0.4618993,-0.005608564,-0.002609979,0.745434,1.431885,0.7747416,1.917779,0.0002273294,7.59375e-05,19.52023,0.001338292,8.425652e-18,0.00109054,2.042341e-05,0.01170763,0,0.05,0,7.59375e-05,-0.01110763,0.13722,0.7926252,0,0.6666667,0.6,0.5,1,1,1,0,80,0,1.286237,1.592301,34150,0.7272241,994.47,189.358
17196,1790269028.776,-0.2598211,-0.3586106,1.498514,-0.05242429,-1.475469,-0.01275612,-0.01,-0.07595681,-0.01406677,-0.04279759,-0.04693779,-0.001670283,0,-0.001124177,1.698368,-0.02712982,0,0,-0.02880828,0.9658861,-0.06394164,-0.009945623,-0.06365746,-0.004542936,2.517147,0,0,0.6906187,0.4148173,-0.005623698,-0.0029194,0.7004869,1.62864,0.8178183,1.895891,0.0002236859,7.59375e-05,19.52089,0.001357777,7.493246e-18,0.00111375,2.034147e-05,0.01143015,0,0.05,0,7.59375e-05,-0.01039059,0.1154706,0.7968542,1,nan,1,1,1,0,1,0,80,0,1.285799,1.583111,34265,0.727168,994.47,189.4749
17197,1790269031.657,-0.2523985,-0.3463086,1.498514,-0.04135158,-0.7291419,-0.001133175,0,-0.07687997,-0.01327243,-5.719424e-05,-0.05142859,-0.001819199,-0.01005,-0.0006425625,1.690243,-0.02014673,-0.01007204,0,-0.03059877,0.5874774,-0.03582787,-0.01154363,-0.01603778,-0.002259822,1.020192,0,0,0.8602026,0.3478864,-0.00550254,-0.002889717,0.7678055,1.703022,0.8043339,1.909625,0.0002204923,7.59375e-05,19.519,0.001320776,6.683905e-18,0.001079975,2.030831e-05,0.01340271,0.05,0.1,0,7.59375e-05,-0.01010702,0.1275689,0.8190513,1,1,1,1,1,1,1,0,80,0,1.283593,1.584715,34272,0.7271563,999,193.0813
17198,1790269034.551,-0.2581149,-0.3692087,1.498514,-0.05088151,-1.491436,-0.005291756,-0.0025,-0.06935327,-0.01440064,-0.01545546,-0.0451926,-0.001742637,0,-0.0009927484,1.637918,-0.02435132,0,0,-0.03057662,1.112043,-0.04116747,-0.01088267,-0.04588129,-0.008831479,2.479209,0,0,0.7851495,0.4421877,-0.00593695,-0.003073213,0.7404234,1.630473,0.8339369,1.891435,0.0002202916,7.59375e-05,19.51967,0.001323448,6.03046e-18,0.001083523,1.96329e-05,0.01117178,0,0.05,0,7.59375e-05,-0.01015237,0.1272734,0.800377,1,1,1,0,1,0,1,1,80,0,1.281148,1.598782,34134,0.7271603,999,194.998
17199,1790269037.431,-0.252241,-0.359744,1.498514,-0.04379038,-1.479009,-0.003613491,0,-0.06946515,-0.01301469,-0.04954333,-0.05088998,-0.001819629,0,-0.0005415053,1.619068,-0.02431808,0,0,-0.04386713,0.7667011,-0.07036942,-0.01701597,-0.0731201,-0.01560128,2.014657,0,0,0.8241979,0.453382,-0.005862833,-0.003379928,0.7194921,1.429909,0.7816085,1.867817,0.0002193992,7.59375e-05,19.51847,0.001316775,5.403166e-18,0.001077362,2.001377e-05,0.01282436,0,0.05,0,7.59375e-05,-0.008456701,0.1782412,0.767854,1,1,1,1,1,1,1,1,80,0,1.271719,1.596923,34268,0.7270856,992.01,186.8535
17200,1790269040.280,-0.2586054,-0.3422163,1.498514,-0.03842849,-0.5046153,-0.001357896,0,-0.09779789,-0.01350764,-0.005830181,-0.06935672,-0.001842143,-0.01998667,-0.001054412,1.737587,-0.02063698,-0.02236991,0,-0.03260563,0.4703101,-0.03777575,-0.0141401,-0.006907263,-0.005845563,0.8731641,0,0,0.8473362,0.2311958,-0.005524955,-0.003314575,0.772742,1.728445,0.7912779,1.892704,0.0002142275,7.59375e-05,19.51793,0.001302533,5.014897e-18,0.001068708,1.95977e-05,0.01285555,0,0.05,0,7.59375e-05,-0.00963367,0.1293617,0.7890971,1,1,1,1,1,1,0,0,80,0,1.23238,1.6039,34659,0.7270955,992.01,183.7725
17201,1790269043.092,-0.2550942,-0.343186,1.498514,-0.04224684,-0.7632121,-0.005427929,-0.01,-0.08844896,-0.01274436,-0.01285818,-0.06212337,-0.001803008,-0.01668,-0.001214964,1.75752,-0.02292967,-0.01415339,-0.0001741968,-0.03237962,0.4469763,-0.05561812,-0.01316583,-0.03767818,-0.003291519,1.260215,0,0,0.7813478,0.2692122,-0.005660376,-0.003413815,0.743853,1.637854,0.8004891,1.867336,0.0002168992,7.59375e-05,19.51643,0.001286406,4.510645e-18,0.001050126,1.938037e-05,0.01273682,0,0.05,0,7.59375e-05,-0.007992478,0.1244911,0.8326201,1,nan,1,1,1,1,1,1,80,0,1.210576,1.558336,35502,0.7269643,989.16,185.3312
17202,1790269046.030,-0.2563711,-0.3501744,1.498514,-0.0509958,-1.556623,-0.005847122,0,-0.06338583,-0.01435622,-0.004578951,-0.04122167,-0.001716604,0,-0.0006784027,1.706818,-0.02438189,0,0,-0.03061776,1.400448,-0.04796208,-0.01024774,-0.03741137,-0.01988613,2.595542,0,0,0.7554218,0.4341189,-0.005659669,-0.002979472,0.7242931,1.698074,0.8224594,1.889211,0.0002197872,7.59375e-05,19.51278,0.001316409,4.075521e-18,0.00107722,1.940171e-05,0.01228506,0,0.05,0,7.59375e-05,-0.009112832,0.1221313,0.8016083,1,1,1,1,1,0.5,1,0,80,0,1.336307,1.581372,33692,0.7268199,996.15,185.744
17203,1790269048.970,-0.2529553,-0.3536688,1.498514,-0.04869383,-1.425396,-0.001356667,0,-0.05737799,-0.013864,-0.01351827,-0.03791488,-0.001731211,0,-0.000461087,1.701619,-0.02197057,0,0,-0.03467004,1.116449,-0.04639675,-0.008718904,-0.01410684,-0.02187089,2.455531,0,0,0.8283701,0.45474,-0.005473659,-0.002584708,0.7464585,1.69735,0.8076279,1.901575,0.0002165033,5.0625e-05,19.51039,0.001298692,3.748004e-18,0.001063104,1.908377e-05,0.01180036,0.05,0.05,0,5.0625e-05,-0.004462861,0.1248699,0.8131277,1,1,1,1,1,1,1,1,80,0,1.343817,1.580279,33618,0.7268072,996.15,187.7435
17204,1790269052.070,-0.2575268,-0.3580232,1.498514,-0.05054755,-1.532105,-0.002612338,0,-0.07766917,-0.01369067,-0.007421201,-0.05064016,-0.001718969,0,-0.0002759349,1.643118,-0.02407203,0,0,-0.03521432,0.8741819,-0.04878121,-0.01278444,-0.07004188,-0.002343988,1.773487,0,0,0.8061253,0.448578,-0.005477506,-0.002784389,0.7556988,1.52469,0.8334863,1.910347,0.0002125523,7.59375e-05,19.50754,0.00127208,3.299125e-18,0.001040014,1.951416e-05,0.01304737,0,0.1,0,7.59375e-05,-0.008020585,0.1231957,0.8222408,1,nan,1,0,1,1,1,0,80,0,1.435284,1.639596,31970,0.7266545,999,187.9339
17205,1790269056.035,-0.2565469,-0.3571078,1.498514,-0.04621933,-1.001742,-0.002443597,0,-0.09826275,-0.01306097,-0.02378711,-0.07156044,-0.001796728,-0.01399333,-0.000993802,1.698586,-0.02390631,-0.01497766,-0.000328039,-0.03538314,0.6475913,-0.05029139,-0.01505843,-0.03630397,-0.00284443,1.465309,0,0,0.8081962,0.2971464,-0.005578123,-0.003390958,0.7585477,1.651768,0.8089508,1.868966,0.000213623,7.59375e-05,19.50359,0.001266251,3.190989e-18,0.001033116,1.951176e-05,0.0148896,0.05,0.1,0,7.59375e-05,-0.008070864,0.1281782,0.8470251,1,nan,1,1,1,1,1,0,80,0,2.14709,1.758183,25172,0.7265506,999,190.618
17206,1790269060.013,-0.2655193,-0.3630607,1.498514,-0.05239512,-1.48056,-0.001367946,0,-0.07418004,-0.01353978,-0.01664264,-0.04827992,-0.001685109,0,-0.0008040474,1.55699,-0.02494042,0,0,-0.03051956,1.037572,-0.02978406,-0.01152395,-0.1277972,-0.0243052,2.1833,0,0,0.8181956,0.4519106,-0.005844468,-0.003093234,0.7308068,1.631995,0.7631791,1.887331,0.000211614,5.0625e-05,19.50311,0.001262884,3.873475e-18,0.001032129,1.914165e-05,0.01251571,0.1,0.1,0,5.0625e-05,-0.007333085,0.1311605,0.7883071,1,1,1,1,1,0.5,1,0,80,0,2.005371,1.91292,25088,0.7265826,999,190.3661
17207,1790269064.085,-0.2530662,-0.3454009,1.498514,-0.04677999,-1.559818,-0.001377851,0,-0.05755829,-0.01360614,-0.01062095,-0.0381263,-0.001689215,0,-0.0005635304,1.682336,-0.02199905,0,0,-0.03042604,0.8278663,-0.03943853,-0.00914952,-0.02308746,-0.003203247,2.104391,0,0,0.8341994,0.4561543,-0.005829296,-0.002733806,0.7440855,1.440846,0.8288721,1.906428,0.0002197588,7.59375e-05,19.50514,0.001297495,5.415871e-16,0.001058523,1.921337e-05,0.01200718,0,0.1,0,7.59375e-05,-0.01089995,0.1324984,0.8739707,1,1,0.6666667,0.5,1,1,1,0,80,0,2.097701,1.938548,24355,0.7267026,994.95,193.6228
17208,1790269067.882,-0.2602708,-0.3558256,1.498514,-0.05319466,-1.533642,-0.005901271,0,-0.07512166,-0.01391435,-0.02848753,-0.0483131,-0.001751781,0,-0.000686358,1.664568,-0.02611668,0,0,-0.02846701,1.059064,-0.03917139,-0.009005746,-0.04012355,-0.01096407,1.988378,0,0,0.7623308,0.4361123,-0.005552257,-0.002851113,0.7324437,1.612387,0.7965769,1.885616,0.0002164695,7.59375e-05,19.50646,0.001296159,2.597539e-11,0.001060396,1.929315e-05,0.01139865,0,0.05,0,7.59375e-05,-0.008573668,0.1397793,0.8729441,0.6666667,nan,1,1,1,1,1,0,80,0,2.097368,1.644977,26268,0.7266324,994.95,194.622
17209,1790269071.888,-0.2571057,-0.3656436,1.498514,-0.05042924,-1.491442,-0.004570053,0,-0.06496894,-0.01415652,-0.04896512,-0.04272547,-0.001745932,0,-0.001146262,1.633692,-0.02436282,0,0,-0.02931424,1.289076,-0.03649804,-0.01118825,-0.05185562,-0.008455338,2.432352,0,0,0.7901185,0.443719,-0.005780532,-0.003045714,0.7321416,1.685527,0.8133969,1.888923,0.0002126143,7.59375e-05,19.50233,0.001276318,3.56359e-11,0.001044575,1.912948e-05,0.01191047,0,0.05,0,7.59375e-05,-0.01074218,0.1061643,0.7901679,1,nan,1,1,1,1,1,1,80,0,2.049562,1.904683,24860,0.7264572,994.95,193.9986
