step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
10217,1790201971.347,-0.2114314,-0.2867566,1.498514,-0.02719524,-0.001241099,0,-0.08387028,-0.01758989,-0.008252199,-0.06888315,-0.001900957,-0.03438,-0.00179903,1.829283,-0.02111583,-0.03787703,0,-0.04455119,-0.04246182,-0.02295006,0.8219427,0.09191689,-0.006258372,-0.004455776,0.7808483,1.667098,0.7181577,1.837463,0.0001746895,2.25e-05,17.63097,0.0003576637,2.714024e-08,0.0001488753,3.407177e-05,0.01493376,0.1,0.1,0,2.25e-05,-0.008255538,0.0675881,1.127774,1.597924,36065,0.6565795,992.72,160.0264
10218,1790201974.057,-0.2094731,-0.283918,1.498514,-0.02702363,-0.00226794,-0.01333334,-0.07564114,-0.01674095,-0.0379502,-0.05981344,-0.001886011,-0.02741333,-0.001147901,1.807572,-0.0206317,-0.02941654,-0.0002262486,-0.04828651,-0.06053754,-0.02103468,0.8048264,0.1691863,-0.00636612,-0.004541423,0.7564954,1.606175,0.6651226,1.834002,0.0001705943,3.375e-05,17.63301,0.0003461078,2.564242e-08,0.0001482758,2.721197e-05,0.0117817,0,0.1,0,3.375e-05,-0.00793196,0.05739741,1.118097,1.585696,36357,0.6566354,993.44,159.4635
10219,1790201976.789,-0.2059987,-0.2950673,1.498514,-0.02732198,-0.001564927,-0.005,-0.06330835,-0.01600233,-0.1320836,-0.04977417,-0.001868208,-0.02094,-0.001450793,1.753295,-0.01929134,-0.02152297,-0.0002218744,-0.05030842,-0.04476826,-0.01746282,0.7946646,0.2244297,-0.006777111,-0.004101309,0.755724,1.531375,0.637586,1.781868,0.0001684647,3.375e-05,17.63504,0.0003398646,2.432166e-08,0.0001489424,2.24332e-05,0.01185676,0,0.05,0,3.375e-05,-0.006402967,0.06693397,1.134516,1.584324,36156,0.6567531,999,161.7526
10220,1790201979.506,-0.212936,-0.2859418,1.498514,-0.0273702,-0.0009235716,-0.015,-0.08179785,-0.01692461,-0.01687268,-0.07057659,-0.001866294,-0.03159,-0.001537079,1.805946,-0.0222991,-0.03359158,0,-0.04400599,-0.04056559,-0.02492007,0.8169519,0.1155346,-0.006542207,-0.00465298,0.7648422,1.607974,0.6811794,1.837593,0.0001746768,3.375e-05,17.63786,0.000342182,2.303074e-08,0.0001461197,2.136242e-05,0.01010069,0,0.05,0,3.375e-05,-0.007799948,0.06355101,1.125896,1.583451,36283,0.6568297,992.07,158.0577
10221,1790201982.184,-0.2086536,-0.291861,1.498514,-0.0289047,-0.001656169,-0.00125,-0.068881,-0.01629611,-0.03387418,-0.05393929,-0.001814017,-0.02428,-0.001081266,1.790184,-0.0209492,-0.02562962,0,-0.04707603,-0.05501379,-0.01683332,0.8064567,0.1953134,-0.006090104,-0.004017527,0.7658355,1.501726,0.5778167,1.869584,0.0001739201,3.375e-05,17.63965,0.0003364245,2.172804e-08,0.0001453444,1.713827e-05,0.01027045,0,0.05,0,3.375e-05,-0.008568951,0.05961222,1.124454,1.544044,36838,0.6569142,994.69,159.7125
10222,1790201984.912,-0.210331,-0.2855651,1.498514,-0.02756125,-0.002458153,-0.044,-0.07430886,-0.01639214,-0.07248406,-0.05789382,-0.00184696,-0.022712,-0.001600764,1.786381,-0.02181317,-0.0244932,0,-0.05058908,-0.08254683,-0.01909572,0.7950741,0.2007515,-0.006380971,-0.003961386,0.7372912,1.529817,0.6570572,1.855499,0.0001720139,3.375e-05,17.64221,0.0003353745,2.217569e-08,0.000145496,1.784243e-05,0.01081662,0,0.05,0,3.375e-05,-0.007532344,0.06095328,1.139113,1.581886,36127,0.6570025,992.75,158.7374
10223,1790201987.636,-0.209359,-0.2919935,1.498514,-0.03020478,-0.002176379,-0.01375,-0.0725608,-0.01638713,-0.1242038,-0.05496718,-0.001813622,-0.02425,-0.001137467,1.798797,-0.02045445,-0.02475343,0,-0.04819382,-0.06596045,-0.01655729,0.8035135,0.1953336,-0.006151353,-0.004208328,0.7471525,1.502662,0.6314665,1.840643,0.0001789801,3.375e-05,17.64304,0.0003476169,2.24713e-08,0.0001507878,1.782643e-05,0.01192872,0,0.05,0,3.375e-05,-0.00678556,0.07535455,1.134591,1.582771,36176,0.6569926,999,162.1078
10224,1790201990.346,-0.2047253,-0.2695572,1.498514,-0.02460121,-0.001306081,0,-0.04779333,-0.01740909,-0.0004290563,-0.03481651,-0.001955569,-0.01108,-0.0006531227,1.71657,-0.02013324,-0.01393263,0,-0.04003022,-0.03261522,-0.01303842,0.8428151,0.3484969,-0.00683644,-0.003586246,0.7532356,1.61347,0.7329677,1.88888,0.0001776627,3.375e-05,17.64398,0.0003518845,2.301432e-08,0.0001549024,1.929639e-05,0.01130902,0,0.05,0,3.375e-05,-0.006607513,0.06028155,1.128896,1.574703,36360,0.6570643,984.01,157.6624
10225,1790201993.063,-0.2135735,-0.2886036,1.498514,-0.03027999,-0.002554648,-0.042,-0.08397557,-0.01601429,-0.03339631,-0.06762014,-0.001854837,-0.032704,-0.001697923,1.822522,-0.02244716,-0.03737202,-0.0002581994,-0.05119609,-0.07206576,-0.02177932,0.7910008,0.1093481,-0.006767056,-0.00510681,0.7323305,1.489245,0.5675732,1.819664,0.0001806761,3.375e-05,17.64696,0.0003569751,2.310008e-08,0.0001530994,2.317652e-05,0.01386254,0.05,0.1,0,3.375e-05,-0.008815556,0.06928898,1.138589,1.570539,36286,0.6571833,999,161.9763
10226,1790201995.801,-0.2082391,-0.2890403,1.498514,-0.02956318,-0.001516045,-0.159,-0.06449055,-0.01576841,-0.02404673,-0.05038377,-0.00182794,-0.02192,-0.001295347,1.757781,-0.02066694,-0.02354655,0,-0.04613408,-0.05421478,-0.02134395,0.8095252,0.2264528,-0.006832047,-0.004104679,0.7441504,1.504721,0.6163266,1.861932,0.0001808139,3.375e-05,17.6506,0.0003635727,2.360851e-08,0.0001503438,3.239138e-05,0.01146637,0,0.05,0,3.375e-05,-0.006066788,0.07332113,1.138397,1.592953,35990,0.6573138,995.02,161.103
10227,1790201998.522,-0.2131191,-0.2910823,1.498514,-0.02934116,-0.002058047,-0.05111109,-0.08727437,-0.01591024,-0.101072,-0.07184879,-0.001838799,-0.03639334,-0.001899586,1.817611,-0.02089424,-0.04011258,-1.115727e-05,-0.04982112,-0.06835219,-0.02663931,0.7987479,0.06412247,-0.007001014,-0.005209467,0.7453067,1.499984,0.6163439,1.792693,0.0001782482,3.375e-05,17.65502,0.0003612951,2.300563e-08,0.0001482953,3.47286e-05,0.009930355,0,0.05,0,3.375e-05,-0.008776939,0.06798749,1.124612,1.588784,36229,0.6575234,999,158.7679
10228,1790202001.252,-0.2153855,-0.2878665,1.498514,-0.02644982,-0.00180898,-0.0075,-0.08516996,-0.01563722,-0.01221708,-0.06978565,-0.001817115,-0.032975,-0.001680608,1.820735,-0.02162849,-0.03297529,-5.045487e-05,-0.04833096,-0.05663987,-0.02264615,0.7962685,0.1102292,-0.006550933,-0.004809886,0.7538615,1.552386,0.6639161,1.844865,0.000179345,2.25e-05,17.66006,0.0003505307,2.379233e-08,0.0001490806,2.208134e-05,0.01184167,0.05,0.05,0,2.25e-05,-0.003738052,0.0936632,1.129296,1.592827,36112,0.657648,986.57,158.1591
10229,1790202003.991,-0.2115984,-0.290529,1.498514,-0.02899334,-0.001826415,-0.0175,-0.07719283,-0.01622737,-0.0906885,-0.06225949,-0.001839741,-0.02757,-0.00134555,1.780271,-0.02100292,-0.02908957,-3.142951e-05,-0.04844927,-0.05071872,-0.01984697,0.8045219,0.1706266,-0.006617045,-0.004510883,0.7657423,1.503975,0.6320006,1.816242,0.000179296,2.25e-05,17.66229,0.0003485148,2.35724e-08,0.0001466457,2.254946e-05,0.009796153,0,0.05,0,2.25e-05,-0.006822184,0.06280737,1.135227,1.59708,35978,0.6576595,983.77,158.1384
10230,1790202006.705,-0.2135822,-0.2814427,1.498514,-0.02687888,-0.001386746,0,-0.08437791,-0.01626384,-0.0157067,-0.06688903,-0.001850284,-0.03308801,-0.001441027,1.820183,-0.02033294,-0.03346431,-0.0002179147,-0.04842278,-0.06039966,-0.02148125,0.8057229,0.1122627,-0.006434037,-0.004641896,0.7480241,1.580615,0.6034068,1.84453,0.0001750684,3.375e-05,17.66224,0.0003422455,2.276668e-08,0.0001440112,2.314319e-05,0.01061332,0,0.1,0,3.375e-05,-0.008068232,0.05652116,1.119891,1.587175,36313,0.6576904,994.53,160.0034
10231,1790202009.389,-0.208947,-0.2819771,1.498514,-0.03021201,-0.002297073,0,-0.07555006,-0.01621699,-0.01562483,-0.0584249,-0.001779815,-0.02786001,-0.001436892,1.829239,-0.0206187,-0.02972565,-0.0003764599,-0.04959625,-0.05579607,-0.01912891,0.7980325,0.150289,-0.006352908,-0.004684363,0.7462487,1.504298,0.6525704,1.789017,0.0001722727,3.375e-05,17.66356,0.0003413283,2.22654e-08,0.0001461141,2.291922e-05,0.01192603,0,0.05,0,3.375e-05,-0.004418601,0.06580981,1.114362,1.561958,36731,0.657745,999,159.8082
10232,1790202012.096,-0.2074904,-0.2878429,1.498514,-0.02567128,-0.001578298,0,-0.07109844,-0.01688542,-0.02148804,-0.06072111,-0.001865136,-0.02817,-0.001644992,1.807247,-0.023182,-0.03087944,0,-0.05184172,-0.05103634,-0.02007233,0.8085917,0.169366,-0.006428027,-0.004440742,0.750241,1.609742,0.6749821,1.843744,0.0001734119,3.375e-05,17.66476,0.0003427392,2.229714e-08,0.0001456866,2.361839e-05,0.01060674,0,0.05,0,3.375e-05,-0.008338269,0.06385592,1.121824,1.578008,36411,0.6578191,999,160.8684
10233,1790202014.798,-0.2134285,-0.2824758,1.498514,-0.02926898,-0.001475757,-0.008750001,-0.08484738,-0.01612599,-0.02847579,-0.07014843,-0.001830624,-0.034825,-0.001997012,1.820085,-0.02230665,-0.03962594,-6.04352e-06,-0.05016045,-0.06651776,-0.02359765,0.8030734,0.08364182,-0.006907191,-0.005111732,0.7494774,1.499118,0.6635639,1.815916,0.0001791791,3.375e-05,17.66741,0.0003491734,2.1652e-08,0.0001460429,2.392977e-05,0.01363489,0.05,0.1,0,3.375e-05,-0.006626689,0.06111354,1.113845,1.575551,36552,0.6579466,992.7,160.0145
10234,1790202017.513,-0.2136043,-0.2860102,1.498514,-0.02865835,-0.001833118,-0.008333335,-0.08250876,-0.01646594,-0.00686055,-0.06111044,-0.001812177,-0.03186001,-0.001321276,1.835522,-0.01971043,-0.03203626,0,-0.04630261,-0.04818098,-0.01990123,0.8099472,0.1112411,-0.006255454,-0.004503696,0.7576134,1.601822,0.7135157,1.862989,0.0001649333,3.375e-05,17.6689,0.0003430037,2.222198e-08,0.0001471198,3.092838e-05,0.01143489,0,0.05,0,3.375e-05,-0.00544817,0.05532851,1.121183,1.586433,36306,0.6579505,999,159.8125
10235,1790202020.192,-0.213604,-0.2890834,1.498514,-0.03150383,-0.002731799,0,-0.08424005,-0.01630441,-0.01559621,-0.06556877,-0.001822059,-0.03343,-0.001017094,1.820572,-0.02083555,-0.0339759,-2.026214e-05,-0.04828269,-0.06844009,-0.01975488,0.7933549,0.1116787,-0.00705859,-0.005182934,0.7516228,1.586754,0.6466722,1.81487,0.0001676806,3.375e-05,17.66977,0.0003540345,2.186873e-08,0.0001486738,3.765821e-05,0.009619523,0,0.05,0,3.375e-05,-0.01077932,0.05552357,1.104672,1.568537,36773,0.6580219,999,161.1209
10236,1790202022.894,-0.2114196,-0.2879517,1.498514,-0.0275247,-0.001366491,0,-0.07187633,-0.01706829,-0.002332984,-0.05439415,-0.001885265,-0.02545334,-0.001320936,1.794355,-0.0195545,-0.02617045,0,-0.04496227,-0.04814325,-0.01876597,0.8190701,0.1880101,-0.006013633,-0.003841457,0.7647476,1.539601,0.6758231,1.870573,0.0001739113,3.375e-05,17.67133,0.0003988877,2.300656e-08,0.0001475836,7.736981e-05,0.0107609,0,0.05,0,3.375e-05,-0.00633564,0.06392605,1.114141,1.582239,36457,0.6580257,999,160.5409
10237,1790202025.583,-0.2122498,-0.2863291,1.498514,-0.02763554,-0.001286922,-0.002,-0.08111182,-0.01651183,-0.05967058,-0.0666033,-0.001863501,-0.03153601,-0.001533133,1.816022,-0.02097882,-0.0342984,0,-0.04815893,-0.06170426,-0.02225133,0.8084149,0.1131964,-0.006405031,-0.004559062,0.7569124,1.556135,0.6348752,1.818689,0.0001765225,3.375e-05,17.67106,0.0004011312,2.440293e-08,0.000147235,7.734932e-05,0.01133201,0,0.05,0,3.375e-05,-0.007953906,0.07653672,1.10254,1.5794,36654,0.6580441,999,159.8609
10238,1790202028.293,-0.2061613,-0.2814804,1.498514,-0.02583036,-0.001309999,0,-0.06620197,-0.01674597,-0.01207338,-0.05021604,-0.001864109,-0.023828,-0.001046912,1.800812,-0.01938326,-0.02395589,0,-0.04703858,-0.05190217,-0.01741505,0.8195783,0.2042346,-0.006132608,-0.003899943,0.7629366,1.612282,0.7173221,1.877233,0.0001787744,3.375e-05,17.67245,0.0003860229,2.487382e-08,0.0001467654,6.045819e-05,0.01087378,0,0.05,0,3.375e-05,-0.00783601,0.06306598,1.106247,1.596599,36370,0.6581013,998.38,161.2733
10239,1790202030.986,-0.2085945,-0.293784,1.498514,-0.02794113,-0.001917448,-0.009000001,-0.07223572,-0.01636641,-0.03382757,-0.05738575,-0.001869987,-0.029368,-0.001325016,1.795741,-0.02052888,-0.03167498,0,-0.04958881,-0.06370824,-0.02057404,0.8021032,0.1558613,-0.006486963,-0.004383009,0.7488772,1.493858,0.6395766,1.856529,0.0001787091,3.375e-05,17.67486,0.0003842956,2.398171e-08,0.0001499162,5.564635e-05,0.01060951,0,0.05,0,3.375e-05,-0.008502266,0.06039632,1.100522,1.586387,36586,0.6582119,999,161.1957
10240,1790202033.697,-0.2124971,-0.2835401,1.498514,-0.02932093,-0.001897298,-0.0025,-0.08818676,-0.01630392,-0.01744532,-0.07178363,-0.001872531,-0.036585,-0.001643816,1.81326,-0.02136105,-0.03766327,0,-0.05390452,-0.05943556,-0.02367377,0.790431,0.08330222,-0.006931696,-0.005274813,0.7393,1.497185,0.568107,1.775339,0.0001843536,3.375e-05,17.67854,0.0003711191,2.356399e-08,0.0001535812,3.316073e-05,0.01387291,0.05,0.1,0,3.375e-05,-0.007255306,0.0610327,1.105859,1.590899,36452,0.6583585,999,160.6842
10241,1790202036.404,-0.2058689,-0.2894803,1.498514,-0.02795273,-0.002429341,-0.05500001,-0.07079764,-0.01558644,-0.02935242,-0.05991766,-0.00186467,-0.02104,-0.00146206,1.783196,-0.02288254,-0.0221542,-8.012362e-05,-0.04965097,-0.07711332,-0.01896563,0.785293,0.2201977,-0.006370319,-0.004123067,0.7341666,1.462404,0.593027,1.845345,0.0001797408,3.375e-05,17.68113,0.0003916199,2.314732e-08,0.000152325,5.953097e-05,0.01101986,0,0.05,0,3.375e-05,-0.009320285,0.05768317,1.105062,1.595115,36406,0.6584107,992.18,160.1855
10242,1790202039.114,-0.2188141,-0.2810503,1.498514,-0.02826852,-0.001435273,-0.0025,-0.08862209,-0.01613467,-0.04772938,-0.07105385,-0.001826075,-0.03543,-0.001717515,1.798634,-0.0215935,-0.03583108,-1.718553e-05,-0.04719827,-0.0519026,-0.02385757,0.80811,0.0863205,-0.006680755,-0.00488907,0.7523429,1.591526,0.683123,1.819184,0.0001844368,3.375e-05,17.68163,0.000404875,2.376177e-08,0.0001530151,6.739934e-05,0.01194152,0,0.05,0,3.375e-05,-0.008026852,0.07253871,1.117772,1.585568,36363,0.6584203,999,161.1203
10243,1790202041.807,-0.2100853,-0.2809319,1.498514,-0.02789231,-0.00150676,-0.06499999,-0.07806128,-0.01698182,-0.175933,-0.05993909,-0.001889388,-0.02526,-0.001470823,1.789046,-0.01986684,-0.02578468,-0.0004353075,-0.04455047,-0.05166765,-0.01760221,0.815531,0.1679581,-0.00615679,-0.003840643,0.7763503,1.560906,0.6544183,1.846663,0.0001809967,3.375e-05,17.6819,0.000397066,2.37633e-08,0.0001517094,6.433609e-05,0.01314266,0,0.05,0,3.375e-05,-0.006023189,0.0713393,1.115722,1.570793,36591,0.6584767,992.07,160.1709
10244,1790202044.532,-0.2118618,-0.2935606,1.498514,-0.03010508,-0.002293223,0,-0.07348029,-0.01569019,-0.03338517,-0.05990719,-0.001845677,-0.02674001,-0.001681881,1.777021,-0.02157742,-0.02638333,-0.00034656,-0.05071345,-0.0693736,-0.02142014,0.7966833,0.1893616,-0.006952267,-0.004495774,0.7178938,1.432786,0.5779833,1.796028,0.0001891337,3.375e-05,17.68401,0.0004024148,2.343514e-08,0.0001550833,5.817434e-05,0.01405096,0,0.05,0,3.375e-05,-0.006504117,0.07411122,1.127907,1.590426,36163,0.6585862,993.14,157.4099
10245,1790202047.258,-0.211082,-0.2879107,1.498514,-0.02619699,-0.001263262,-0.001666667,-0.07326132,-0.01675778,-0.006796595,-0.05763659,-0.001872906,-0.02894,-0.001564239,1.812555,-0.02008203,-0.02939552,0,-0.04282012,-0.04426196,-0.01733484,0.8300524,0.1523888,-0.006113527,-0.00394689,0.7773873,1.619688,0.6911208,1.876206,0.0001850223,3.375e-05,17.68742,0.0004097591,2.450439e-08,0.0001542875,7.042489e-05,0.01186349,0,0.05,0,3.375e-05,-0.005467826,0.07229032,1.125876,1.593319,36151,0.6587212,981.47,157.0108
10246,1790202049.962,-0.2144094,-0.290666,1.498514,-0.03124717,-0.003019917,-0.01833334,-0.08284365,-0.01589795,-0.08755734,-0.06804307,-0.001841067,-0.03080001,-0.001932208,1.787313,-0.02274515,-0.03397655,-0.0002676029,-0.05210955,-0.0812954,-0.02139226,0.7869414,0.1301697,-0.006936564,-0.004942182,0.7344249,1.506318,0.6174796,1.812018,0.0001854726,3.375e-05,17.68988,0.0003913906,2.397429e-08,0.0001535202,5.237382e-05,0.01059683,0,0.05,0,3.375e-05,-0.008693567,0.07366529,1.122848,1.574926,36438,0.6587786,985.56,157.5024
10247,1790202052.686,-0.2115477,-0.2839692,1.498514,-0.02697922,-0.002010894,-0.01428572,-0.07406531,-0.01694903,-0.03746231,-0.05803014,-0.001884188,-0.02682,-0.001291366,1.807293,-0.02103163,-0.02761666,-2.826375e-05,-0.04609559,-0.05142482,-0.01931376,0.8070368,0.1766881,-0.006303178,-0.004149943,0.7617986,1.579928,0.7026809,1.848104,0.0001915274,3.375e-05,17.6911,0.0003867014,2.431025e-08,0.0001509714,4.417825e-05,0.01082267,0,0.05,0,3.375e-05,-0.00795555,0.0629456,1.136791,1.579899,36185,0.6588269,994.67,159.8058
10248,1790202055.401,-0.2079963,-0.2864866,1.498514,-0.03254019,-0.001439655,0,-0.0740803,-0.01651252,-0.02951715,-0.05667799,-0.001881551,-0.02634001,-0.001405247,1.799447,-0.01962198,-0.02863642,-0.0002622323,-0.04909819,-0.06027133,-0.02138696,0.8089167,0.1725115,-0.007294618,-0.00461325,0.7426297,1.563062,0.6646657,1.833648,0.0001859514,3.375e-05,17.69255,0.0003686464,2.488604e-08,0.0001486092,3.406091e-05,0.0101265,0,0.05,0,3.375e-05,-0.008924887,0.05485998,1.132651,1.56925,36383,0.658869,992.84,159.597
10249,1790202058.148,-0.2090492,-0.2871019,1.498514,-0.02854533,-0.002713277,-0.006250001,-0.07138546,-0.01668342,-0.03114994,-0.05562852,-0.001829721,-0.024865,-0.001267603,1.784821,-0.02048481,-0.02758635,0,-0.0500019,-0.05975233,-0.01969313,0.7879871,0.1950768,-0.007276954,-0.004689024,0.7329284,1.529652,0.696562,1.845786,0.0001790197,3.375e-05,17.69377,0.0003530166,2.33678e-08,0.000151554,2.241942e-05,0.01101493,0,0.05,0,3.375e-05,-0.007918752,0.05784884,1.147768,1.592886,35868,0.6589178,997.51,159.4445
10250,1790202060.883,-0.2063082,-0.2913663,1.498514,-0.02765817,-0.003006277,-0.0125,-0.06612933,-0.01633175,-0.03181844,-0.05485221,-0.001871355,-0.02273,-0.0009107097,1.763696,-0.02210982,-0.02343856,-0.0003183908,-0.0520286,-0.07650958,-0.02146321,0.7911563,0.2244023,-0.006864573,-0.004319767,0.7276766,1.502317,0.6485854,1.818229,0.0001778346,3.375e-05,17.69421,0.0003667422,2.31422e-08,0.0001557143,3.317017e-05,0.01131277,0,0.05,0,3.375e-05,-0.007423526,0.06101657,1.133547,1.594183,36038,0.6588827,993.1,160.0905
10251,1790202063.585,-0.2143304,-0.2801341,1.498514,-0.02635895,-0.001135827,-0.005,-0.08158487,-0.01697642,-0.01148084,-0.06547879,-0.00187333,-0.03294501,-0.001686423,1.786284,-0.02131872,-0.03594524,-0.0001363469,-0.04887661,-0.06267497,-0.02390873,0.8073739,0.1141303,-0.006345446,-0.004791304,0.7502114,1.593363,0.6661472,1.839516,0.0001788433,3.375e-05,17.69235,0.0003594173,2.318349e-08,0.0001510311,2.951969e-05,0.01205242,0,0.05,0,3.375e-05,-0.006241248,0.0576604,1.134391,1.560211,36481,0.658825,999,160.5392
10252,1790202066.315,-0.208918,-0.2862143,1.498514,-0.02670444,-0.001657842,-0.03000001,-0.07434332,-0.01635631,-0.02219743,-0.05861326,-0.001873031,-0.02886858,-0.001263529,1.806087,-0.02077782,-0.03073115,-0.0001925626,-0.05021377,-0.0556201,-0.01949056,0.8104693,0.1620863,-0.006543907,-0.004441937,0.7519529,1.55688,0.6348141,1.826973,0.0001779844,2.25e-05,17.69195,0.0003518342,2.289721e-08,0.0001520845,2.174248e-05,0.01042621,0.05,0.05,0,2.25e-05,-0.004784756,0.05831148,1.14007,1.583137,36098,0.658866,999,160.079
10253,1790202069.041,-0.2114341,-0.2927645,1.498514,-0.02785593,-0.001933962,-0.015,-0.07161613,-0.01678636,-0.1072128,-0.05491535,-0.001855115,-0.02473,-0.00127319,1.80871,-0.0201133,-0.02504243,0,-0.04859947,-0.06449158,-0.01660489,0.7958339,0.1954114,-0.006312906,-0.004187159,0.743549,1.525334,0.6379665,1.854127,0.0001746507,2.25e-05,17.6923,0.000343706,2.311836e-08,0.0001493645,1.966768e-05,0.007634463,0,0.05,0,2.25e-05,-0.008302083,0.0610699,1.129164,1.59086,36140,0.6588136,999,160.6026
10254,1790202071.759,-0.2152738,-0.285046,1.498514,-0.02904728,-0.002355848,-0.02500001,-0.08376291,-0.01651602,-0.03319022,-0.06858172,-0.001851405,-0.03469201,-0.001671161,1.824342,-0.02173096,-0.03688299,-2.985389e-05,-0.04900952,-0.06471325,-0.02529695,0.7981399,0.08822694,-0.006541086,-0.004977446,0.7525648,1.558618,0.6511084,1.844268,0.0001772778,3.375e-05,17.69143,0.0003472374,2.308443e-08,0.000149659,2.027747e-05,0.01018387,0,0.1,0,3.375e-05,-0.009976367,0.0685251,1.131014,1.580481,36254,0.6588681,999,160.8104
10255,1790202074.495,-0.2110116,-0.2862059,1.498514,-0.02787807,-0.001319365,0,-0.0723819,-0.01697811,-0.005483679,-0.05743185,-0.00187195,-0.029496,-0.001349138,1.813422,-0.02028446,-0.02987367,0,-0.0466949,-0.04577586,-0.01987667,0.8217845,0.1583698,-0.006223829,-0.004133861,0.7623016,1.608095,0.6639229,1.858575,0.0001777951,3.375e-05,17.69441,0.000348726,2.358455e-08,0.0001499869,2.092045e-05,0.01034121,0,0.05,0,3.375e-05,-0.009646038,0.06015481,1.130899,1.590951,36116,0.6589776,995.85,159.6706
10256,1790202077.200,-0.2068206,-0.2837057,1.498514,-0.02872709,-0.001999649,-0.01625,-0.06222495,-0.01679413,-0.09285172,-0.04761207,-0.001842778,-0.020125,-0.0009143783,1.776209,-0.02066832,-0.02024946,0,-0.0466323,-0.04978167,-0.01468865,0.8104544,0.2524758,-0.006007921,-0.003786671,0.7545473,1.579535,0.6533473,1.868266,0.0001752275,3.375e-05,17.69697,0.0003468721,2.305377e-08,0.0001481713,2.345018e-05,0.01035302,0,0.05,0,3.375e-05,-0.007096146,0.05845552,1.12535,1.572414,36439,0.6590559,995.05,159.8056
10257,1790202079.930,-0.2073396,-0.2851387,1.498514,-0.02922628,-0.001557832,-0.0025,-0.06314607,-0.01703639,-0.06306268,-0.04973428,-0.001864843,-0.01834,-0.001334985,1.767434,-0.02107172,-0.02098994,-0.0005301264,-0.04666024,-0.0462838,-0.0166872,0.8132299,0.2550492,-0.006253382,-0.003733382,0.7449756,1.540809,0.6530077,1.81917,0.0001743218,3.375e-05,17.69875,0.000383483,2.23558e-08,0.0001513392,5.779954e-05,0.01142391,0,0.05,0,3.375e-05,-0.006779518,0.06814133,1.133946,1.589433,36096,0.6591154,999,159.6256
10258,1790202082.649,-0.2117889,-0.2815396,1.498514,-0.0293449,-0.001865117,-0.01,-0.08304809,-0.01650351,-0.1016836,-0.06577034,-0.001871333,-0.03218,-0.001665712,1.83081,-0.02046623,-0.03279523,-0.0009091829,-0.05075195,-0.06060971,-0.01923036,0.7978472,0.1115013,-0.006832165,-0.004855269,0.7463471,1.53021,0.6738243,1.812938,0.0001757001,3.375e-05,17.70014,0.0003852531,2.324311e-08,0.0001525884,5.69414e-05,0.01120677,0,0.05,0,3.375e-05,-0.006953343,0.07719292,1.1404,1.571916,36243,0.6591537,999,160.1948
10259,1790202085.372,-0.2170107,-0.2889996,1.498514,-0.03011834,-0.002638601,-0.01875,-0.08367503,-0.01617592,-0.02776936,-0.06739084,-0.001824061,-0.035765,-0.001740668,1.81846,-0.02112771,-0.03763516,-0.0001255784,-0.05172397,-0.0671872,-0.02499665,0.7893574,0.08319496,-0.007083458,-0.005250555,0.7398646,1.522119,0.6475078,1.829773,0.0001736751,3.375e-05,17.70209,0.0003601789,2.482015e-08,0.0001503047,3.617438e-05,0.01322774,0,0.05,0,3.375e-05,-0.004787346,0.06695713,1.124508,1.591562,36193,0.6592715,984.79,156.9326
10260,1790202088.100,-0.215423,-0.2866286,1.498514,-0.03009091,-0.002341425,-0.2207149,-0.08064771,-0.01587073,-0.1891876,-0.06534849,-0.001805959,-0.03104858,-0.001429832,1.805065,-0.02114238,-0.03152018,-0.0006562939,-0.04964154,-0.06782493,-0.02272334,0.7951066,0.1291589,-0.007089473,-0.005015732,0.7239149,1.477514,0.6498574,1.779696,0.0001685639,3.375e-05,17.70481,0.0003481076,2.414437e-08,0.0001489566,3.056288e-05,0.01178061,0,0.05,0,3.375e-05,-0.005643821,0.05950246,1.135535,1.579413,36208,0.6593239,991.73,157.1966
