step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14141,1790243814.746,-0.388529,-0.4877722,0.6945028,-0.03210363,-0.3041856,-0.00034931,-0.004166667,-0.1428961,-0.004217435,-0.01626919,-0.09506375,-0.0009033418,-0.003196668,-0.001557638,0.5968858,-0.02160098,-0.001990859,-0.0001584262,-0.02063671,0.1667149,-0.05,-0.1609758,-0.02929113,-0.01408025,0.3699374,0.1870258,-0.003971872,-0.003643888,0.2552202,0.6031519,0.3384486,0.8077502,35,0,0.6,0.4,0.4,3.105022,0.9526185,0.15,0.2772759,0.3567162,0.001042096,0.0001708594,31.45021,0.002690768,4.277437e-13,0.001449962,0.0001987103,0.01282915,0,0.05,0,0.0001708594,-0.01383474,0.1405563,1.307757,1.538491,34538,1.424027,648.86,61.18167
14142,1790243817.600,-0.5728339,-0.7344244,1.030504,-0.0475039,-0.4159071,-0.0005833694,-0.003333334,-0.2162271,-0.006914489,-0.01733897,-0.1425465,-0.001354907,-0.005613334,-0.002775964,0.8841205,-0.03074492,-0.004272122,-0.0007858939,-0.03184802,0.1982382,0,-0.4312162,-0.05101771,-0.02310376,0.5477076,0.2699184,-0.005566898,-0.004961174,0.373058,0.9117782,0.5065169,1.184506,35,0,0,0,0.5,6.181276,0.9526185,0.15,0.2622928,0.3110426,0.001024107,0.0001708594,31.42162,0.002472766,4.234578e-13,0.001258149,0.0001905099,0.01284444,0,0.05,0,0.0001708594,-0.01443199,0.1440695,1.297965,1.545243,34575,1.421859,660.74,61.56423
14143,1790243820.482,-0.6919869,-0.8982503,1.224007,-0.06238162,0,-0.001023619,-0.0025,-0.2954205,-0.007692631,-0.01545082,-0.2067538,-0.001642219,-0.03956001,-0.004370515,1.205608,-0.03488565,-0.02266875,-0.008717932,-0.03799751,0,0,0,-0.05542659,-0.02970783,0.649449,0.1118501,-0.008850176,-0.007322538,0.4474331,1.10095,0.5340687,1.369411,35,0,0.6,0.6,0,2.707148,0.9526185,0.15,0.2376539,0.4729055,0.001019366,0.0001708594,31.39266,0.002526125,4.195745e-13,0.001351338,0.0001554213,0.01383013,0,0.05,0,0.0001708594,-0.0126364,0.146069,1.326674,1.543314,34252,1.419689,661.94,62.36787
14144,1790243823.458,-0.6933035,-0.9168324,1.260008,-0.06074544,-0.08386918,-0.0007442145,0,-0.2646345,-0.007551427,-0.09496962,-0.1795598,-0.001677097,-0.01369333,-0.003460389,1.119274,-0.03994064,-0.00904276,-0.001651426,-0.03669153,0.03685787,0,-0.8337903,-0.05972637,-0.02798922,0.6699518,0.2875547,-0.007395044,-0.006796055,0.4417456,0.9331421,0.5751382,1.426974,35,0,0,0,1,13.03343,0.9526185,0.15,0.8167092,0.4532531,0.001019623,0.0001139063,31.36362,0.002936219,4.081766e-13,0.001778101,0.0001384951,0.01458837,0.1,0.1,0,0.0001139063,-0.01288097,0.1734915,1.34892,1.615948,33156,1.417923,717.71,67.0707
14145,1790243826.335,-0.5319684,-0.7180247,0.9655063,-0.04353672,-0.0523854,-0.0006018307,-0.004166667,-0.2033181,-0.005928144,-0.02221969,-0.1368031,-0.00128956,-0.01159667,-0.002654188,0.8614806,-0.02892943,-0.007004532,-0.001097447,-0.02811888,0.03830906,-0.03333334,-0.4199333,-0.04607439,-0.02154724,0.5157725,0.2157758,-0.005627723,-0.005038387,0.3416976,0.7642373,0.4008255,1.107912,35,0.25,0.5,0.5,0.25,10.02998,0.9526185,0.15,0.7612321,0.4393066,0.0010408,0.0001708594,31.34098,0.002978559,4.123537e-13,0.00180485,0.0001329089,0.0116318,0,0.1,0,0.0001708594,-0.0152034,0.1522515,1.324258,1.541821,34299,1.415762,705.65,64.08135
14146,1790243829.194,-0.5850948,-0.7289879,1.04607,-0.04586823,-0.5718679,-0.0005488024,-0.000625,-0.2127778,-0.006479846,-0.02798763,-0.1401395,-0.001350517,-0.00341,-0.002546917,0.8992116,-0.03169347,-0.001908628,-0.000823134,-0.03037818,0.3876239,-0.025,-0.3361255,-0.04339613,-0.0218025,0.5618989,0.2913049,-0.005752334,-0.005248218,0.3847029,0.8954,0.4820215,1.227611,35,0,0.2857143,0.2857143,0.2857143,1.918962,0.9526185,0.15,0.3402242,0.415787,0.001124459,0.0001708594,31.31222,0.004610199,3.913612e-13,0.003334973,0.0001507664,0.01471877,0.05,0.1,0,0.0001708594,-0.01330314,0.1926788,1.311153,1.536654,34519,1.414024,691.12,65.25528
14147,1790243832.051,-0.6510028,-0.8071482,1.172758,-0.05436883,-0.8297113,-0.0007645075,-0.003333334,-0.2323607,-0.007071167,-0.02763392,-0.1513313,-0.001498805,0,-0.002619555,0.991239,-0.03658161,0,0,-0.03516968,0.5187296,-0.01666667,-0.4362851,-0.05012696,-0.02477625,0.6213176,0.3483551,-0.006301752,-0.005659644,0.4461721,1.056123,0.5356537,1.383214,35,0,0.1666667,0.1666667,0.3333333,2.896474,1,0.15,0.2329416,0.3806978,0.001063932,0.0001139063,31.29478,0.003156508,4.139576e-13,0.001923984,0.0001685919,0.01453194,0.1,0.1,0,0.0001139063,-0.01284116,0.2178185,1.290891,1.555032,34542,1.413139,725.27,67.72288
14148,1790243834.902,-0.3554273,-0.4553145,0.650103,-0.03010346,-0.2454172,-0.0003915889,-0.003,-0.1307041,-0.004097418,-0.03684524,-0.08596842,-0.0008431929,0,-0.001527676,0.545442,-0.0194769,0,0,-0.01804683,0.2113196,-0.08000001,-0.2997713,-0.0291015,-0.01444898,0.3451867,0.1933178,-0.003426246,-0.003101523,0.2410395,0.4584642,0.3042906,0.746356,35,0,0.8000001,0.8000001,0.2,3.283372,1,0.15,0.2029391,0.3402747,0.0009660239,0.0001708594,31.27884,0.002686335,4.106904e-13,0.001538013,0.0001822975,0.01190383,0,0.1,0,0.0001708594,-0.01385655,0.1421826,1.281516,1.558033,34619,1.411165,700.92,63.82616
14149,1790243837.764,-0.3868885,-0.4973046,0.7045044,-0.03249055,-0.0871955,-0.000372469,0,-0.1471059,-0.004127404,-0.01618162,-0.09852194,-0.0009279053,-0.006320001,-0.002011921,0.6117367,-0.02041374,-0.003712591,-0.001549896,-0.02018588,0.06739344,-0.06666668,-0.004421396,-0.02952451,-0.01507469,0.3766236,0.1734658,-0.003949368,-0.003606343,0.2600883,0.5776103,0.3262056,0.8136219,35,0,1,1,0,2.580196,1,0.15,0.2246397,0.3747275,0.0009721405,7.59375e-05,31.24973,0.002950623,3.998826e-13,0.00177733,0.0002011525,0.01508195,0.15,0.1,0,7.59375e-05,-0.01291982,0.2045276,1.307882,1.542001,34494,1.409649,735.38,67.08874
14150,1790243840.605,-0.6881182,-0.9052426,1.262761,-0.05908174,-0.11839,-0.00108075,-0.005833334,-0.2666908,-0.008065622,-0.03633159,-0.1813674,-0.001677924,-0.01323333,-0.003590457,1.095533,-0.03802161,-0.007439821,-0.001216832,-0.03855172,0.04535519,-0.01666667,-1.102865,-0.06596895,-0.0304673,0.6664618,0.302525,-0.007518861,-0.006666055,0.4540733,0.9408479,0.5653021,1.424685,35,0.2,0.2,0.2,0.6,17.58482,1,0.15,1.297044,0.4311131,0.0009559122,0.0001139063,31.23351,0.002612456,4.008215e-13,0.001421049,0.0002354942,0.008581962,0,0.1,0,0.0001139063,-0.01346439,0.1244412,1.285895,1.541519,34768,1.408031,804.19,75.63351
14151,1790243843.475,-0.843527,-1.026153,1.498514,-0.07025124,-1.134632,-0.0008643245,0,-0.3357714,-0.00920973,-0.05082925,-0.2179975,-0.001901496,-0.02459334,-0.003293777,1.357978,-0.04131674,-0.01337826,-0.004297498,-0.04426939,0.8149403,0,-0.1547131,-0.05795118,-0.03002452,0.7962297,0.2972532,-0.008894347,-0.008015864,0.5524386,1.41028,0.6143527,1.751483,35,0,0,0,0,1.486155,1,0.15,0.2324732,0.4000141,0.0009666408,0.0001708594,31.20498,0.002667601,3.834894e-13,0.001544214,0.0001567472,0.01231481,0,0.1,0,0.0001708594,-0.013271,0.1533115,1.291926,1.565618,34401,1.405684,853.88,81.86237
14152,1790243846.332,-0.8215539,-1.069078,1.498514,-0.07047512,-0.4617501,-0.0008820961,-0.00125,-0.3184286,-0.009680443,-0.03405596,-0.2142253,-0.00197443,-0.017685,-0.003717476,1.354511,-0.0425403,-0.009511168,-0.005386692,-0.0447828,0.344817,0,-0.8088252,-0.06562354,-0.03569036,0.7991735,0.3359864,-0.009037949,-0.008020338,0.5555694,1.29213,0.6842402,1.741334,35,0,0,0,0.6666667,2.616618,1,0.15,0.2104751,0.3100099,0.0009563992,0.0001139063,31.17784,0.002732295,3.789977e-13,0.001607237,0.0001686585,0.01181457,0.05,0.05,0,0.0001139063,-0.01214726,0.1582235,1.301365,1.543832,34550,1.403972,870.11,85.04864
14153,1790243849.200,-0.6790413,-0.891478,1.257011,-0.05231249,-0.2332293,-0.0008273566,-0.001,-0.2390805,-0.008154801,-0.02873697,-0.1582578,-0.001671091,0,-0.003655798,1.053957,-0.0386145,0,0,-0.03751599,0.1231099,-0.02,-1.236731,-0.05305454,-0.02799765,0.6749873,0.3759194,-0.006656718,-0.006010031,0.4559039,1.016613,0.5861086,1.458488,35,0,0.2,0,1,9.005304,1,0.15,0.3812943,0.3236649,0.0009687678,0.0001708594,31.15182,0.002877206,3.628009e-13,0.001771223,0.0001372148,0.01196658,0,0.1,0,0.0001708594,-0.01392329,0.1692443,1.305898,1.550372,34416,1.401757,814.97,75.35614
14154,1790243852.072,-0.5514681,-0.7101783,1.002908,-0.0519658,-0.003312001,-0.0008516763,-0.014,-0.2419775,-0.006381724,-0.01998612,-0.1644885,-0.001319999,-0.031368,-0.003051844,0.9838688,-0.02768095,-0.01906514,-0.005576309,-0.02990858,0.004735022,-0.04,-0.000865254,-0.04699334,-0.02085308,0.5308565,0.09838673,-0.006724262,-0.006008118,0.3571896,0.8715223,0.4394531,1.143716,35,0,1,1,0,2.731304,1,0.15,0.2230376,0.271136,0.000973924,7.59375e-05,31.12631,0.002833476,3.619096e-13,0.001755865,0.0001036869,0.01503968,0.15,0.1,0,7.59375e-05,-0.011844,0.2103991,1.308662,1.550661,34380,1.40056,807.14,75.30646
14155,1790243854.955,-0.4900683,-0.6605164,0.9112571,-0.04019897,-0.02414142,-0.0006057948,-0.005,-0.1782658,-0.005446988,-0.04233013,-0.1203346,-0.001225143,0,-0.002395397,0.753829,-0.02644846,0,0,-0.02479627,0.03912068,-0.05,-0.8662843,-0.03500557,-0.01866592,0.4906354,0.2728854,-0.004724629,-0.004311374,0.3334521,0.4140167,0.4210702,1.041777,35,0,0.5,0.5,0.5,4.245655,1,0.15,0.3197137,0.3113106,0.0009597685,0.0001139063,31.1141,0.002423442,3.60036e-13,0.001360342,0.0001033312,0.01002269,0,0.1,0,0.0001139063,-0.0124703,0.153636,1.321249,1.548233,34258,1.399442,846.06,81.20467
14156,1790243857.863,-0.8251929,-1.041152,1.498514,-0.06761886,0,-0.001245804,-0.0025,-0.3776969,-0.00927568,-0.04547358,-0.2613893,-0.001990346,-0.06563999,-0.004799447,1.527739,-0.04101618,-0.03508617,-0.006207984,-0.0466133,0,0,0,-0.07850873,-0.03587376,0.7938344,0.05520695,-0.01048345,-0.009337707,0.5480539,1.369529,0.6564893,1.678002,35,0,0.1666667,0.1666667,0.5,6.032271,1,0.15,0.3294141,0.340454,0.0009652853,0.0001708594,31.09069,0.002747253,3.57968e-13,0.001679608,0.0001023599,0.01224048,0,0.1,0,0.0001708594,-0.01366533,0.1452163,1.347395,1.547907,33952,1.397153,862.63,82.87923
14157,1790243860.752,-0.7543044,-0.9767913,1.393137,-0.06304081,-0.3574534,-0.0008008637,-0.0025,-0.2850845,-0.008792626,-0.06205608,-0.1925569,-0.001833381,-0.01318667,-0.003963513,1.218018,-0.04053377,-0.008062685,-0.002035939,-0.04147813,0.2579884,-0.008333335,-0.6968638,-0.06291904,-0.03099295,0.7445967,0.3325722,-0.008078597,-0.007121084,0.5100266,1.137524,0.6301472,1.609037,35,0.125,0.125,0.125,0.5,2.776856,1,0.15,0.1926386,0.3167285,0.000964222,0.0001139063,31.05767,0.002926381,3.635413e-13,0.001866528,9.563108e-05,0.01412928,0.1,0.1,0,0.0001139063,-0.01193847,0.1473525,1.333015,1.542616,34185,1.395011,917.07,86.04082
14158,1790243863.673,-0.758327,-0.9666843,1.379467,-0.06729345,-0.3430974,-0.0008911815,-0.003636364,-0.3060248,-0.00850011,-0.04562974,-0.2048684,-0.00179912,-0.02049455,-0.003989342,1.245774,-0.04023767,-0.01207043,-0.003713475,-0.04043198,0.2128478,-0.00909091,-0.4571103,-0.06163686,-0.03002434,0.7323728,0.2798971,-0.008653548,-0.007597654,0.5098903,1.155307,0.616201,1.584037,35,0.1666667,0.1666667,0.1666667,0.3333333,3.801368,1,0.15,0.277782,0.2917908,0.000957944,0.0001708594,31.03304,0.003380878,3.582233e-13,0.002319839,0.0001030957,0.01343886,0,0.1,0,0.0001708594,-0.01218644,0.1810192,1.364496,1.544619,33791,1.39317,923.47,88.23889
14159,1790243866.554,-0.7786188,-0.9720272,1.40524,-0.06606096,-0.3816594,-0.0008161337,-0.005909092,-0.3038847,-0.008801403,-0.02358568,-0.2028618,-0.001842121,-0.02121454,-0.003695751,1.278365,-0.03983977,-0.01326505,-0.00390045,-0.04195544,0.1971685,-0.00909091,-0.4355101,-0.0607887,-0.03054004,0.7493941,0.277787,-0.00841365,-0.007603552,0.5284714,1.273779,0.6740331,1.637439,35,0,0.1666667,0.1666667,0.5,6.782238,1,0.15,0.3426012,0.279717,0.0009451272,0.0001708594,31.00651,0.002641895,3.468298e-13,0.001594138,0.0001026306,0.01309233,0,0.05,0,0.0001708594,-0.01292619,0.1153283,1.32681,1.541007,34278,1.390875,938.71,88.08733
14160,1790243869.417,-0.602283,-0.7673749,1.105009,-0.05021296,-0.3414436,-0.000601035,-0.001666667,-0.2289561,-0.007165329,-0.03064786,-0.1520456,-0.00143994,-0.008499997,-0.003166961,0.9603819,-0.03256665,-0.005782162,-0.0007102209,-0.03349722,0.1777625,-0.03333334,-0.5332323,-0.04633923,-0.02297419,0.5893931,0.2742089,-0.006139002,-0.005455441,0.4114344,0.9889247,0.5118476,1.299452,35,0,0.4,0.4,0.4,6.031736,1,0.15,0.2722927,0.2909411,0.0009764546,7.59375e-05,30.97461,0.00317972,3.436651e-13,0.002089186,0.0001140799,0.01395005,0.15,0.1,0,7.59375e-05,-0.01236113,0.1635658,1.301986,1.549366,34476,1.389138,900.15,86.0013
14161,1790243872.276,-0.7400872,-0.9412702,1.336512,-0.06712486,-0.3565811,-0.0008769051,-0.0025,-0.2983701,-0.008452853,-0.02610322,-0.1981394,-0.001749253,-0.021755,-0.00372666,1.221791,-0.03850545,-0.01273217,-0.003778573,-0.03867009,0.2039667,-0.0125,-0.5409384,-0.05889349,-0.03094119,0.7147381,0.2597291,-0.008478245,-0.007413277,0.4887255,1.204221,0.6222004,1.559998,35,0,0.2,0.2,0.6,6.478478,1,0.15,0.4404222,0.3102428,0.0009479107,0.0001708594,30.95925,0.002810374,3.235958e-13,0.001742322,0.0001201414,0.01367256,0,0.15,0,0.0001708594,-0.01322325,0.2601716,1.289523,1.556921,34535,1.388203,801.65,75.71284
14162,1790243875.132,-0.8002604,-1.059814,1.498514,-0.07016875,-0.1495056,-0.0008273766,-0.003333334,-0.2924202,-0.009332536,-0.06536736,-0.1970798,-0.001995676,-0.006446667,-0.004154255,1.279977,-0.04550631,-0.003951226,-0.000841032,-0.04124007,0.06091147,0,-1.038032,-0.06262711,-0.03520045,0.8075805,0.4121213,-0.008202504,-0.007369101,0.5479355,1.200926,0.7093587,1.734696,35,0.5,0,0,0.5,9.779673,1,0.15,0.6476718,0.3516952,0.0009647368,0.0001139063,30.94602,0.002819315,3.268263e-13,0.001721428,0.0001331493,0.01542826,0.1,0.1,0,0.0001139063,-0.01364389,0.1797475,1.295068,1.549372,34560,1.387179,848.07,81.58135
14163,1790243877.987,-0.5944413,-0.7515852,1.088509,-0.04968201,-0.3862584,-0.0007779796,-0.001666667,-0.2350887,-0.00693865,-0.0232937,-0.1580806,-0.001418946,-0.01648667,-0.002889201,0.9933073,-0.03101503,-0.01058988,-0.003976339,-0.03233515,0.2688346,-0.03333334,-0.24765,-0.04741253,-0.02598017,0.5816149,0.2136744,-0.006605228,-0.005781557,0.4044039,1.025836,0.5339698,1.276539,35,0,0.5,0.5,0.25,4.256616,1,0.15,0.3251675,0.3818105,0.0009843769,0.0001708594,30.93286,0.002517534,3.320957e-13,0.001437366,9.579081e-05,0.01297277,0,0.1,0,0.0001708594,-0.01291203,0.2556103,1.282752,1.55936,34588,1.386293,801.78,78.05367
14164,1790243880.841,-0.6992463,-0.8885845,1.293511,-0.05805508,-0.6117954,-0.0007771011,-0.001666667,-0.2499629,-0.008438298,-0.0219697,-0.1634451,-0.001669968,-0.003216667,-0.003164332,1.105116,-0.03844557,-0.00192358,-0.0002943766,-0.03669231,0.4420482,-0.01666667,-0.520573,-0.05041702,-0.02592643,0.6950375,0.3682573,-0.00670577,-0.006113666,0.4847581,1.245146,0.6378071,1.527986,35,0,0.2,0.2,0.4,2.324161,1,0.15,0.2057379,0.3514324,0.0009754833,0.0001139063,30.92497,0.003689156,3.197608e-13,0.00261932,9.435292e-05,0.01359272,0.05,0.05,0,0.0001139063,-0.01236989,0.2937755,1.289059,1.553039,34588,1.386021,746.84,72.70793
14165,1790243883.719,-0.820126,-1.028404,1.498514,-0.07089144,-1.094036,-0.0008567385,-0.01,-0.3011156,-0.009907997,-0.03227549,-0.1949844,-0.001891439,-0.003704001,-0.002960991,1.275209,-0.04366084,-0.002075113,-0.0002697101,-0.04517667,0.7280922,0,-0.4835077,-0.0596779,-0.02965268,0.7974356,0.4236617,-0.008318498,-0.007380265,0.5635554,1.345866,0.7426491,1.77095,35,0,0,0,0.25,2.347703,1,0.15,0.2178537,0.3229401,0.0009830275,0.0001708594,30.92315,0.002683876,3.205925e-13,0.001607541,9.33078e-05,0.01334958,0,0.1,0,0.0001708594,-0.01293537,0.2807809,1.297253,1.562829,34371,1.38578,737.12,73.15508
14166,1790243886.582,-0.1448924,-0.1907736,0.2887505,-0.01558862,-0.0649245,-0.0003655069,0,-0.04795934,-0.001565169,-0.00685406,-0.03277854,-0.0003861935,0,-0.0007609986,0.2377747,-0.007560674,0,0,-0.006698975,0.05002628,-0.1,-0.002198013,-0.01004106,-0.006306788,0.1567152,0.08681627,-0.001505641,-0.00137464,0.1114134,0.2976632,0.1408556,0.3461817,40,0,1,1,0,1.243009,1,0.15,0.5264508,0.5264508,0.0009836457,0.0001708594,30.91938,0.003021249,3.201463e-13,0.001944673,9.293028e-05,0.01390304,0,0.05,0,0.0001708594,-0.01316084,0.3028032,1.304839,1.546888,34471,1.385314,716.51,69.7646
14167,1790243889.433,-0.6178152,-0.7780072,1.14166,-0.05376602,-0.4541751,-0.0007061604,-0.0025,-0.2309231,-0.007187143,-0.02519706,-0.1524947,-0.001493479,-0.006581999,-0.002816112,0.992392,-0.03233247,-0.003818631,-0.0007167455,-0.03238342,0.3098645,-0.03,-0.4635892,-0.04504246,-0.02505407,0.6132037,0.2971757,-0.006623161,-0.005868773,0.4377635,1.058035,0.5304071,1.342677,40,0.125,0.375,0.375,0.25,4.194672,1,0.15,0.5181125,0.4450787,0.0009633161,5.0625e-05,30.91498,0.002794637,3.273587e-13,0.001729912,0.0001014088,0.01465567,0.15,0.05,0,5.0625e-05,-0.0119009,0.2846394,1.297538,1.540631,34636,1.3851,714.75,71.27781
14168,1790243892.309,-0.5750809,-0.752439,1.083509,-0.04754227,-0.04780909,-0.000589949,-0.003333334,-0.2207375,-0.006434451,-0.08077694,-0.1490944,-0.001451222,-0.0101,-0.002793479,0.9712577,-0.029318,-0.006224453,-0.002700766,-0.0301262,0.03605296,-0.03333334,-0.5184405,-0.0421288,-0.02415119,0.5846552,0.2503271,-0.006289896,-0.005663181,0.4101648,0.9469266,0.4860294,1.267064,40,0,0.5,0.5,0.5,6.546679,1,0.15,1.444631,0.4068663,0.0009535357,7.59375e-05,30.91306,0.003144098,3.11215e-13,0.002099882,9.068037e-05,0.00856644,0,0.1,0,7.59375e-05,-0.01120037,0.2106842,1.309496,1.554608,34322,1.384795,796.88,79.79149
14169,1790243895.186,-0.6862596,-0.8705708,1.281511,-0.05892622,-0.4963626,-0.0006810335,-0.0008333334,-0.2542998,-0.008086732,-0.03257296,-0.1699062,-0.0016566,-0.008413332,-0.003321665,1.122158,-0.03650243,-0.005308294,-0.001953121,-0.03609467,0.2931417,-0.01666667,-0.7495214,-0.04734122,-0.02619628,0.6916782,0.3288291,-0.006972024,-0.006354786,0.4939193,1.153866,0.6478971,1.507904,40,0.2,0.2,0.2,0.4,8.985762,1,0.15,0.4493196,0.3609836,0.0009470797,0.0001708594,30.90526,0.002949859,3.228982e-13,0.00191043,9.234937e-05,0.01270085,0,0.15,0,0.0001708594,-0.01340047,0.2606778,1.321182,1.544698,34301,1.38408,812.14,80.16718
14170,1790243898.083,-0.7952728,-1.011971,1.498514,-0.05707382,-0.9413012,-0.001067236,-0.005,-0.285552,-0.0101353,-0.02112361,-0.1851183,-0.001930097,0,-0.00300223,1.241733,-0.04152321,0,0,-0.04445049,0.625838,0,-0.817399,-0.05725567,-0.0323542,0.8030485,0.4476814,-0.008057682,-0.00710166,0.5681474,1.397818,0.7208468,1.791884,40,0,0,0,0.5,3.957712,1,0.15,0.2416662,0.3748179,0.0009510153,0.0001139063,30.89583,0.002874683,3.224831e-13,0.001826059,9.76088e-05,0.01476893,0.1,0.1,0,0.0001139063,-0.0132061,0.2252482,1.33816,1.547029,34071,1.383293,786.67,77.78069
14171,1790243900.983,-0.6236537,-0.8070623,1.18801,-0.05345057,-0.1365142,-0.0007489917,-0.00125,-0.236258,-0.007256209,-0.03370243,-0.1560459,-0.001584906,-0.0105675,-0.002984052,1.042233,-0.03330435,-0.007093185,-0.00103024,-0.03269468,0.06366446,-0.025,-0.7826979,-0.04662997,-0.02505518,0.6420733,0.2867277,-0.006813142,-0.006143471,0.4529541,1.006627,0.5383502,1.377901,40,0.1666667,0.3333333,0.3333333,0.5,6.2468,1,0.15,0.7899743,0.3812945,0.000921401,0.0001139063,30.8858,0.002810636,3.088952e-13,0.001800976,8.82587e-05,0.01326642,0.05,0.1,0,0.0001139063,-0.01253358,0.2324763,1.347634,1.540956,34031,1.38248,750.37,74.13409
14172,1790243903.862,-0.5628157,-0.7145321,1.047909,-0.05258262,-0.4366175,-0.0006243521,-0.06399997,-0.2215884,-0.006467625,-0.1444825,-0.1465488,-0.001339773,-0.014396,-0.002693974,0.9444165,-0.03057697,-0.00806292,-0.003787427,-0.03036259,0.3383008,-0.04,-0.3212266,-0.0419832,-0.0219427,0.5620025,0.2243766,-0.006566361,-0.005678296,0.3917609,0.9878585,0.4852642,1.241044,40,0,0.5,0.5,0.25,3.497192,1,0.15,0.2570107,0.3136589,0.0009409214,0.0001708594,30.87378,0.002819525,3.120285e-13,0.001792629,8.59743e-05,0.01392009,0,0.1,0,0.0001708594,-0.01255975,0.190732,1.324553,1.540734,34308,1.381215,783.78,80.9529
14173,1790243906.736,-0.5820147,-0.7309879,1.090509,-0.05397929,-0.6025361,-0.0006023089,-0.0025,-0.2133464,-0.006982294,-0.01153016,-0.1406319,-0.001381575,-0.00835,-0.002487405,0.969757,-0.03127242,-0.004822582,-0.001551834,-0.03151923,0.4925487,-0.03333334,-0.340626,-0.04111778,-0.02164944,0.584955,0.2701474,-0.005984058,-0.005432989,0.4148467,1.062392,0.5412001,1.300716,40,0,0.4,0.4,0.2,3.171145,1,0.15,0.1581147,0.3060834,0.0009343186,0.0001708594,30.85971,0.002903448,3.275769e-13,0.001876857,9.227189e-05,0.01518317,0.05,0.1,0,0.0001708594,-0.01220764,0.2534718,1.310283,1.552233,34341,1.380568,708.4,71.01964
14174,1790243909.627,-0.5828544,-0.729427,1.091009,-0.05836136,-0.009970719,-0.0006122574,-0.0008333334,-0.2415593,-0.006709633,-0.09268276,-0.1618181,-0.001440919,-0.02343666,-0.003351463,1.022424,-0.0281536,-0.01452523,-0.00278003,-0.03013083,0.006726377,-0.03333334,-0.2734265,-0.04647804,-0.02399113,0.588696,0.1786862,-0.007090495,-0.006108483,0.4108311,0.9935794,0.4942,1.263446,40,0,0.6666667,0.6666667,0.3333333,16.92104,1,0.15,0.8066761,0.3878426,0.0009421767,0.0001708594,30.84978,0.00296396,3.1102e-13,0.001929744,9.203902e-05,0.01270454,0,0.05,0,0.0001708594,-0.01240742,0.1993178,1.3159,1.556031,34229,1.379583,835.23,82.14069
14175,1790243912.507,-0.6490389,-0.8088511,1.216511,-0.05551019,-1.340972,-0.0005442898,-0.00125,-0.235854,-0.007942179,-0.01664727,-0.1501493,-0.001499436,0,-0.002449619,1.028882,-0.03573984,0,0,-0.03627381,0.8364915,-0.025,-0.06338979,-0.04387937,-0.02491181,0.645651,0.3617073,-0.006279549,-0.005671916,0.4644783,1.24113,0.6043446,1.472171,40,0,0.25,0.25,0,2.692593,1,0.15,0.2484505,0.4213519,0.0009519223,7.59375e-05,30.83673,0.002840795,3.097071e-13,0.001791057,9.781581e-05,0.01394798,0.15,0.1,0,7.59375e-05,-0.01119368,0.2259801,1.328895,1.539339,34273,1.378951,731.21,72.94207
14176,1790243915.378,-0.7200489,-0.9117583,1.350511,-0.06382276,-0.4940609,-0.0009126341,-0.003333334,-0.28425,-0.008740263,-0.0273247,-0.187667,-0.00175095,-0.01876666,-0.003379758,1.241893,-0.03765327,-0.01279414,-0.001721682,-0.03829274,0.279467,-0.01666667,-0.5607734,-0.06108455,-0.02850111,0.724892,0.2740263,-0.007817044,-0.007038976,0.5096954,1.274588,0.6386821,1.588209,40,0,0.25,0.25,0.5,4.158545,1,0.15,0.3703999,0.4499003,0.000954279,0.0001708594,30.82354,0.002622936,3.00967e-13,0.001553864,0.0001147924,0.01319827,0,0.15,0,0.0001708594,-0.01284673,0.1974243,1.321462,1.535977,34402,1.377421,843.7,85.44661
