step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13439,1790257550.590,-0.2910003,-0.4439612,1.498514,-0.0394862,-1.599147,-0.002343041,0,-0.0688782,-0.01188942,-0.002351906,-0.04578827,-0.001741155,0,-0.0002355152,1.64133,-0.02447725,0,0,-0.03476235,-0.04664687,-0.01348142,-0.02521343,-0.003492017,2.246971,0,0.8002142,0.4468474,-0.005912968,-0.00349538,0.7355589,1.793949,0.8050637,1.904873,0.0002850073,7.59375e-05,21.83967,0.001906492,2.873968e-12,0.001574434,4.705076e-05,0.01036289,0,0.1,0,7.59375e-05,-0.01055413,0.07025534,0.432751,1,1,0.75,0.6666667,1,1,0,0,45,0,1.384205,1.658518,32307,0.8385215,999,177.9843
13440,1790257553.483,-0.2893348,-0.448965,1.498514,-0.03529224,-1.583043,-0.001026724,-0.0025,-0.06608292,-0.01135364,-0.001697879,-0.04426024,-0.001752775,0,-0.0003210832,1.620584,-0.02380269,0,0,-0.03125633,-0.03306355,-0.01385907,-0.03012409,-0.002003941,2.543233,0,0.8356924,0.4567236,-0.005914591,-0.00334465,0.7457973,1.839688,0.8097,1.90289,0.0002800382,7.59375e-05,21.83137,0.001908868,4.050348e-12,0.001582601,4.622812e-05,0.009614833,0,0.05,0,7.59375e-05,-0.01003434,0.06059958,0.4294378,0.6,1,0.6666667,1,0.75,0,1,0,45,0,1.323889,1.558166,34108,0.8380839,999,178.2223
13441,1790257556.365,-0.2988861,-0.4538803,1.498514,-0.03500706,-0.7506682,-0.00133848,0,-0.1029668,-0.01157664,-0.007533067,-0.07235332,-0.001894249,-0.01376,-0.0008556397,1.626054,-0.02310928,-0.01416233,-0.0004780767,-0.03071467,-0.03647162,-0.01702616,-0.008092946,-3.1667e-05,1.276703,0,0.8372148,0.3162606,-0.005954998,-0.003940503,0.7470033,1.67988,0.7445685,1.872012,0.0002764943,7.59375e-05,21.82104,0.001858925,3.222693e-12,0.001535876,4.655453e-05,0.009384633,0,0.05,0,7.59375e-05,-0.01044365,0.06303532,0.4439606,0,1,0.5,1,1,0,0.5,1,45,0,1.32776,1.54352,34236,0.83758,999,175.0415
13442,1790257559.277,-0.2957731,-0.4343902,1.498514,-0.0379334,-1.637373,-0.002025571,0,-0.0677968,-0.01063538,0,-0.04491888,-0.001707486,0,-0.0001715021,1.671069,-0.02550265,0,0,-0.03848354,-0.04061913,-0.01363944,-0.0431754,0,3.065212,0,0.8126588,0.4504057,-0.005925053,-0.003396691,0.7188651,1.880795,0.8032748,1.901224,0.0002784002,7.59375e-05,21.81067,0.001862732,3.33493e-12,0.001537147,4.718532e-05,0.01015067,0,0.05,0,7.59375e-05,-0.01126905,0.06556717,0.3656889,0,nan,0,1,0,0,0,1,45,0,1.349877,1.551291,33884,0.8370792,999,178.7872
13443,1790257562.171,-0.2899804,-0.4423263,1.498514,-0.03832604,-1.280392,-0.002677687,-0.009000001,-0.08993223,-0.01071966,-0.005590526,-0.06175343,-0.001780235,-0.008172002,-0.0004908056,1.668468,-0.02391147,-0.008567582,-0.0005701048,-0.03623243,-0.05496987,-0.01568403,-0.02386196,-0.002995071,1.730935,0,0.8029494,0.3568431,-0.006114106,-0.003946296,0.7280129,1.728044,0.6966289,1.895191,0.0002851977,0.0001139063,21.79804,0.001852498,6.603155e-11,0.001519957,4.73432e-05,0.01380904,0,0.1,0,0.0001139063,-0.01130684,0.06819966,0.345432,0,0.6666667,0.5,0,1,1,0,0.5,45,0,1.331575,1.551857,34092,0.836403,999,182.9419
13444,1790257565.099,-0.2832807,-0.4370373,1.498514,-0.03666551,-1.562127,-0.002530735,-0.005,-0.06520654,-0.01101065,-0.01032523,-0.0434707,-0.001701621,0,-0.0003393212,1.662293,-0.02443509,0,0,-0.03769714,-0.04693505,-0.0133209,-0.04084434,0,1.835767,0,0.8033046,0.4477349,-0.005924374,-0.003538042,0.7282317,1.744523,0.777476,1.901344,0.0002800984,0.0001139063,21.78816,0.001860564,1.682056e-11,0.001532092,4.837426e-05,0.01401948,0,0.05,0,0.0001139063,-0.007922163,0.06965975,0.3070957,0,nan,0,0,0,0,0.5,0,45,0,1.357975,1.559005,33700,0.8360852,999,174.9582
13445,1790257567.983,-0.2926846,-0.445072,1.498514,-0.03564691,-0.6271747,-0.003047971,-0.04699998,-0.09890948,-0.01105554,-0.02315504,-0.07122552,-0.001881077,-0.01446,-0.0007453235,1.679778,-0.02358015,-0.01209807,-0.0003057386,-0.03580133,-0.04758014,-0.01670357,-0.01208455,-9.135336e-05,1.107681,0,0.8122368,0.3147796,-0.006049639,-0.004207156,0.7405356,1.634232,0.7108552,1.874355,0.000282755,0.0001139063,21.78173,0.001853299,2.474195e-11,0.001518361,5.218311e-05,0.01326421,0,0.05,0,0.0001139063,-0.009969705,0.07784486,0.370877,0.5,0.5,0.5,0.3333333,1,0.5,0,0,45,0,1.3175,1.555283,34219,0.8356377,999,178.6123
13446,1790257570.861,-0.282975,-0.447702,1.498514,-0.04067487,-1.54685,-0.00230894,-0.07874998,-0.06021041,-0.01112264,-0.00415262,-0.04019485,-0.00166112,0,-0.0001947232,1.664081,-0.02395822,0,0,-0.03621323,-0.04197213,-0.01257708,-0.03162671,-0.01335591,2.565716,0,0.8101332,0.4496192,-0.005855994,-0.003719326,0.7356676,1.8168,0.8161129,1.908743,0.000284384,0.0001139063,21.77212,0.001800035,9.864044e-12,0.001460195,5.545573e-05,0.01152822,0,0.05,0,0.0001139063,-0.01299457,0.06220619,0.4565942,0,1,0.75,1,0.6666667,0,1,0,45,0,1.313988,1.55299,34288,0.8351955,999,176.7228
13447,1790257573.751,-0.2883549,-0.4316641,1.498514,-0.03510798,-1.234237,-0.0009706676,0,-0.08720981,-0.01124694,-0.04532588,-0.0611778,-0.001803787,-0.008470003,-0.0005541324,1.646693,-0.0233154,-0.007291426,-0.0002435557,-0.0326847,-0.0388523,-0.01368691,-0.0239604,-0.001984653,1.410802,0,0.8249802,0.3687631,-0.006059638,-0.003841185,0.7399123,1.695793,0.7306309,1.884376,0.0002829878,0.0001139063,21.76204,0.001797055,1.304377e-11,0.00145473,5.93377e-05,0.01314512,0,0.05,0,0.0001139063,-0.01035641,0.06612646,0.4701019,0.5,1,0.6666667,0.6666667,1,0.5,1,1,45,0,1.335771,1.543293,34144,0.8346703,996.61,177.4549
13448,1790257576.653,-0.2881282,-0.4402052,1.498514,-0.03588898,-0.8167989,-0.001932134,-0.00125,-0.1014382,-0.01108901,-0.01120964,-0.07154195,-0.001843717,-0.01332,-0.00069459,1.656605,-0.02311418,-0.01311076,-0.000147317,-0.03627995,-0.05155027,-0.01613111,-0.01104956,-0.001608692,1.099452,0,0.8107573,0.3093114,-0.005960489,-0.004133271,0.7449238,1.653454,0.7516544,1.877907,0.000282451,7.59375e-05,21.74997,0.001793235,4.264426e-12,0.001461327,4.945793e-05,0.01409303,0.05,0.05,0,7.59375e-05,-0.008610523,0.07599353,0.3522173,0,1,1,1,0,1,1,0.5,45,0,1.344722,1.546197,34004,0.8342583,999,176.4175
13449,1790257579.687,-0.2874059,-0.4398343,1.498514,-0.0349048,-1.378112,-0.001163097,0,-0.07458924,-0.01149001,-0.01442428,-0.05056127,-0.001763441,-0.00265,-0.0003890033,1.598511,-0.02291672,-0.00211733,-1.886076e-05,-0.0312629,-0.03667426,-0.01395602,-0.02822253,-0.002425617,1.989842,0,0.8360363,0.4282333,-0.005855457,-0.003454649,0.7450153,1.772172,0.7840904,1.89801,0.0002768977,7.59375e-05,21.74424,0.001793067,2.743868e-12,0.001467704,4.846474e-05,0.01190053,0,0.05,0,7.59375e-05,-0.00716544,0.07490434,0.2897006,0.4,1,0.5714287,0.5,0.5,0.6666667,0.5,0,45,0,1.379037,1.64487,32508,0.8340018,999,176.1234
13450,1790257582.615,-0.2940199,-0.4356897,1.498514,-0.03684936,-1.224332,-0.0009129044,0,-0.09584038,-0.01086032,-0.01255071,-0.0663088,-0.001766638,-0.011015,-0.0006675419,1.63223,-0.02222837,-0.01039602,-1.555167e-05,-0.0309851,-0.03672477,-0.01477057,-0.02435496,-0.0006227428,1.70287,0,0.8396522,0.3444737,-0.006079595,-0.003848511,0.7591938,1.739882,0.74306,1.897295,0.0002790224,7.59375e-05,21.73879,0.001786553,2.357251e-12,0.001460965,4.656515e-05,0.009696704,0,0.05,0,7.59375e-05,-0.01017859,0.07242171,0.3131865,1,1,1,1,1,1,1,1,45,0,1.372284,1.543642,33712,0.8336859,999,178.6981
13451,1790257585.573,-0.2828788,-0.4358613,1.498514,-0.04029517,-1.370372,-0.003139374,-0.05571426,-0.07819989,-0.01091946,-0.006120824,-0.0540783,-0.001714311,-0.005888572,-0.0003530349,1.701991,-0.02374407,-0.006326803,-0.0002095172,-0.0389218,-0.05017781,-0.01446716,-0.02673085,-0.001659367,2.278513,0,0.8019142,0.3829426,-0.00593502,-0.004091888,0.7251152,1.795796,0.7835373,1.89874,0.0002847007,7.59375e-05,21.73126,0.001792754,2.361166e-12,0.001463023,4.503064e-05,0.01020409,0,0.05,0,7.59375e-05,-0.01053567,0.07306439,0.3562158,0,0.75,0.3333333,1,0,0.5,0.3333333,1,45,0,1.402881,1.544037,33358,0.8332251,999,180.1897
13452,1790257588.535,-0.2896856,-0.4418168,1.498514,-0.03587642,-1.276938,-0.001863191,-0.004,-0.0788716,-0.01159582,-0.01368988,-0.05360192,-0.001793206,-0.004168,-0.0005674182,1.616597,-0.02366495,-0.005179705,0,-0.03270476,-0.03836005,-0.01387758,-0.02703611,-1.797565e-05,1.97761,0,0.827871,0.409822,-0.005847243,-0.0037133,0.7388629,1.735034,0.7041249,1.901227,0.0002730147,0.0001139063,21.71994,0.001801186,2.491888e-12,0.0014822,4.597166e-05,0.01346746,0,0.1,0,0.0001139063,-0.01175714,0.07724646,0.3559253,0.3333333,0.3333333,0.25,0,1,0.3333333,0,0.5,45,0,1.402267,1.547114,33330,0.8327521,989.35,175.6085
13453,1790257591.476,-0.2883753,-0.447177,1.498514,-0.03783525,-1.241591,-0.001341661,-0.04499998,-0.0825405,-0.01160766,-0.0359165,-0.05756536,-0.001749817,-0.00674,-0.0003790141,1.632197,-0.02280314,-0.005662143,-0.0002718597,-0.03290192,-0.04362833,-0.01455332,-0.02306916,-0.000380814,1.694704,0,0.8268568,0.3857123,-0.006216892,-0.004144396,0.7481124,1.646044,0.7857777,1.890095,0.0002815181,7.59375e-05,21.71376,0.001815978,2.379675e-12,0.001488132,4.632794e-05,0.01318525,0.05,0.05,0,7.59375e-05,-0.00857357,0.07258607,0.3355087,0,1,0.25,0,0,0.5,0.25,0,45,0,1.393665,1.536141,33553,0.8324736,999,176.5325
13454,1790257594.552,-0.2886304,-0.4437558,1.498514,-0.03889972,-1.328495,-0.001720218,-0.02666667,-0.073321,-0.01119719,-0.02353739,-0.05077462,-0.001679495,-0.00331,-0.000370637,1.655902,-0.02381979,-0.003221032,-0.0001125388,-0.03490756,-0.03962377,-0.01311759,-0.03212435,-6.464095e-06,1.963144,0,0.8151644,0.4131646,-0.006016116,-0.004050736,0.7420168,1.683246,0.7916131,1.896784,0.0002778335,7.59375e-05,21.70632,0.00178248,5.510047e-12,0.001457412,4.723402e-05,0.01066821,0,0.05,0,7.59375e-05,-0.01081077,0.06539765,0.3465147,0.4,0.5,0.4,0,0.5,0,0,1,45,0,1.418343,1.647379,32065,0.8319705,999,177.7227
13455,1790257597.462,-0.292034,-0.4413274,1.498514,-0.03703504,-0.8032462,-0.001659221,0,-0.1167053,-0.01116081,-0.01578615,-0.08475225,-0.001817391,-0.02377,-0.0006170443,1.690569,-0.02310758,-0.02101923,-6.522441e-05,-0.03590585,-0.04912965,-0.01802368,-0.009667328,-0.001287724,1.102262,0,0.8199363,0.2256769,-0.006314391,-0.004646531,0.7413167,1.644024,0.7689255,1.862409,0.0002796478,7.59375e-05,21.69719,0.001778706,2.313577e-11,0.001451307,4.77509e-05,0.01032285,0,0.05,0,7.59375e-05,-0.009664259,0.07423395,0.3521926,0.5,nan,1,1,1,1,0.5,0.5,45,0,1.37005,1.527604,33925,0.8316185,999,173.8674
13456,1790257600.499,-0.2844677,-0.4368484,1.498514,-0.03997651,-0.7785791,-0.001073209,-0.005,-0.1095111,-0.01084319,-0.004489747,-0.08531223,-0.00177597,-0.02337001,-0.001213977,1.715595,-0.0252216,-0.02299239,-0.0006389224,-0.03863266,-0.05081357,-0.02028192,-0.02524271,-1.533444e-05,1.479755,0,0.8162629,0.2275743,-0.006359054,-0.004762781,0.7265337,1.640787,0.7339927,1.835184,0.0002802766,7.59375e-05,21.68872,0.001831583,5.333125e-12,0.001504211,4.709512e-05,0.01119191,0,0.05,0,7.59375e-05,-0.009107814,0.08270786,0.3497103,1,nan,1,0.5,1,0.5,1,0.5,45,0,1.375172,1.641466,32587,0.8311464,999,179.4049
13457,1790257603.343,-0.2774985,-0.4283296,1.498514,-0.03827947,-1.600785,-0.004442457,-0.025,-0.06148901,-0.01096216,-0.005183815,-0.0411692,-0.001727015,0,-0.0002366824,1.702703,-0.02486691,0,0,-0.04181238,-0.07248233,-0.01238171,-0.04445165,-5.471833e-05,2.656045,0,0.7875544,0.4432754,-0.005958916,-0.00349259,0.7186691,1.847013,0.6987264,1.902083,0.000280098,7.59375e-05,21.68163,0.001839481,3.090175e-12,0.001510869,4.851412e-05,0.01013499,0,0.05,0,7.59375e-05,-0.01040641,0.07291061,0.386744,0.5,1,0.6666667,0,0,1,1,1,45,0,1.292022,1.540773,34702,0.8309501,999,176.582
13458,1790257606.192,-0.2843038,-0.4335982,1.498514,-0.03776897,-1.320668,-0.001769857,-0.001666667,-0.07689844,-0.01132352,-0.01083591,-0.05306244,-0.001778425,-0.003926667,-0.0003905312,1.6208,-0.02375826,-0.003510154,-0.0001927105,-0.03270166,-0.0443521,-0.01456039,-0.02849283,-0.0007727297,1.835278,0,0.8258669,0.4169626,-0.006145769,-0.003629132,0.7462329,1.735123,0.7709405,1.897136,0.0002796519,5.0625e-05,21.67838,0.001880683,4.269188e-11,0.001551514,4.951737e-05,0.009945158,0.05,0.05,0,5.0625e-05,-0.008019689,0.07144955,0.2927701,0,0.6666667,0.6,0.5,0.5,1,1,0.5,45,0,1.272156,1.56465,34653,0.8307577,999,176.5331
13459,1790257609.050,-0.2844836,-0.4322072,1.498514,-0.03272393,-1.345271,-0.00144789,-0.001666667,-0.0775815,-0.01113627,-0.01079851,-0.05419242,-0.001784688,-0.005423335,-0.0005461531,1.623942,-0.02200053,-0.004902343,-0.0002385093,-0.03071027,-0.04047094,-0.01405559,-0.01805281,-0.001413762,1.667767,0,0.8328068,0.3990485,-0.005985021,-0.003658978,0.7501213,1.711856,0.7749388,1.898617,0.0002802678,7.59375e-05,21.67119,0.001862425,8.394443e-11,0.001534319,4.783718e-05,0.01139158,0,0.1,0,7.59375e-05,-0.01055776,0.07168798,0.422588,0.3333333,1,0.6,0.75,1,1,0,0,45,0,1.294183,1.553779,34517,0.8303305,999,179.019
13460,1790257611.918,-0.2782102,-0.4277575,1.498514,-0.03820888,-1.41005,-0.003082717,-0.09333348,-0.07045208,-0.0108565,-0.005877377,-0.04760591,-0.001739943,-0.002615556,-0.00032628,1.673307,-0.02464384,-0.002132624,-0.0001476304,-0.0366722,-0.05431207,-0.01385582,-0.02528739,-0.001675499,1.651965,0,0.8026251,0.4219136,-0.005986416,-0.003616896,0.7271525,1.743192,0.7566954,1.89652,0.0002770051,7.59375e-05,21.66121,0.001881869,1.625598e-11,0.001557298,4.756643e-05,0.009738794,0,0.05,0,7.59375e-05,-0.01090257,0.07178975,0.4314263,0,0.5,0.25,0.3333333,0.2,0.5,1,0,45,0,1.283781,1.573256,34407,0.8298334,999,176.4164
13461,1790257614.787,-0.2846156,-0.4339951,1.498514,-0.03601266,-1.340171,-0.002206978,-0.004166667,-0.0733633,-0.0110998,-0.02433361,-0.05049074,-0.001760862,-0.004483335,-0.0005337282,1.636618,-0.02424818,-0.003765146,-4.457906e-06,-0.03383609,-0.04582679,-0.01477769,-0.02663504,-0.001348162,1.855524,0,0.8113785,0.4127166,-0.005984767,-0.003697611,0.7300873,1.717232,0.7553503,1.895344,0.0002770304,7.59375e-05,21.64806,0.001877976,4.327866e-12,0.001555278,4.566804e-05,0.009447003,0,0.05,0,7.59375e-05,-0.0118469,0.07289383,0.3636068,0.2,1,0.2,0,0,0.3333333,0,1,45,0,1.299206,1.559579,34386,0.8291205,999,179.7892
13462,1790257617.672,-0.2857379,-0.4318143,1.498514,-0.03713023,-1.059344,-0.002713172,-0.02666666,-0.08996593,-0.01107669,-0.003728652,-0.06251627,-0.001777141,-0.009703334,-0.0005566755,1.669443,-0.02441452,-0.009577416,-0.0003603358,-0.03628796,-0.05345699,-0.01521578,-0.01995527,-1.682818e-05,1.34656,0,0.8046147,0.3540384,-0.006102404,-0.003883259,0.7329878,1.690489,0.7504074,1.881431,0.0002790592,7.59375e-05,21.63256,0.001908775,2.788741e-12,0.001582301,4.74141e-05,0.009425969,0,0.05,0,7.59375e-05,-0.01255033,0.07650804,0.3415384,0,nan,0,0,0,0,0,1,45,0,1.28807,1.57659,34316,0.8284537,999,177.4716
13463,1790257620.546,-0.2868513,-0.432866,1.498514,-0.03756566,-1.230144,-0.00423415,-0.01388889,-0.07999375,-0.01106288,-0.004350544,-0.05498258,-0.001782552,-0.005842223,-0.0004609246,1.693458,-0.02452882,-0.006302938,-0.0001234672,-0.0374992,-0.06008463,-0.01412669,-0.02099821,-0.001017011,1.987376,0,0.7923871,0.381598,-0.005917346,-0.003764386,0.7288247,1.743518,0.7610221,1.892588,0.0002821904,0.0001139063,21.61906,0.001944129,2.301493e-12,0.001611741,5.019828e-05,0.0150087,0,0.1,0,0.0001139063,-0.01122837,0.07515565,0.4106781,0.6666667,1,0.8571429,0.75,1,1,0,0.5,45,0,1.295225,1.567668,34337,0.8279141,999,179.6027
13464,1790257623.439,-0.2787366,-0.4271722,1.498514,-0.0363396,-1.62215,-0.002757035,-0.0025,-0.06472175,-0.01128331,-0.002776694,-0.04297944,-0.001771013,0,-0.0002605263,1.643659,-0.02380072,0,0,-0.03526187,-0.05048397,-0.01336656,-0.0324088,-4.377497e-07,2.355324,0,0.8162376,0.4513001,-0.005871831,-0.003394862,0.7351555,1.830952,0.7750067,1.907059,0.0002807503,5.0625e-05,21.61325,0.001915484,2.422854e-12,0.001581175,5.355884e-05,0.01497334,0.1,0.05,0,5.0625e-05,-0.008470844,0.07654195,0.33741,0.25,0.6666667,0.3333333,1,0.5,0.3333333,1,0,45,0,1.311847,1.569834,34113,0.8277518,999,179.9818
13465,1790257626.323,-0.2860172,-0.4415745,1.498514,-0.0354706,-0.6621899,-0.002002359,-0.004,-0.1180099,-0.01082242,-0.02303633,-0.08625494,-0.001863517,-0.021996,-0.001047177,1.702529,-0.02196401,-0.02222803,-0.0003352106,-0.03816932,-0.05183068,-0.01882622,-0.01115164,-0.001654682,0.9468765,0,0.8115212,0.2236317,-0.006190665,-0.004468373,0.7484214,1.634216,0.7449042,1.846651,0.0002789137,7.59375e-05,21.61,0.001939303,7.064508e-12,0.001604885,5.550454e-05,0.01021331,0,0.1,0,7.59375e-05,-0.01069944,0.06952677,0.3363308,0.5,1,0.5,1,0.5,0,0,1,45,0,1.28973,1.583967,34208,0.8274803,999,171.9515
13466,1790257629.179,-0.284409,-0.4291674,1.498514,-0.03615754,-1.309765,-0.003149742,-0.004166667,-0.07924935,-0.01094844,-0.01592599,-0.05468149,-0.001778191,-0.006116668,-0.0005051153,1.665218,-0.02473649,-0.005551755,-7.929076e-05,-0.035817,-0.05113964,-0.01558642,-0.02475145,-0.0003030063,1.601521,0,0.8020337,0.3902947,-0.005917754,-0.003608696,0.7381031,1.708138,0.7678412,1.887887,0.0002748952,0.0001139063,21.60226,0.001885284,3.829156e-10,0.001562655,4.77332e-05,0.01312051,0,0.1,0,0.0001139063,-0.01226794,0.06767597,0.4572223,0.75,0.5,0.6,0.5,1,0,0.5,1,45,0,1.287196,1.558167,34548,0.8270289,999,176.0639
13467,1790257632.061,-0.2775283,-0.4267775,1.498514,-0.03847038,-1.576253,-0.003833925,-0.004,-0.0603282,-0.01109068,-0.007282285,-0.04084589,-0.0017178,0,-0.0002888291,1.675879,-0.02368919,0,0,-0.03676528,-0.05416316,-0.01297332,-0.03547957,-0.0002470205,2.016965,0,0.8056778,0.4483272,-0.005944171,-0.003474121,0.726308,1.789968,0.7948105,1.910689,0.0002754034,0.0001139063,21.59193,0.001864778,1.259263e-10,0.001543047,4.632767e-05,0.01463327,0,0.05,0,0.0001139063,-0.01089634,0.06620208,0.2734088,0.3333333,0.5,0.4,0,0.5,1,0,1,45,0,1.295823,1.574876,34243,0.826363,999,177.0604
13468,1790257634.969,-0.2785543,-0.433264,1.498514,-0.03901716,-1.585396,-0.003726651,-0.001,-0.07057482,-0.01150122,-0.0004386376,-0.04661143,-0.001734418,0,-0.0002429211,1.633888,-0.02440187,0,0,-0.03612701,-0.05798933,-0.01288941,-0.03135086,-2.322984e-06,1.545683,0,0.7917654,0.4444783,-0.005924724,-0.003491792,0.7239346,1.750918,0.7309148,1.906195,0.0002770973,0.0001139063,21.5799,0.00187037,1.567476e-11,0.001545438,4.783457e-05,0.01455105,0,0.05,0,0.0001139063,-0.009387471,0.08049128,0.3503753,0,1,0,0,0.5,0,0,0,45,0,1.318677,1.578939,33925,0.8260325,999,175.5516
13469,1790257637.852,-0.2874596,-0.4328634,1.498514,-0.03616432,-0.8173508,-0.001205215,-0.0025,-0.1060629,-0.01134361,-0.07348686,-0.07676788,-0.00189535,-0.01645,-0.0009415111,1.679194,-0.02388905,-0.01614222,-0.0003106453,-0.0339304,-0.04430046,-0.0167668,-0.01650074,-0.0003884915,1.237532,0,0.824641,0.2848296,-0.006065296,-0.003993811,0.7428285,1.659961,0.7648529,1.857826,0.0002746217,0.0001139063,21.57347,0.001878588,3.637854e-12,0.001554141,4.982471e-05,0.01555665,0,0.05,0,0.0001139063,-0.00753763,0.07524687,0.3058156,1,nan,1,0,1,0,0,0,45,0,1.293376,1.578247,34232,0.8256785,999,179.4878
13470,1790257640.740,-0.2817814,-0.4373383,1.498514,-0.03707684,-1.54253,-0.003676795,-0.05166666,-0.06239771,-0.01168601,-0.03874419,-0.04163484,-0.00173651,0,-0.0003642417,1.666302,-0.02409916,0,0,-0.03477734,-0.08657509,-0.01322681,-0.03881204,-0.0001164043,1.827763,0,0.8085191,0.4488966,-0.005912878,-0.00335646,0.7185621,1.641033,0.7407748,1.908907,0.0002738014,7.59375e-05,21.56556,0.001870021,2.129233e-12,0.001539466,5.675321e-05,0.01369819,0.05,0.05,0,7.59375e-05,-0.008741071,0.07385205,0.4352263,0,0.5,0.3333333,0,1,0,0,0,45,0,1.300365,1.569356,34255,0.8252772,999,179.9403
13471,1790257643.598,-0.2782991,-0.4222386,1.498514,-0.03914683,-1.644934,-0.003803882,-0.01375,-0.06556633,-0.01142752,-0.003083647,-0.04341139,-0.001726443,0,-0.0002416023,1.667493,-0.02384739,0,0,-0.03618778,-0.06054145,-0.0131356,-0.02385632,-5.89227e-06,2.249129,0,0.8078299,0.448828,-0.005912682,-0.003494267,0.7331923,1.779239,0.7377533,1.911947,0.0002704697,7.59375e-05,21.55724,0.00185095,1.88203e-12,0.001529736,5.074483e-05,0.009760365,0,0.05,0,7.59375e-05,-0.01069367,0.07671385,0.399143,0.25,0.5,0.25,0,0.5,0,0,0,45,0,1.285221,1.561849,34528,0.8248416,999,174.2429
13472,1790257646.459,-0.2801156,-0.4256683,1.498514,-0.03832726,-1.596596,-0.002889031,-0.0075,-0.06244784,-0.01112564,-0.01340704,-0.04215753,-0.001715255,0,-0.0002964768,1.660668,-0.02379536,0,0,-0.03631526,-0.05548925,-0.01286806,-0.02984991,-0.0009606279,2.074531,0,0.8084958,0.4490909,-0.00591791,-0.003341119,0.7263081,1.794232,0.7714614,1.902318,0.0002711274,7.59375e-05,21.54745,0.001846055,1.86306e-12,0.001526259,4.866865e-05,0.01037314,0,0.05,0,7.59375e-05,-0.01118552,0.07955512,0.4804072,0.5,1,0.75,1,1,0,0,0.5,45,0,1.301102,1.549626,34483,0.8243697,999,176.2047
13473,1790257649.332,-0.2685516,-0.412873,1.498514,-0.04598282,-1.714055,-0.007284538,0,-0.06193393,-0.0105864,-0.0001841056,-0.04212189,-0.001613068,0,-0.0001702152,1.72827,-0.02501073,0,0,-0.04634686,-0.09378122,-0.01533111,-0.04023164,0,0.974679,0,0.7670945,0.437554,-0.006128185,-0.003635183,0.7211093,1.681575,0.8039483,1.899992,0.0002779366,7.59375e-05,21.53759,0.001852262,1.868406e-12,0.001527905,4.64201e-05,0.009856752,0,0.05,0,7.59375e-05,-0.01104023,0.07254823,0.3170272,0,0,0,0,0,0,1,0,45,0,1.28902,1.572786,34350,0.8239118,999,178.7483
13474,1790257652.424,-0.2837664,-0.4255062,1.498514,-0.03825447,-0.829337,-0.003438031,-0.0075,-0.1047638,-0.01102957,-0.007988619,-0.07502881,-0.001828941,-0.01733,-0.0008935116,1.714132,-0.02407799,-0.01670644,-0.000313202,-0.04166108,-0.06246113,-0.01687007,-0.01558086,-4.370818e-05,0.5875162,0,0.7930117,0.2746887,-0.006114726,-0.004337178,0.7266671,1.629557,0.7597942,1.860382,0.0002747436,7.59375e-05,21.52764,0.001848015,1.827216e-12,0.001521707,5.156526e-05,0.009832067,0,0.05,0,7.59375e-05,-0.01255314,0.0739208,0.3081441,0,0.5,0,0,0,0.25,0,0,45,0,1.387099,1.693802,31907,0.8235098,999,175.8228
