attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,fell,cup_lift_m,cup_tilt_deg
1,582,11.64,lift,0.25039,0.2317,-0.09493,0.25039,0.0,50.48,26.25,0.2938,0,0.0,0.0
2,582,11.64,lift,0.25166,0.23832,-0.08087,0.25166,0.0,55.41,22.38,0.2926,0,0.0275,90.0
3,582,11.64,lift,0.09256,0.08875,0.02629,0.09256,0.0,-1.86,2.39,0.3125,0,0.1648,6.2
0,583,11.66,lift,0.12266,0.1168,0.03747,0.12266,0.0,22.69,1.01,0.3161,0,0.0,0.0
1,583,11.66,lift,0.25616,0.23537,-0.1011,0.25616,0.0,51.63,26.53,0.2935,0,0.0,0.0
2,583,11.66,lift,0.25359,0.23923,-0.08414,0.25359,0.0,56.16,22.73,0.2924,0,0.0275,90.0
3,583,11.66,lift,0.0935,0.08968,0.02644,0.0935,0.0,-1.4,1.79,0.3128,0,0.1682,6.69
0,584,11.68,lift,0.12343,0.11766,0.03728,0.12343,0.0,22.85,1.37,0.3158,0,0.0,0.0
1,584,11.68,lift,0.26065,0.23798,-0.10633,0.26065,0.0,52.39,27.09,0.2931,0,0.0,0.0
2,584,11.68,lift,0.25437,0.23918,-0.08659,0.25437,0.0,56.63,23.14,0.2921,0,0.0275,90.0
3,584,11.68,lift,0.09448,0.09049,0.02715,0.09448,0.0,-0.79,0.87,0.3131,0,0.171,7.0
0,585,11.7,lift,0.12431,0.11868,0.03699,0.12431,0.0,23.0,1.69,0.3155,0,0.0,0.0
1,585,11.7,lift,0.26183,0.23792,-0.10932,0.26183,0.0,52.88,27.6,0.2926,0,0.0,0.0
2,585,11.7,lift,0.25592,0.2396,-0.08993,0.25592,0.0,57.66,23.1,0.2918,0,0.0275,90.0
3,585,11.7,lift,0.0951,0.09089,0.02799,0.0951,0.0,-0.22,0.2,0.3134,0,0.1731,7.97
0,586,11.72,lift,0.12513,0.11967,0.03658,0.12513,0.0,23.14,2.05,0.3151,0,0.0,0.0
1,586,11.72,lift,0.26162,0.23674,-0.11136,0.26162,0.0,53.82,27.52,0.2922,0,0.0,0.0
2,586,11.72,lift,0.25892,0.24107,-0.09445,0.25892,0.0,58.96,22.88,0.2915,0,0.0275,90.0
3,586,11.72,lift,0.09561,0.0912,0.0287,0.09561,0.0,0.2,0.65,0.3136,0,0.1751,9.28
0,587,11.74,lift,0.12589,0.12057,0.03622,0.12589,0.0,23.29,2.38,0.3148,0,0.0,0.0
1,587,11.74,lift,0.2617,0.23553,-0.11409,0.2617,0.0,54.8,27.35,0.2917,0,0.0,0.0
2,587,11.74,lift,0.26323,0.24355,-0.09985,0.26323,0.0,60.0,22.94,0.2911,0,0.0275,90.0
3,587,11.74,lift,0.09641,0.09188,0.0292,0.09641,0.0,0.58,1.15,0.3138,0,0.177,10.48
0,588,11.76,lift,0.12645,0.12125,0.03589,0.12645,0.0,23.4,2.68,0.3144,0,0.0,0.0
1,588,11.76,lift,0.26417,0.236,-0.11871,0.26417,0.0,56.28,26.84,0.2913,0,0.0,0.0
2,588,11.76,lift,0.26866,0.24691,-0.10589,0.26866,0.0,60.72,23.29,0.2907,0,0.0275,90.0
3,588,11.76,lift,0.09719,0.09256,0.02962,0.09719,0.0,0.89,0.85,0.3139,0,0.179,10.48
0,589,11.78,lift,0.12688,0.1218,0.03552,0.12688,0.0,23.48,2.97,0.3141,0,0.0,0.0
1,589,11.78,lift,0.26768,0.23717,-0.12411,0.26768,0.0,57.47,26.57,0.2908,0,0.0,0.0
2,589,11.78,lift,0.27309,0.24926,-0.11156,0.27309,0.0,61.24,23.67,0.2903,0,0.0275,90.0
3,589,11.78,lift,0.09791,0.09319,0.03003,0.09791,0.0,1.23,0.83,0.3141,0,0.1809,9.64
0,590,11.8,lift,0.12737,0.12247,0.03499,0.12737,0.0,23.56,3.26,0.3137,0,0.0,0.0
1,590,11.8,lift,0.27232,0.2392,-0.13016,0.27232,0.0,58.4,26.57,0.2902,0,0.0,0.0
2,590,11.8,lift,0.27259,0.24853,-0.11197,0.27259,0.0,61.94,23.15,0.2899,0,0.0275,90.0
3,590,11.8,lift,0.09869,0.09393,0.03025,0.09869,0.0,1.7,0.99,0.3142,0,0.1833,8.88
0,591,11.82,lift,0.12803,0.12333,0.03435,0.12803,0.0,23.65,3.53,0.3134,0,0.0,0.0
1,591,11.82,lift,0.27852,0.24224,-0.13745,0.27852,0.0,59.1,26.75,0.2896,0,0.0,0.0
2,591,11.82,lift,0.26973,0.24619,-0.11019,0.26973,0.0,62.94,21.98,0.2896,0,0.0275,90.0
3,591,11.82,lift,0.09966,0.09488,0.03046,0.09966,0.0,2.23,1.42,0.3143,0,0.1858,8.41
0,592,11.84,lift,0.12869,0.1242,0.03371,0.12869,0.0,23.75,3.8,0.313,0,0.0,0.0
1,592,11.84,lift,0.28335,0.24522,-0.14196,0.28335,0.0,60.11,26.33,0.2889,0,0.0,0.0
2,592,11.84,lift,0.26593,0.24315,-0.10768,0.26593,0.0,63.62,20.91,0.2893,0,0.0275,90.0
3,592,11.84,lift,0.10063,0.0958,0.03079,0.10063,0.0,2.82,1.61,0.3143,0,0.1883,7.9
0,593,11.86,lift,0.12919,0.12489,0.03308,0.12919,0.0,23.83,4.07,0.3126,0,0.0,0.0
1,593,11.86,lift,0.28448,0.24587,-0.14309,0.28448,0.0,60.93,25.68,0.2883,0,0.0,0.0
2,593,11.86,lift,0.26151,0.23962,-0.10474,0.26151,0.0,64.18,19.89,0.289,0,0.0275,90.0
3,593,11.86,lift,0.10147,0.09658,0.03113,0.10147,0.0,3.4,1.99,0.3144,0,0.1907,7.82
0,594,11.88,lift,0.12952,0.1254,0.03242,0.12952,0.0,23.87,4.34,0.3122,0,0.0,0.0
1,594,11.88,lift,0.28062,0.24313,-0.14013,0.28062,0.0,61.25,25.13,0.2877,0,0.0,0.0
2,594,11.88,lift,0.25667,0.23574,-0.10151,0.25667,0.0,64.66,18.87,0.2888,0,0.0275,90.0
3,594,11.88,lift,0.10226,0.09736,0.03128,0.10226,0.0,3.91,2.06,0.3145,0,0.1931,7.76
0,595,11.9,lift,0.12981,0.12588,0.03169,0.12981,0.0,23.91,4.61,0.3118,0,0.0,0.0
1,595,11.9,lift,0.27465,0.23881,-0.13565,0.27465,0.0,61.8,24.23,0.2872,0,0.0,0.0
2,595,11.9,lift,0.25183,0.23182,-0.09836,0.25183,0.0,65.18,17.79,0.2885,0,0.0275,90.0
3,595,11.9,lift,0.10325,0.0984,0.03129,0.10325,0.0,4.46,2.34,0.3145,0,0.1958,8.27
0,596,11.92,lift,0.13014,0.12643,0.03087,0.13014,0.0,23.95,4.87,0.3114,0,0.0,0.0
1,596,11.92,lift,0.26884,0.23455,-0.1314,0.26884,0.0,62.59,23.12,0.2868,0,0.0,0.0
2,596,11.92,lift,0.24728,0.2281,-0.09548,0.24728,0.0,65.78,16.64,0.2883,0,0.0275,90.0
3,596,11.92,lift,0.10448,0.09972,0.03118,0.10448,0.0,5.05,2.45,0.3145,0,0.1989,9.11
0,597,11.94,lift,0.13051,0.12702,0.02999,0.13051,0.0,23.99,5.12,0.311,0,0.0,0.0
1,597,11.94,lift,0.26429,0.23109,-0.12825,0.26429,0.0,63.67,21.82,0.2864,0,0.0,0.0
2,597,11.94,lift,0.24295,0.22453,-0.09279,0.24295,0.0,66.38,15.49,0.288,0,0.0275,90.0
3,597,11.94,lift,0.10592,0.10129,0.03097,0.10592,0.0,5.67,2.31,0.3144,0,0.2023,9.95
0,598,11.96,lift,0.13086,0.12759,0.02907,0.13086,0.0,24.02,5.37,0.3106,0,0.0,0.0
1,598,11.96,lift,0.26054,0.22811,-0.12587,0.26054,0.0,64.57,20.68,0.286,0,0.0,0.0
2,598,11.96,lift,0.23842,0.2208,-0.08995,0.23842,0.0,66.83,14.41,0.2878,0,0.0275,90.0
3,598,11.96,lift,0.10764,0.10317,0.03069,0.10764,0.0,6.36,2.08,0.3144,0,0.2059,10.52
0,599,11.98,lift,0.13117,0.12813,0.02809,0.13117,0.0,24.05,5.6,0.3101,0,0.0,0.0
1,599,11.98,lift,0.25687,0.22527,-0.12344,0.25687,0.0,65.28,19.69,0.2855,0,0.0,0.0
2,599,11.98,lift,0.23337,0.21667,-0.08669,0.23337,0.0,67.11,13.41,0.2876,0,0.0275,90.0
3,599,11.98,lift,0.10954,0.10527,0.03029,0.10954,0.0,7.07,1.8,0.3143,0,0.2097,10.79
0,600,12.0,lift,0.13147,0.12865,0.02707,0.13147,0.0,24.07,5.83,0.3097,0,0.0,0.0
1,600,12.0,lift,0.25279,0.22217,-0.1206,0.25279,0.0,65.82,18.78,0.2851,0,0.0,0.0
2,600,12.0,lift,0.22787,0.21217,-0.0831,0.22787,0.0,67.34,12.37,0.2874,0,0.0275,90.0
3,600,12.0,lift,0.11158,0.10754,0.02975,0.11158,0.0,7.81,1.47,0.3142,0,0.2135,10.91
0,601,12.02,lift,0.13172,0.12914,0.02596,0.13172,0.0,24.09,6.06,0.3092,0,0.0,0.0
1,601,12.02,lift,0.24835,0.21881,-0.11748,0.24835,0.0,66.34,17.84,0.2847,0,0.0,0.0
2,601,12.02,lift,0.22217,0.2075,-0.07942,0.22217,0.0,67.59,11.24,0.2873,0,0.0275,90.0
3,601,12.02,lift,0.11373,0.10996,0.02904,0.11373,0.0,8.56,1.09,0.3141,0,0.2175,11.19
0,602,12.04,lift,0.13195,0.1296,0.02479,0.13195,0.0,24.1,6.28,0.3088,0,0.0,0.0
1,602,12.04,lift,0.2438,0.21534,-0.11432,0.2438,0.0,66.88,16.85,0.2843,0,0.0,0.0
2,602,12.04,lift,0.21642,0.20273,-0.07575,0.21642,0.0,67.79,10.09,0.2871,0,0.0275,90.0
3,602,12.04,lift,0.11596,0.11249,0.02817,0.11596,0.0,9.32,0.64,0.314,0,0.2217,11.82
0,603,12.06,lift,0.13216,0.13003,0.02359,0.13216,0.0,24.11,6.5,0.3083,0,0.0,0.0
1,603,12.06,lift,0.2392,0.2118,-0.11117,0.2392,0.0,67.39,15.83,0.284,0,0.0,0.0
2,603,12.06,lift,0.21043,0.19774,-0.07198,0.21043,0.0,67.84,8.99,0.287,0,0.0275,90.0
3,603,12.06,lift,0.11828,0.11513,0.02714,0.11828,0.0,10.09,0.13,0.3139,0,0.2262,12.74
0,604,12.08,lift,0.13235,0.13046,0.0223,0.13235,0.0,24.11,6.71,0.3078,0,0.0,0.0
1,604,12.08,lift,0.23442,0.20812,-0.10788,0.23442,0.0,67.74,14.88,0.2837,0,0.0,0.0
2,604,12.08,lift,0.20424,0.19255,-0.0681,0.20424,0.0,67.74,7.92,0.2869,0,0.0275,90.0
3,604,12.08,lift,0.12069,0.11786,0.02595,0.12069,0.0,10.88,0.45,0.3138,0,0.2308,13.71
0,605,12.1,lift,0.13255,0.13089,0.02089,0.13255,0.0,24.1,6.92,0.3072,0,0.0,0.0
1,605,12.1,lift,0.2293,0.20419,-0.10433,0.2293,0.0,67.94,13.99,0.2834,0,0.0,0.0
2,605,12.1,lift,0.19794,0.18724,-0.0642,0.19794,0.0,67.58,6.83,0.2868,0,0.0275,90.0
3,605,12.1,lift,0.12318,0.12069,0.02463,0.12318,0.0,11.69,1.02,0.3137,0,0.2354,14.47
0,606,12.12,lift,0.13279,0.13136,0.01942,0.13279,0.0,24.1,7.12,0.3067,0,0.0,0.0
1,606,12.12,lift,0.22407,0.20017,-0.1007,0.22407,0.0,68.08,13.07,0.2831,0,0.0,0.0
2,606,12.12,lift,0.19178,0.18199,-0.06049,0.19178,0.0,67.41,5.7,0.2868,0,0.0275,90.0
3,606,12.12,lift,0.12562,0.12341,0.02341,0.12562,0.0,12.45,1.48,0.3135,0,0.2399,14.71
0,607,12.14,lift,0.13304,0.13183,0.0179,0.13304,0.0,24.11,7.31,0.3061,0,0.0,0.0
1,607,12.14,lift,0.21907,0.19626,-0.09732,0.21907,0.0,68.25,12.09,0.2828,0,0.0,0.0
2,607,12.14,lift,0.1859,0.17691,-0.05712,0.1859,0.0,67.25,4.51,0.2868,0,0.0275,90.0
3,607,12.14,lift,0.12405,0.12223,0.02117,0.12405,0.0,12.08,2.02,0.3133,0,0.2413,15.86
0,608,12.16,lift,0.13322,0.13221,0.01637,0.13322,0.0,24.11,7.5,0.3055,0,0.0,0.0
1,608,12.16,lift,0.21438,0.19254,-0.09427,0.21438,0.0,68.4,11.09,0.2826,0,0.0,0.0
2,608,12.16,lift,0.18017,0.17189,-0.054,0.18017,0.0,67.02,3.36,0.2869,0,0.0275,90.0
3,608,12.16,lift,0.12455,0.12296,0.01988,0.12455,0.0,12.72,1.3,0.3132,0,0.2434,14.66
0,609,12.18,hold,0.13332,0.13251,0.01474,0.13332,0.0,24.09,7.68,0.3048,0,0.0,0.0
1,609,12.18,hold,0.20981,0.18887,-0.09137,0.20981,0.0,68.45,10.14,0.2824,0,0.0,0.0
2,609,12.18,hold,0.17442,0.16681,-0.05095,0.17442,0.0,66.66,2.28,0.287,0,0.0275,90.0
3,609,12.18,hold,0.12553,0.12404,0.01923,0.12553,0.0,13.65,1.3,0.313,0,0.2457,12.7
0,610,12.2,hold,0.1349,0.13427,0.01297,0.1349,0.0,24.08,7.85,0.3041,0,0.0,0.0
1,610,12.2,hold,0.20651,0.18665,-0.08837,0.20651,0.0,68.37,9.26,0.2822,0,0.0,0.0
2,610,12.2,hold,0.16989,0.16302,-0.04785,0.16989,0.0,66.13,1.22,0.2872,0,0.0275,90.0
3,610,12.2,hold,0.12703,0.12567,0.01854,0.12703,0.0,14.12,1.84,0.3128,0,0.2471,11.09
0,611,12.22,hold,0.13647,0.136,0.01138,0.13647,0.0,24.07,8.01,0.3034,0,0.0,0.0
1,611,12.22,hold,0.2031,0.18434,-0.08526,0.2031,0.0,68.19,8.38,0.282,0,0.0,0.0
2,611,12.22,hold,0.16524,0.15904,-0.04482,0.16523,0.0,65.5,0.24,0.2875,0,0.0275,90.0
3,611,12.22,hold,0.12678,0.12558,0.01739,0.12678,0.0,14.06,1.82,0.3126,0,0.2471,10.24
0,612,12.24,hold,0.13752,0.13715,0.01008,0.13752,0.0,24.01,8.13,0.3027,0,0.0,0.0
1,612,12.24,hold,0.19962,0.18196,-0.0821,0.19962,0.0,67.98,7.47,0.2819,0,0.0,0.0
2,612,12.24,hold,0.16067,0.1551,-0.04195,0.16067,0.0,64.91,0.86,0.2878,0,0.0275,90.0
3,612,12.24,hold,0.12758,0.12646,0.01688,0.12758,0.0,14.69,1.25,0.3125,0,0.248,9.5
0,613,12.26,hold,0.13794,0.13766,0.00885,0.13794,0.0,23.87,8.28,0.3019,0,0.0,0.0
1,613,12.26,hold,0.19616,0.17955,-0.07899,0.19616,0.0,67.78,6.51,0.2819,0,0.0,0.0
2,613,12.26,hold,0.15618,0.15115,-0.03932,0.15618,0.0,64.32,1.91,0.2882,0,0.0275,90.0
3,613,12.26,hold,0.1279,0.1268,0.01674,0.1279,0.0,15.2,1.37,0.3123,0,0.2486,9.55
0,614,12.28,hold,0.1383,0.13811,0.00737,0.1383,0.0,23.69,8.43,0.301,0,0.0,0.0
1,614,12.28,hold,0.19268,0.17708,-0.07596,0.19268,0.0,67.54,5.52,0.2818,0,0.0,0.0
2,614,12.28,hold,0.15173,0.1472,-0.03677,0.15173,0.0,63.68,3.05,0.2887,0,0.0275,90.0
3,614,12.28,hold,0.12774,0.12667,0.01656,0.12774,0.0,15.45,1.69,0.312,0,0.2489,9.89
0,615,12.3,hold,0.13893,0.13881,0.00571,0.13893,0.0,23.57,8.55,0.3001,0,0.0,0.0
1,615,12.3,hold,0.18896,0.17437,-0.07279,0.18896,0.0,67.19,4.56,0.2818,0,0.0,0.0
2,615,12.3,hold,0.14718,0.14311,-0.03437,0.14718,0.0,62.92,4.05,0.2892,0,0.0275,90.0
3,615,12.3,hold,0.12786,0.12682,0.01627,0.12786,0.0,15.74,1.89,0.3117,0,0.2494,10.19
0,616,12.32,hold,0.13947,0.13941,0.00421,0.13947,0.0,23.46,8.64,0.2992,0,0.0,0.0
1,616,12.32,hold,0.18492,0.17141,-0.06938,0.18492,0.0,66.68,3.65,0.2818,0,0.0,0.0
2,616,12.32,hold,0.14275,0.13909,-0.03213,0.14275,0.0,62.11,5.01,0.2898,0,0.0275,90.0
3,616,12.32,hold,0.12816,0.12717,0.01583,0.12816,0.0,16.04,2.0,0.3114,0,0.25,10.34
0,617,12.34,hold,0.1395,0.13946,0.00296,0.1395,0.0,23.3,8.73,0.2982,0,0.0,0.0
1,617,12.34,hold,0.18064,0.16822,-0.06581,0.18064,0.0,66.04,2.77,0.2819,0,0.0,0.0
2,617,12.34,hold,0.13847,0.13517,-0.03005,0.13847,0.0,61.3,5.99,0.2905,0,0.0275,90.0
3,617,12.34,hold,0.12871,0.12778,0.01546,0.12871,0.0,16.5,2.16,0.3111,0,0.251,10.61
0,618,12.36,hold,0.13913,0.13912,0.00157,0.13913,0.0,23.08,8.82,0.2972,0,0.0,0.0
1,618,12.36,hold,0.17636,0.16498,-0.06231,0.17636,0.0,65.36,1.87,0.282,0,0.0,0.0
2,618,12.36,hold,0.13448,0.13148,-0.02828,0.13448,0.0,60.52,6.98,0.2913,0,0.0275,90.0
3,618,12.36,hold,0.12896,0.12807,0.01513,0.12896,0.0,17.0,2.28,0.3107,0,0.2518,11.49
0,619,12.38,hold,0.13895,0.13895,-0.00017,0.13895,0.0,22.88,8.91,0.2962,0,0.0,0.0
1,619,12.38,hold,0.17213,0.16171,-0.05897,0.17213,0.0,64.69,0.9,0.2821,0,0.0,0.0
2,619,12.38,hold,0.13072,0.12795,-0.02677,0.13072,0.0,59.77,7.98,0.2921,0,0.0275,90.0
3,619,12.38,hold,0.12905,0.12821,0.0147,0.12905,0.0,17.42,2.45,0.3104,0,0.2523,12.11
0,620,12.4,hold,0.13905,0.13903,-0.00204,0.13905,0.0,22.73,8.98,0.2951,0,0.0,0.0
1,620,12.4,hold,0.16771,0.1582,-0.05569,0.16771,0.0,63.98,0.09,0.2822,0,0.0,0.0
2,620,12.4,hold,0.12706,0.12449,-0.02544,0.12706,0.0,59.0,8.94,0.293,0,0.0275,90.0
3,620,12.4,hold,0.12945,0.12868,0.01405,0.12945,0.0,17.9,2.63,0.31,0,0.2529,12.11
0,621,12.42,hold,0.13888,0.13883,-0.00368,0.13888,0.0,22.58,9.04,0.294,0,0.0,0.0
1,621,12.42,hold,0.16309,0.15444,-0.05242,0.16309,0.0,63.19,1.04,0.2825,0,0.0,0.0
2,621,12.42,hold,0.12359,0.1212,-0.02421,0.12359,0.0,58.16,9.84,0.294,0,0.0275,90.0
3,621,12.42,hold,0.13007,0.1294,0.01314,0.13007,0.0,18.38,2.86,0.3095,0,0.2538,12.58
0,622,12.44,hold,0.13823,0.13814,-0.00518,0.13823,0.0,22.38,9.12,0.2929,0,0.0,0.0
1,622,12.44,hold,0.15828,0.15047,-0.04908,0.15828,0.0,62.26,1.91,0.2827,0,0.0,0.0
2,622,12.44,hold,0.11732,0.11536,-0.02134,0.11732,0.0,55.48,9.67,0.295,0,0.0275,90.0
3,622,12.44,hold,0.13103,0.13048,0.01203,0.13103,0.0,18.93,3.04,0.309,0,0.2552,13.47
0,623,12.46,hold,0.13738,0.13721,-0.00689,0.13738,0.0,22.13,9.17,0.2918,0,0.0,0.0
1,623,12.46,hold,0.15286,0.1461,-0.04495,0.15286,0.0,60.89,2.69,0.283,0,0.0,0.0
2,623,12.46,hold,0.11116,0.10956,-0.01882,0.11116,0.0,52.79,9.43,0.296,0,0.0275,90.0
3,623,12.46,hold,0.13232,0.13189,0.01074,0.13232,0.0,19.54,3.16,0.3085,0,0.2568,13.99
0,624,12.48,hold,0.13668,0.13639,-0.00887,0.13668,0.0,21.92,9.24,0.2907,0,0.0,0.0
1,624,12.48,hold,0.14481,0.13925,-0.03976,0.14481,0.0,58.08,2.05,0.2833,0,0.0,0.0
2,624,12.48,hold,0.10488,0.10359,-0.0164,0.10488,0.0,50.06,9.17,0.297,0,0.0275,90.0
3,624,12.48,hold,0.13403,0.13372,0.00915,0.13403,0.0,20.27,3.24,0.308,0,0.2586,14.48
0,625,12.5,hold,0.13603,0.1356,-0.01082,0.13603,0.0,21.72,9.27,0.2897,0,0.0,0.0
1,625,12.5,hold,0.13675,0.13217,-0.03508,0.13675,0.0,55.29,1.42,0.2837,0,0.0,0.0
2,625,12.5,hold,0.09829,0.09729,-0.01403,0.09829,0.0,47.31,8.92,0.2979,0,0.0275,90.0
3,625,12.5,hold,0.13603,0.13583,0.00734,0.13603,0.0,21.05,3.31,0.3075,0,0.261,15.43
0,626,12.52,hold,0.135,0.13441,-0.0126,0.135,0.0,21.51,9.33,0.2886,0,0.0,0.0
1,626,12.52,hold,0.12864,0.1249,-0.03077,0.12864,0.0,52.49,0.69,0.284,0,0.0,0.0
2,626,12.52,hold,0.09127,0.09053,-0.01165,0.09127,0.0,44.55,8.68,0.2986,0,0.0275,90.0
3,626,12.52,hold,0.13841,0.1383,0.00532,0.13841,0.0,21.94,3.31,0.3069,0,0.2636,16.45
0,627,12.54,hold,0.13351,0.13274,-0.01434,0.13351,0.0,21.23,9.4,0.2876,0,0.0,0.0
1,627,12.54,hold,0.12048,0.11748,-0.02671,0.12048,0.0,49.71,0.08,0.2844,0,0.0,0.0
2,627,12.54,hold,0.08375,0.08324,-0.00924,0.08375,0.0,41.78,8.46,0.2992,0,0.0275,90.0
3,627,12.54,hold,0.1408,0.14077,0.00323,0.1408,0.0,22.9,3.24,0.3063,0,0.266,17.2
0,628,12.56,hold,0.13196,0.13095,-0.01625,0.13196,0.0,20.93,9.49,0.2866,0,0.0,0.0
1,628,12.56,hold,0.1123,0.10994,-0.0229,0.1123,0.0,46.97,0.88,0.2847,0,0.0,0.0
2,628,12.56,hold,0.07571,0.07541,-0.00681,0.07571,0.0,38.98,8.26,0.2996,0,0.0275,90.0
3,628,12.56,hold,0.14317,0.14317,0.00102,0.14317,0.0,24.0,3.06,0.3056,0,0.2685,18.24
0,629,12.58,hold,0.13061,0.12932,-0.01828,0.13061,0.0,20.66,9.58,0.2856,0,0.0,0.0
1,629,12.58,hold,0.10405,0.10225,-0.01926,0.10405,0.0,44.26,1.67,0.285,0,0.0,0.0
2,629,12.58,hold,0.06717,0.06704,-0.00429,0.06717,0.0,36.15,8.1,0.3,0,0.0275,90.0
3,629,12.58,hold,0.1457,0.1457,-0.00141,0.1457,0.0,25.19,2.86,0.305,0,0.2713,19.64
0,630,12.6,hold,0.1292,0.1276,-0.02025,0.1292,0.0,20.4,9.65,0.2848,0,0.0,0.0
1,630,12.6,hold,0.09547,0.09419,-0.01554,0.09547,0.0,41.53,2.4,0.2853,0,0.0,0.0
2,630,12.6,hold,0.05806,0.05803,-0.00174,0.05806,0.0,33.27,8.0,0.3002,0,0.0275,90.0
3,630,12.6,hold,0.14855,0.14849,-0.00409,0.14855,0.0,26.44,2.71,0.3044,0,0.2742,20.77
0,631,12.62,hold,0.12732,0.12541,-0.02198,0.12732,0.0,20.09,9.73,0.284,0,0.0,0.0
1,631,12.62,hold,0.086,0.08523,-0.0115,0.086,0.0,38.78,3.02,0.2856,0,0.0,0.0
2,631,12.62,hold,0.04882,0.04881,0.00063,0.04882,0.0,30.35,7.91,0.3003,0,0.0275,90.0
3,631,12.62,hold,0.15173,0.15157,-0.00708,0.15173,0.0,27.79,2.59,0.3037,0,0.2774,21.9
0,632,12.64,hold,0.12503,0.12279,-0.02357,0.12503,0.0,19.73,9.85,0.2833,0,0.0,0.0
1,632,12.64,hold,0.07576,0.07542,-0.00717,0.07576,0.0,36.0,3.51,0.2861,0,0.0,0.0
2,632,12.64,hold,0.0402,0.04012,0.00258,0.0402,0.0,27.42,7.8,0.3004,0,0.0275,90.0
3,632,12.64,hold,0.15527,0.15492,-0.0104,0.15527,0.0,29.31,2.45,0.303,0,0.2814,23.53
0,633,12.66,hold,0.12288,0.12026,-0.02526,0.12288,0.0,19.35,9.95,0.2827,0,0.0,0.0
1,633,12.66,hold,0.065,0.06495,-0.00262,0.065,0.0,33.16,3.88,0.2868,0,0.0,0.0
2,633,12.66,hold,0.03328,0.03304,0.00399,0.03328,0.0,24.47,7.65,0.3003,0,0.0275,90.0
3,633,12.66,hold,0.15917,0.15856,-0.01401,0.15917,0.0,31.06,2.27,0.3023,0,0.286,25.38
0,634,12.68,hold,0.12088,0.11783,-0.02698,0.12088,0.0,19.0,10.06,0.2822,0,0.0,0.0
1,634,12.68,hold,0.05425,0.05422,0.00189,0.05425,0.0,30.25,4.17,0.2878,0,0.0,0.0
2,634,12.68,hold,0.02967,0.02928,0.00477,0.02967,0.0,21.52,7.43,0.3003,0,0.0275,90.0
3,634,12.68,hold,0.16339,0.1624,-0.01797,0.16339,0.0,33.0,2.11,0.3016,0,0.2909,27.14
0,635,12.7,hold,0.1187,0.11525,-0.02842,0.1187,0.0,18.65,10.17,0.2818,0,0.0,0.0
1,635,12.7,hold,0.04454,0.04413,0.00606,0.04454,0.0,27.28,4.4,0.289,0,0.0,0.0
2,635,12.7,hold,0.03063,0.03022,0.00496,0.03063,0.0,18.58,7.14,0.3002,0,0.0275,90.0
3,635,12.7,hold,0.1678,0.16631,-0.02231,0.1678,0.0,35.12,2.02,0.3009,0,0.2965,29.16
0,636,12.72,hold,0.11608,0.11225,-0.02958,0.11608,0.0,18.23,10.26,0.2816,0,0.0,0.0
1,636,12.72,hold,0.03748,0.03622,0.00962,0.03748,0.0,24.28,4.62,0.2904,0,0.0,0.0
2,636,12.72,hold,0.03575,0.03545,0.00457,0.03575,0.0,15.63,6.78,0.3002,0,0.0275,90.0
3,636,12.72,hold,0.17227,0.17014,-0.02701,0.17227,0.0,37.39,2.03,0.3001,0,0.3027,31.6
0,637,12.74,hold,0.11319,0.10898,-0.03059,0.11319,0.0,17.78,10.38,0.2816,0,0.0,0.0
1,637,12.74,hold,0.03494,0.03264,0.01247,0.03494,0.0,21.27,4.86,0.2919,0,0.0,0.0
2,637,12.74,hold,0.03943,0.0392,0.00422,0.03943,0.0,12.77,6.46,0.3002,0,0.0275,90.0
3,637,12.74,hold,0.17659,0.17368,-0.03195,0.17659,0.0,39.73,2.15,0.2994,0,0.3089,33.99
0,638,12.76,hold,0.11044,0.1058,-0.03168,0.11044,0.0,17.31,10.47,0.2818,0,0.0,0.0
1,638,12.76,hold,0.03771,0.03479,0.01456,0.03771,0.0,18.28,5.15,0.2935,0,0.0,0.0
2,638,12.76,hold,0.04133,0.04114,0.00388,0.04133,0.0,9.95,6.13,0.3003,0,0.0275,90.0
3,638,12.76,hold,0.18056,0.17672,-0.03708,0.18056,0.0,42.08,2.36,0.2987,0,0.3146,36.18
0,639,12.78,hold,0.1078,0.10272,-0.03271,0.1078,0.0,16.84,10.56,0.2821,0,0.0,0.0
1,639,12.78,hold,0.04453,0.04161,0.01587,0.04453,0.0,15.31,5.52,0.2952,0,0.0,0.0
2,639,12.78,hold,0.04521,0.04511,0.00308,0.04521,0.0,7.22,5.71,0.3004,0,0.0275,90.0
3,639,12.78,hold,0.18426,0.17932,-0.04237,0.18426,0.0,44.4,2.69,0.298,0,0.3202,38.41
0,640,12.8,hold,0.10504,0.09954,-0.03356,0.10504,0.0,16.33,10.62,0.2826,0,0.0,0.0
1,640,12.8,hold,0.0537,0.05111,0.01649,0.0537,0.0,12.35,5.95,0.2969,0,0.0,0.0
2,640,12.8,hold,0.05387,0.05385,0.00161,0.05387,0.0,4.52,5.21,0.3006,0,0.0275,90.0
3,640,12.8,hold,0.18779,0.1816,-0.04782,0.18779,0.0,46.67,3.14,0.2973,0,0.3257,40.75
0,641,12.82,hold,0.10211,0.09619,-0.03428,0.10211,0.0,15.77,10.68,0.2833,0,0.0,0.0
