step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
12017,1790237008.217,-0.2574044,-0.303564,0.5748031,-0.03128957,-0.3696893,-0.0007885454,-0.001,-0.1042427,-0.004320008,-0.01313993,-0.06711852,-0.0007209442,-0.003380001,-0.001108233,0.5274628,-0.01707364,-0.002269539,-9.273877e-05,-0.01644107,0.2268897,-0.08000001,-0.03039025,-0.01118789,0.3025553,0.1481828,-0.002513666,-0.002020335,0.216591,0.5826344,0.2214847,0.6823708,15,0,0.888889,0.5555556,0.3333333,6.552982,0.7545623,0.7145276,0.0007404138,5.0625e-05,28.83536,0.001739822,7.179983e-09,0.0009050476,9.43539e-05,0.009999677,0.1,0.1,0,5.0625e-05,-0.009681836,0.7612962,1.2567,1.633695,34010,1.217933,521.37,59.85748
12018,1790237011.127,-0.4610215,-0.5574853,1.047757,-0.05775841,-0.453656,-0.001214078,0,-0.19879,-0.00811591,-0.03054066,-0.1298307,-0.001325462,-0.01626,-0.003013161,0.9925441,-0.02828683,-0.01174019,-0.0002004313,-0.03164648,0.324195,-0.025,-0.05029973,-0.02088807,0.5603185,0.2006416,-0.004758451,-0.003783704,0.403889,1.047647,0.3793775,1.208054,15,0,0.5,0.5,0,2.674152,0.6824898,0.7008795,0.0007392094,7.59375e-05,28.84334,0.001698086,7.094883e-09,0.0008869533,7.191615e-05,0.01045492,0,0.1,0,7.59375e-05,-0.01085071,0.6140487,1.245439,1.653339,33912,1.218495,595.46,68.16194
12019,1790237014.158,-0.3948418,-0.473075,0.9042066,-0.04915188,-0.2676966,-0.00151637,-0.02266667,-0.1734657,-0.006651764,-0.03198341,-0.1162615,-0.001142197,-0.020636,-0.002152646,0.900021,-0.02595387,-0.01533854,-0.00111364,-0.02881725,0.1795059,-0.05333334,-0.05193679,-0.01855502,0.4709049,0.1261992,-0.004315955,-0.003674982,0.3317392,0.8667387,0.3169124,1.039564,15,0,0.888889,0.888889,0,3.587248,0.6725416,0.6890935,0.0007364346,7.59375e-05,28.85062,0.00167586,7.259019e-09,0.0008706395,6.877881e-05,0.01064072,0,0.05,0,7.59375e-05,-0.01062455,0.6314458,1.38018,1.629039,32667,1.218979,519.1,58.59373
12020,1790237017.132,-0.4872411,-0.5859927,1.078319,-0.06594384,-0.9805486,-0.001480647,-0.000625,-0.2002678,-0.008095996,-0.01715945,-0.1262553,-0.001296675,-0.0058975,-0.002365008,0.9767439,-0.0314768,-0.003867387,-0.001198211,-0.03055378,0.504862,-0.05,-0.04932452,-0.01740676,0.5747608,0.2794684,-0.004761661,-0.003637814,0.4213171,1.09446,0.4188064,1.286999,15,0,0.5714287,0.2857143,0.2857143,7.293869,0.818378,0.7046336,0.0007435788,5.0625e-05,28.85714,0.001674085,7.237638e-09,0.0008575833,7.291521e-05,0.01012035,0.05,0.05,0,5.0625e-05,-0.009592944,0.6230968,1.352321,1.610414,33180,1.219354,575.86,64.08348
12021,1790237020.129,-0.3841748,-0.4677441,0.8821568,-0.04845979,-0.5710103,-0.001294705,-0.006500001,-0.1576152,-0.006761441,-0.05088667,-0.1019197,-0.001100132,-0.008998001,-0.001848829,0.8377517,-0.02465451,-0.006570503,-0.0009124164,-0.02576089,0.4139827,-0.05,-0.0438303,-0.01815815,0.4674633,0.1950924,-0.003995364,-0.003275729,0.336167,0.9023122,0.35938,1.044933,15,0,0.625,0.5,0.125,4.197667,0.5876021,0.6928643,0.0007425511,5.0625e-05,28.86313,0.001693384,6.728262e-09,0.0008811709,6.965536e-05,0.01158769,0.05,0.1,0,5.0625e-05,-0.008907107,0.6277732,1.372661,1.612296,32933,1.21984,607.88,69.44789
12022,1790237023.122,-0.2835242,-0.3447855,0.6443371,-0.03749397,-0.4397095,-0.001060952,-0.001111111,-0.116615,-0.004661866,-0.01349676,-0.07438265,-0.0007963884,-0.00621111,-0.001390839,0.5944203,-0.0194113,-0.004568809,-9.908031e-06,-0.01996767,0.2731838,-0.07777779,-0.03969965,-0.01135858,0.3348976,0.1523624,-0.002815653,-0.002259868,0.2436963,0.643869,0.212283,0.764158,15,0,0.875,0.625,0.25,4.373727,0.7420009,0.65614,0.0007388847,7.59375e-05,28.86958,0.001696939,6.591828e-09,0.0008870157,7.10322e-05,0.01072937,0,0.1,0,7.59375e-05,-0.01008231,0.5623563,1.385937,1.595784,32968,1.220251,628.79,71.367
12023,1790237026.089,-0.3776816,-0.4634422,0.8415025,-0.0533305,-0.9225267,-0.001208531,-0.00125,-0.152466,-0.006382821,-0.01888813,-0.09577823,-0.0009934825,0,-0.001820075,0.7427284,-0.02509026,0,0,-0.0239876,0.5003512,-0.075,-0.0405717,-0.01533948,0.4462069,0.2500399,-0.003689026,-0.002755627,0.3229399,0.8775486,0.3633431,1.014899,15,0,0.75,0.25,0.5,6.925589,0.733632,0.6636969,0.0007392777,0.0001139063,28.87573,0.001734562,6.737031e-09,0.0009014272,9.385031e-05,0.01263495,0,0.1,0,0.0001139063,-0.01225904,0.4831058,1.367988,1.587237,33264,1.220692,624.13,70.88334
12024,1790237029.060,-0.4431804,-0.5198101,0.9813815,-0.05286871,-0.5615477,-0.002090712,-0.015,-0.1861913,-0.007428579,-0.01347238,-0.1182881,-0.001237471,-0.009424999,-0.002131989,0.9207815,-0.02939105,-0.006136364,-0.000421973,-0.03020028,0.4066824,-0.05,-0.04957297,-0.01859406,0.5098438,0.2335094,-0.004495115,-0.003775031,0.3691054,0.9725068,0.3623475,1.16423,15,0,0.6666667,0.3333333,0.3333333,2.976648,0.5266203,0.6570035,0.0007311167,7.59375e-05,28.87994,0.001731019,6.950033e-09,0.0009218241,7.807096e-05,0.0127386,0.1,0.1,0,7.59375e-05,-0.009023319,0.6032064,1.377772,1.582262,33210,1.220916,627.86,71.26938
12025,1790237032.005,-0.4853765,-0.5889845,1.090508,-0.06175945,-0.54083,-0.00111491,-0.00375,-0.2153734,-0.008426048,-0.01964184,-0.1421811,-0.001370508,-0.0238325,-0.002359014,1.087491,-0.03139117,-0.01810634,-0.002925968,-0.03326042,0.3785,-0.05,-0.05448307,-0.02087076,0.5738133,0.1570118,-0.005224122,-0.00447638,0.4024534,1.052645,0.4431375,1.261844,15,0,0.8000001,0.2,0.6,3.493821,0.5167359,0.6605422,0.0007326741,7.59375e-05,28.8853,0.001693513,6.921332e-09,0.0008932087,6.76231e-05,0.0106724,0,0.05,0,7.59375e-05,-0.01005506,0.6527914,1.362607,1.570855,33511,1.221416,661.84,75.78355
12026,1790237034.951,-0.3548102,-0.4187038,0.8010051,-0.04434142,-0.3667675,-0.001453364,-0.005,-0.1458372,-0.005995729,-0.03170048,-0.09491174,-0.001005577,-0.00847091,-0.001546947,0.771192,-0.02372435,-0.005845161,-0.001636433,-0.02449596,0.275683,-0.06363638,-0.04599597,-0.01503749,0.4173685,0.1755974,-0.003666949,-0.00305216,0.2959609,0.8090093,0.3045091,0.9300835,15,0,0.875,0.625,0.25,2.677038,0.5543622,0.6687754,0.0007320032,0.0001139063,28.89571,0.001700337,6.924887e-09,0.0009204347,4.789242e-05,0.01327162,0,0.1,0,0.0001139063,-0.010322,0.7525517,1.356714,1.577972,33497,1.222278,541.82,62.00872
12027,1790237037.917,-0.5399896,-0.6453794,1.21261,-0.07390138,-0.99527,-0.002153009,-0.009000001,-0.2224666,-0.009027023,-0.02419919,-0.1409995,-0.001488033,-0.006188001,-0.002303397,1.117869,-0.0359561,-0.005039727,-0.0003750733,-0.03625558,0.7401511,-0.04,-0.06532001,-0.02089464,0.6354688,0.3136787,-0.005336839,-0.004213099,0.4626197,1.244988,0.4655506,1.437847,15,0,0.5,0.25,0.25,3.238538,0.6348088,0.663727,0.000735193,7.59375e-05,28.90521,0.001692404,6.926439e-09,0.0009063964,5.080715e-05,0.01242364,0.1,0.1,0,7.59375e-05,-0.009564553,0.5171717,1.373385,1.581568,33267,1.22257,680.22,77.52406
12028,1790237040.860,-0.3578552,-0.4467711,0.8274435,-0.04650004,-0.4260721,-0.001457223,-0.006875001,-0.1593072,-0.006134817,-0.01808663,-0.1059304,-0.001038553,-0.01459,-0.001857854,0.8101065,-0.0237729,-0.01056406,-0.001166948,-0.0259032,0.2994409,-0.0625,-0.04664004,-0.01632693,0.4314171,0.1473876,-0.003864953,-0.003212675,0.310591,0.8330371,0.3314931,0.9589708,15,0,0.8333334,0.6666667,0.1666667,4.301155,0.5416145,0.6596375,0.0007312302,5.0625e-05,28.90809,0.00167447,6.528468e-09,0.0008944716,4.876153e-05,0.01303603,0.1,0.1,0,5.0625e-05,-0.009936908,0.7366318,1.349957,1.582456,33523,1.222849,619.52,70.85014
12029,1790237043.957,-0.5654644,-0.6815075,1.240511,-0.08208823,-1.019417,-0.002180009,-0.003,-0.2484686,-0.009307334,-0.05640606,-0.157481,-0.001515209,-0.013348,-0.002632521,1.147919,-0.03716929,-0.008992947,-0.0007649925,-0.03832173,0.6354192,-0.02,-0.07152098,-0.02268767,0.6480258,0.277419,-0.005568686,-0.004650525,0.4700371,1.231971,0.4282152,1.462072,15,0,0.25,0.25,0,4.803506,0.7681791,0.6717141,0.0007265204,5.0625e-05,28.91201,0.001654768,6.351497e-09,0.0008777907,5.045101e-05,0.01113753,0.05,0.1,0,5.0625e-05,-0.008717849,0.646289,1.362398,1.722308,31868,1.223107,679.24,77.50024
12030,1790237046.925,-0.3662195,-0.4529976,0.8365068,-0.05023282,-0.3100136,-0.001033506,-0.0008333334,-0.1614122,-0.005959814,-0.04926705,-0.106687,-0.001055679,-0.01686,-0.001968549,0.8234901,-0.023213,-0.01122758,-0.001867071,-0.02498187,0.1646068,-0.05,-0.04706509,-0.01647838,0.4433099,0.1368926,-0.00387419,-0.003244194,0.3201705,0.8088158,0.2695523,0.9643881,15,0,0.75,0.75,0,7.591417,0.7434386,0.6636386,0.0007410425,7.59375e-05,28.91609,0.00167723,6.427615e-09,0.0008870063,4.917528e-05,0.01244326,0,0.1,0,7.59375e-05,-0.009002996,0.5782218,1.35838,1.599301,33236,1.223425,569.74,64.39566
12031,1790237049.837,-0.3993087,-0.4955285,0.9202568,-0.04399457,-0.1367833,-0.00113341,-0.00125,-0.1794431,-0.007189418,-0.003006154,-0.1250729,-0.001190619,-0.030175,-0.002440113,0.9460455,-0.02506966,-0.02153064,-0.003587331,-0.0297538,0.06744179,-0.05,-0.05277191,-0.02032945,0.4817065,0.07752122,-0.004503607,-0.003948099,0.3437952,0.8895711,0.3401247,1.049473,15,0,1,0,1,8.63674,0.8335595,0.6388516,0.0007463042,0.0001139063,28.92056,0.001672177,6.644112e-09,0.0008764115,4.945447e-05,0.01299994,0,0.1,0,0.0001139063,-0.01149682,0.5005558,1.35314,1.546038,33907,1.223721,662.55,75.89232
12032,1790237052.751,-0.2802271,-0.3298818,0.6175045,-0.03480013,-0.3905757,-0.00141338,-0.005555557,-0.1115753,-0.004789992,-0.001626561,-0.07086067,-0.0007694833,-0.003873333,-0.001196649,0.5806708,-0.01894393,-0.003075197,-3.139476e-06,-0.01855361,0.2767877,-0.07777779,-0.03177987,-0.01124384,0.3209913,0.1571505,-0.002747682,-0.002240238,0.2270446,0.6354444,0.2274552,0.7322696,15,0,0.875,0.5,0.375,4.151497,0.5015263,0.6416883,0.0007454728,0.0001139063,28.92377,0.00171356,6.513972e-09,0.0009090685,5.901238e-05,0.0129513,0,0.05,0,0.0001139063,-0.01224526,0.5312436,1.326982,1.577163,33849,1.224035,607.52,68.96521
12033,1790237055.675,-0.5188073,-0.6277887,1.170948,-0.06711495,-0.6604141,-0.001479469,0,-0.2240005,-0.008938,-0.008998407,-0.1459915,-0.001462168,-0.01797,-0.002620616,1.136485,-0.03345839,-0.01358933,-0.0008583654,-0.03401952,0.4260052,-0.025,-0.05774166,-0.02124334,0.6193157,0.2220983,-0.005346817,-0.004464864,0.440841,1.167202,0.4169218,1.373967,15,0,0.4,0.4,0,4.288738,0.6058768,0.6467614,0.00073755,5.0625e-05,28.92822,0.001705555,6.719447e-09,0.0009160244,5.197422e-05,0.01263713,0.15,0.1,0,5.0625e-05,-0.008069687,0.4516632,1.319449,1.593814,33743,1.22418,628.91,71.56033
12034,1790237058.634,-0.4191375,-0.5131683,0.9413646,-0.06157888,-0.7303419,-0.001782605,-0.008571429,-0.1802674,-0.006898384,-0.02135558,-0.1168893,-0.001152377,-0.009074291,-0.002046166,0.8687708,-0.02781429,-0.006284698,-0.001343435,-0.02991788,0.4423891,-0.05714286,-0.06005137,-0.01740874,0.4871368,0.2132485,-0.004303898,-0.003447381,0.3545773,0.9428474,0.3664114,1.102251,15,0,0.6666667,0.5,0.1666667,4.497848,0.7239999,0.6279359,0.0007402315,7.59375e-05,28.93137,0.001714233,6.357953e-09,0.0009278254,4.617021e-05,0.01087985,0,0.1,0,7.59375e-05,-0.01117879,0.7102054,1.36664,1.581726,33341,1.224682,615.78,70.78044
12035,1790237061.578,-0.5168449,-0.6221001,1.152652,-0.06635554,-0.5552998,-0.002767626,-0.01214286,-0.2307802,-0.008707512,-0.04907157,-0.1496387,-0.001416965,-0.02002571,-0.002702462,1.093566,-0.0349002,-0.01425591,-0.0003898755,-0.03747361,0.3831607,-0.04285715,-0.07677157,-0.0224695,0.5948025,0.2117923,-0.005287889,-0.004349958,0.4216014,1.109975,0.4574455,1.327448,15,0,0.75,0,0.75,3.598688,0.6579766,0.6494023,0.0007605523,0.0001139063,28.94359,0.001761821,6.54467e-09,0.0009471704,5.409183e-05,0.0119781,0,0.1,0,0.0001139063,-0.01285209,0.6628247,1.336548,1.595243,33530,1.225828,680.5,77.74527
12036,1790237064.527,-0.3623736,-0.4397198,0.8080058,-0.05011394,-0.828907,-0.001745913,-0.005,-0.1452367,-0.006156246,-0.01640367,-0.09128636,-0.0009822845,0,-0.001452595,0.7256882,-0.02488401,0,0,-0.02351976,0.6000962,-0.06666668,-0.04164926,-0.01380452,0.4210521,0.2380206,-0.003502094,-0.002775258,0.3125736,0.8767618,0.3577791,0.9816279,15,0,0.6666667,0.6666667,0,3.142035,0.4599348,0.647098,0.0007420522,7.59375e-05,28.95633,0.001751908,6.542359e-09,0.0009488689,6.097983e-05,0.0151012,0.1,0.1,0,7.59375e-05,-0.01236168,0.5646427,1.347653,1.590954,33452,1.226274,669.54,76.67553
12037,1790237067.465,-0.6873763,-0.82539,1.498514,-0.09815558,-1.722123,-0.004012954,-0.01,-0.2795907,-0.01154808,-0.0583443,-0.1725828,-0.001788775,0,-0.002939249,1.362961,-0.04815185,0,0,-0.04646076,1.2352,0,-0.08204745,-0.02540607,0.7755749,0.4399424,-0.00649221,-0.005050279,0.5829255,1.603351,0.6359377,1.801437,15,0,0,0,0,4.106223,0.5129987,0.622435,0.000743368,7.59375e-05,28.96069,0.00170561,6.036231e-09,0.0009127868,4.944884e-05,0.01005251,0,0.05,0,7.59375e-05,-0.0119249,0.5705717,1.345328,1.57621,33648,1.226612,642.01,73.56414
12038,1790237070.413,-0.3271156,-0.3953372,0.7285749,-0.04172372,-0.4868695,-0.001434809,0,-0.1372873,-0.005620978,-0.008987701,-0.08799856,-0.0009030864,-0.004554286,-0.001609625,0.664632,-0.02222919,-0.002899258,-0.001330511,-0.02183156,0.2978427,-0.0857143,-0.03692162,-0.01455213,0.3818943,0.1837834,-0.003269419,-0.002590591,0.2793823,0.7301825,0.2976292,0.8452904,15,0,1,0.6666667,0.3333333,5.625722,0.7215348,0.6270267,0.0007267066,7.59375e-05,28.96557,0.001672173,6.175071e-09,0.0008994075,4.605312e-05,0.01049971,0,0.05,0,7.59375e-05,-0.01078963,0.5520203,1.35895,1.576435,33489,1.226951,639.78,73.59757
12039,1790237073.383,-0.4823862,-0.5952624,1.080676,-0.06344472,-0.6007656,-0.001569623,-0.02666666,-0.2068643,-0.008025786,-0.02172151,-0.1349159,-0.001340909,-0.01359778,-0.002432897,1.015003,-0.03177353,-0.01057404,-0.0063177,-0.03243833,0.3650824,-0.03333334,-0.05824421,-0.0219457,0.5675231,0.2213263,-0.005101133,-0.004170139,0.4003415,1.076805,0.4031515,1.246004,15,0,0.5,0.3333333,0.1666667,5.4709,0.8123773,0.6511669,0.0007399725,0.0001139063,28.97283,0.001710534,6.256986e-09,0.00092318,4.737574e-05,0.01452651,0,0.1,0,0.0001139063,-0.01210135,0.6127576,1.378586,1.579758,33229,1.227671,597.72,67.62354
12040,1790237076.337,-0.4204118,-0.5060207,0.9375062,-0.05693483,-0.5562813,-0.002904097,-0.01625,-0.1781891,-0.006849859,-0.05213752,-0.1144979,-0.001167498,-0.008488335,-0.001927114,0.8776646,-0.02842665,-0.005981354,-0.0008548535,-0.03045061,0.3277084,-0.05833334,-0.06347008,-0.01722314,0.4820994,0.2192256,-0.004292696,-0.003486208,0.3516708,0.9252653,0.341802,1.094469,15,0,0.875,0.5,0.375,4.893667,0.7470305,0.6443113,0.0007504912,7.59375e-05,28.98523,0.001752821,6.393567e-09,0.0009247911,7.75321e-05,0.016031,0.1,0.1,0,7.59375e-05,-0.01085696,0.5781598,1.354592,1.587887,33408,1.228452,641.86,72.90803
12041,1790237079.344,-0.1237141,-0.1526857,0.2726249,-0.01597894,-0.1806921,-0.0001445851,0,-0.04889266,-0.002073722,-0.003827685,-0.03080758,-0.0003438109,0,-0.0006143178,0.2357749,-0.007438249,0,0,-0.007101419,0.09796929,-0.1,-0.01002959,-0.004420168,0.1483621,0.08207133,-0.001167838,-0.0009145326,0.1095575,0.2818318,0.117345,0.3334566,15,0,1,0.25,0.75,6.986127,0.9165381,0.6633128,0.0007665803,7.59375e-05,28.99423,0.001779202,6.749092e-09,0.000938679,7.393626e-05,0.01420966,0.05,0.1,0,7.59375e-05,-0.01124347,0.4792154,1.391149,1.605551,32804,1.228917,625.64,71.93936
12042,1790237082.292,-0.3777979,-0.4671279,0.8647568,-0.04981572,-0.005393934,-0.0006811718,0,-0.1844589,-0.006109077,-0.0276969,-0.1294889,-0.001103154,-0.03456999,-0.002266731,0.9105583,-0.02296751,-0.02304438,-0.005449138,-0.02699701,0.008224054,-0.05,-0.04590499,-0.01961151,0.4575074,0.0354616,-0.004579357,-0.00414619,0.3294908,0.8203629,0.349656,0.9467262,15,0,1,1,0,5.082461,0.6535358,0.6536857,0.0007583979,7.59375e-05,28.99922,0.001763579,7.153977e-09,0.0009468278,5.83462e-05,0.01035007,0,0.05,0,7.59375e-05,-0.0100823,0.6545432,1.354937,1.580508,33488,1.229265,547.76,62.86678
12043,1790237085.249,-0.5320637,-0.6451453,1.174323,-0.07553278,-1.079775,-0.002719228,-0.004375,-0.2213064,-0.008897653,-0.02494622,-0.1373812,-0.001420374,-0.001805,-0.002195822,1.058596,-0.03696632,-0.001627287,-3.421178e-05,-0.03606769,0.7928333,-0.025,-0.06772658,-0.01985375,0.610809,0.3317657,-0.005095929,-0.004002547,0.4485236,1.221873,0.4823421,1.398449,15,0,0.2857143,0.1428572,0.1428572,3.563286,0.5219805,0.667671,0.0007742489,0.0001139063,29.00788,0.001807024,7.181675e-09,0.0009665955,6.61724e-05,0.01356285,0,0.1,0,0.0001139063,-0.01206702,0.6771424,1.364276,1.581838,33367,1.230083,579.3,65.4821
12044,1790237088.378,-0.09181258,-0.1094657,0.2070001,-0.00734896,-0.05218254,-0.0001443326,0,-0.03363228,-0.001408427,-0.0002891162,-0.02195338,-0.0002764873,0,-0.0003714007,0.1736248,-0.005591772,0,0,-0.00544594,0.03988825,-0.1,-0.007892998,-0.003990119,0.1133841,0.06252249,-0.0009109783,-0.000695418,0.08249389,0.2142296,0.05585708,0.2545471,15,0,1,0.5,0.5,3.227976,0.6714746,0.6439692,0.000778941,7.59375e-05,29.01776,0.001826454,7.104565e-09,0.0009860182,6.148782e-05,0.01399631,0.05,0.05,0,7.59375e-05,-0.01104606,0.5027889,1.450219,1.664865,31557,1.230441,581.45,65.2627
12045,1790237091.528,-0.2672723,-0.3277088,0.6095045,-0.0334337,-0.0054,-0.0007498164,-0.001666667,-0.1113906,-0.004295773,-0.01568799,-0.07537685,-0.000771884,-0.01088667,-0.001814953,0.584738,-0.01862816,-0.008858195,-0.0001713734,-0.01939173,0.007508387,-0.06666668,-0.03182165,-0.01268356,0.3185825,0.1065698,-0.002823893,-0.002437892,0.2243216,0.5642537,0.172413,0.7035229,15,0,1,1,0,3.755234,0.8127048,0.6316894,0.0007657536,7.59375e-05,29.02007,0.001807155,7.140834e-09,0.0009899926,5.140109e-05,0.0101643,0,0.05,0,7.59375e-05,-0.01047387,0.4705913,1.448186,1.683871,31386,1.230587,592.58,67.52512
12046,1790237094.467,-0.4457037,-0.5443589,0.9980075,-0.05905267,-0.4739588,-0.002245388,-0.005,-0.1982665,-0.007614194,-0.01713522,-0.1295198,-0.001258627,-0.01731,-0.002163833,0.9703579,-0.02917651,-0.01163868,-0.0002632464,-0.02971633,0.2814801,-0.05,-0.05256078,-0.01941765,0.5202702,0.182521,-0.004623519,-0.003972109,0.3744439,0.9754862,0.408879,1.16643,15,0,0.75,0.5,0.25,7.641311,0.7311444,0.6351351,0.0007546176,7.59375e-05,29.02257,0.001810818,7.182009e-09,0.0009968517,5.934157e-05,0.01164424,0.05,0.1,0,7.59375e-05,-0.009932647,0.487224,1.368237,1.558787,33584,1.230763,648.27,74.64415
12047,1790237097.504,-0.4344801,-0.519118,0.9660072,-0.05431008,-0.4631247,-0.002857778,-0.01833334,-0.190928,-0.006778074,-0.05506007,-0.1230203,-0.001189338,-0.0176,-0.0021344,0.9352743,-0.02778335,-0.01195448,-0.0003115861,-0.03196951,0.2451984,-0.06666668,-0.07129198,-0.01967016,0.4911416,0.1695996,-0.004479577,-0.003807937,0.3501775,0.8956537,0.3019355,1.101017,15,0,1,0.5,0.5,6.646947,0.674973,0.6515225,0.000749772,7.59375e-05,29.02544,0.001852351,6.929898e-09,0.001026542,7.603066e-05,0.01213067,0.05,0.1,0,7.59375e-05,-0.009795475,0.47836,1.3458,1.679018,32499,1.231097,711.02,81.31605
12048,1790237100.498,-0.4460514,-0.537026,1.001821,-0.05496791,-0.2338338,-0.001472584,-0.006250001,-0.2011422,-0.007355331,-0.04418128,-0.1351147,-0.001279247,-0.025475,-0.002510858,0.9989778,-0.02816247,-0.01895353,-0.002352196,-0.03102279,0.2067452,-0.0375,-0.05672656,-0.02039076,0.522751,0.1293434,-0.004919882,-0.004271811,0.3620881,0.928275,0.3740036,1.120081,15,0,0.75,0.5,0.25,2.14392,0.5980224,0.6446962,0.0007462407,7.59375e-05,29.03048,0.001818507,7.059741e-09,0.0009996565,7.260299e-05,0.01176181,0.05,0.1,0,7.59375e-05,-0.008710454,0.4667121,1.410779,1.570711,32971,1.231379,656.61,74.04652
12049,1790237103.529,-0.4951815,-0.5943595,1.103259,-0.06143885,-0.6030464,-0.001591481,-0.001666667,-0.2010718,-0.008101331,-0.03865596,-0.1306962,-0.001386553,-0.008070002,-0.00238509,1.019258,-0.03245218,-0.006410053,-0.0007858648,-0.03276904,0.4055984,-0.05,-0.05667011,-0.02000939,0.5859095,0.2727506,-0.005000385,-0.00409276,0.4207946,1.098257,0.3836133,1.306799,15,0,0.75,0.75,0,4.378992,0.8534042,0.6981558,0.0007514301,0.0001139063,29.0357,0.0017812,6.931326e-09,0.0009631678,6.659501e-05,0.01405435,0,0.1,0,0.0001139063,-0.01107036,0.5590757,1.359051,1.660425,32556,1.231921,631.27,71.97583
12050,1790237106.453,-0.3614948,-0.4306871,0.7920052,-0.04918335,-0.4749247,-0.001024237,-0.003,-0.1609511,-0.005979811,-0.005708627,-0.1024948,-0.0009871208,-0.01268,-0.001669105,0.7583057,-0.02238404,-0.009866633,-0.0004579299,-0.02270474,0.266685,-0.06,-0.03717414,-0.01495594,0.4233744,0.1468233,-0.003589945,-0.002999943,0.2979143,0.815237,0.3183317,0.9437808,15,0,0.75,0.5,0.25,7.527984,0.7669405,0.6912928,0.0007526329,0.0001139063,29.04031,0.001775032,6.880247e-09,0.000952822,6.957046e-05,0.0131797,0,0.05,0,0.0001139063,-0.01098275,0.4364157,1.34087,1.572247,33745,1.231992,656.18,75.03806
12051,1790237109.394,-0.5012251,-0.6023239,1.100708,-0.06390658,-0.5000596,-0.001199377,-0.014,-0.2306772,-0.008183192,-0.004112103,-0.1522496,-0.00137987,-0.023948,-0.002385417,1.084109,-0.03074435,-0.01540242,-0.002188191,-0.03233742,0.3498277,-0.04,-0.05616,-0.02208192,0.5818602,0.1717291,-0.00535872,-0.004604044,0.40918,1.091582,0.4457422,1.284986,15,0,0.6666667,0.6666667,0,3.584364,0.706953,0.6522209,0.000741356,0.0001139063,29.03986,0.001759367,6.427883e-09,0.0009651695,5.283553e-05,0.01135273,0,0.05,0,0.0001139063,-0.0121281,0.4807521,1.371512,1.55655,33573,1.232082,711.8,81.21015
12052,1790237112.365,-0.2816004,-0.3389872,0.6102029,-0.03617393,-0.5947423,-0.0008372797,0,-0.1145695,-0.004607038,-0.003375624,-0.07164249,-0.000752428,0,-0.001261204,0.5334525,-0.01836051,0,0,-0.01727452,0.4516712,-0.08000001,-0.02542382,-0.01151044,0.3255112,0.1818726,-0.002675569,-0.002094769,0.2399677,0.6594034,0.236674,0.7446854,15,0,0.8000001,0.6,0.2,2.877089,0.5725003,0.6639956,0.000725476,0.0001139063,29.04127,0.001761663,5.924815e-09,0.0009742204,6.196062e-05,0.01383303,0,0.05,0,0.0001139063,-0.008215328,0.5059882,1.391556,1.568197,33213,1.232304,628.41,71.62627
12053,1790237115.219,-0.4299906,-0.5249366,0.9476318,-0.05969425,-0.9994777,-0.002113533,-0.00125,-0.17675,-0.00724774,-0.008334333,-0.1093914,-0.00115108,0,-0.001870834,0.8431177,-0.02891413,0,0,-0.02647684,0.6450745,-0.05,-0.03747831,-0.01623769,0.4984897,0.2804609,-0.004081362,-0.003096698,0.3683283,1.007619,0.4051808,1.144542,15,0,0.5,0.5,0,5.29207,0.7416601,0.6600517,0.0007306814,0.0001139063,29.0465,0.001725241,5.83407e-09,0.0009485929,4.596047e-05,0.01448491,0.05,0.1,0,0.0001139063,-0.01096913,0.5359752,1.244242,1.598878,34576,1.232813,685.42,77.84644
